store_id,week,treated,post,did,sales_thousand_eur,oracle_location_quality,oracle_week_shock
45,3,0,0,0,72.61129096532409,-0.18416193062533845,-1.0
45,4,0,0,0,77.3464136711334,-0.18416193062533845,3.0
45,5,0,0,0,73.93280019445326,-0.18416193062533845,-2.0
45,6,0,1,0,79.65667152087795,-0.18416193062533845,5.0
45,7,0,1,0,78.56814118983306,-0.18416193062533845,1.5
45,8,0,1,0,82.70599256610039,-0.18416193062533845,4.0
45,9,0,1,0,72.67198269154659,-0.18416193062533845,-1.5
45,10,0,1,0,78.33834617405392,-0.18416193062533845,3.5
46,1,1,0,0,82.01558285031841,1.0411281092496927,0.0
46,2,1,0,0,86.68566053623991,1.0411281092496927,2.5
46,3,1,0,0,82.54755447045157,1.0411281092496927,-1.0
46,4,1,0,0,86.44804066154349,1.0411281092496927,3.0
46,5,1,0,0,77.47078108753882,1.0411281092496927,-2.0
46,6,1,1,1,95.18955445894198,1.0411281092496927,5.0
46,7,1,1,1,89.08004201076005,1.0411281092496927,1.5
46,8,1,1,1,92.0609817724146,1.0411281092496927,4.0
46,9,1,1,1,84.62783516169574,1.0411281092496927,-1.5
46,10,1,1,1,88.2662624261287,1.0411281092496927,3.5
47,1,1,0,0,83.13138313771123,1.0800133608734208,0.0
47,2,1,0,0,84.25085190128021,1.0800133608734208,2.5
47,3,1,0,0,84.57401101165465,1.0800133608734208,-1.0
47,4,1,0,0,89.59139123101029,1.0800133608734208,3.0
47,5,1,0,0,84.35327847843772,1.0800133608734208,-2.0
47,6,1,1,1,92.50131066538083,1.0800133608734208,5.0
47,7,1,1,1,88.36048629378993,1.0800133608734208,1.5
47,8,1,1,1,96.24726718308943,1.0800133608734208,4.0
47,9,1,1,1,86.71224715753296,1.0800133608734208,-1.5
47,10,1,1,1,93.51531737133824,1.0800133608734208,3.5
48,1,0,0,0,67.47260480270974,-0.9103322890032413,0.0
48,2,0,0,0,71.23841796771671,-0.9103322890032413,2.5
48,3,0,0,0,63.85114444707248,-0.9103322890032413,-1.0
48,4,0,0,0,71.59628493086578,-0.9103322890032413,3.0
48,5,0,0,0,66.8243876672704,-0.9103322890032413,-2.0
48,6,0,1,0,73.86895511058856,-0.9103322890032413,5.0
48,7,0,1,0,67.47198163805254,-0.9103322890032413,1.5
48,8,0,1,0,71.39900323568942,-0.9103322890032413,4.0
48,9,0,1,0,64.45462311767822,-0.9103322890032413,-1.5
48,10,0,1,0,70.11216034035864,-0.9103322890032413,3.5
49,1,0,0,0,73.50742274944477,-0.6480158458429995,0.0
49,2,0,0,0,75.59798214374071,-0.6480158458429995,2.5
49,3,0,0,0,70.41139661356414,-0.6480158458429995,-1.0
49,4,0,0,0,73.91099294709069,-0.6480158458429995,3.0
49,5,0,0,0,70.53631155025205,-0.6480158458429995,-2.0
49,6,0,1,0,76.2800829917813,-0.6480158458429995,5.0
49,7,0,1,0,71.81251637178396,-0.6480158458429995,1.5
49,8,0,1,0,75.04348536778018,-0.6480158458429995,4.0
49,9,0,1,0,70.20919857659662,-0.6480158458429995,-1.5
49,10,0,1,0,75.93046896599684,-0.6480158458429995,3.5
50,1,1,0,0,81.14804510683986,0.8494819198942791,0.0
50,2,1,0,0,85.87093328774398,0.8494819198942791,2.5
50,3,1,0,0,80.78078108250837,0.8494819198942791,-1.0
50,4,1,0,0,86.83449978880324,0.8494819198942791,3.0
50,5,1,0,0,81.64700487982397,0.8494819198942791,-2.0
50,6,1,1,1,92.04573542550018,0.8494819198942791,5.0
50,7,1,1,1,86.27750514769996,0.8494819198942791,1.5
50,8,1,1,1,92.12926530485552,0.8494819198942791,4.0
50,9,1,1,1,83.71828599769292,0.8494819198942791,-1.5
50,10,1,1,1,90.28368904436599,0.8494819198942791,3.5
51,1,0,0,0,66.10359998485845,-0.7182824978764488,0.0
51,2,0,0,0,71.75194006280371,-0.7182824978764488,2.5
51,3,0,0,0,67.30059714274398,-0.7182824978764488,-1.0
51,4,0,0,0,70.18268320620702,-0.7182824978764488,3.0
51,5,0,0,0,67.50249270687492,-0.7182824978764488,-2.0
51,6,0,1,0,75.79209155513426,-0.7182824978764488,5.0
51,7,0,1,0,71.47437992650603,-0.7182824978764488,1.5
51,8,0,1,0,70.91969546797048,-0.7182824978764488,4.0
51,9,0,1,0,65.21371588980017,-0.7182824978764488,-1.5
51,10,0,1,0,73.27546253470027,-0.7182824978764488,3.5
52,1,0,0,0,70.31064505574562,-0.3907606586250137,0.0
52,2,0,0,0,72.89680304183607,-0.3907606586250137,2.5
52,3,0,0,0,72.11772813363453,-0.3907606586250137,-1.0
52,4,0,0,0,73.1114595411759,-0.3907606586250137,3.0
52,5,0,0,0,68.46585227093315,-0.3907606586250137,-2.0
52,6,0,1,0,77.4455689944384,-0.3907606586250137,5.0
52,7,0,1,0,69.79100818885277,-0.3907606586250137,1.5
52,8,0,1,0,73.77934604116531,-0.3907606586250137,4.0
52,9,0,1,0,71.55853733539082,-0.3907606586250137,-1.5
52,10,0,1,0,75.25236365631314,-0.3907606586250137,3.5
53,1,1,0,0,75.21987028934828,0.2596790236453934,0.0
53,2,1,0,0,79.04887231306503,0.2596790236453934,2.5
53,3,1,0,0,74.68454563355908,0.2596790236453934,-1.0
53,4,1,0,0,76.10512781637942,0.2596790236453934,3.0
53,5,1,0,0,73.54008167491223,0.2596790236453934,-2.0
53,6,1,1,1,86.01914166854291,0.2596790236453934,5.0
53,7,1,1,1,82.06259262274031,0.2596790236453934,1.5
53,8,1,1,1,83.89368040459355,0.2596790236453934,4.0
53,9,1,1,1,80.88103662273177,0.2596790236453934,-1.5
53,10,1,1,1,82.343271290404,0.2596790236453934,3.5
54,1,0,0,0,66.17220452856407,-1.245477736651375,0.0
54,2,0,0,0,66.72664092902622,-1.245477736651375,2.5
54,3,0,0,0,69.9257970404546,-1.245477736651375,-1.0
54,4,0,0,0,68.44951575698536,-1.245477736651375,3.0
54,5,0,0,0,60.53126881369548,-1.245477736651375,-2.0
54,6,0,1,0,71.10340975773654,-1.245477736651375,5.0
54,7,0,1,0,72.9141699181509,-1.245477736651375,1.5
54,8,0,1,0,71.23921387878491,-1.245477736651375,4.0
54,9,0,1,0,67.06061347899208,-1.245477736651375,-1.5
54,10,0,1,0,69.81797624905154,-1.245477736651375,3.5
55,1,1,0,0,78.66007047405253,0.7813136196430197,0.0
55,2,1,0,0,80.17891385125108,0.7813136196430197,2.5
55,3,1,0,0,82.37941812109518,0.7813136196430197,-1.0
55,4,1,0,0,82.40746163255214,0.7813136196430197,3.0
55,5,1,0,0,77.98451603677314,0.7813136196430197,-2.0
55,6,1,1,1,90.03298220619152,0.7813136196430197,5.0
55,7,1,1,1,86.05770543097465,0.7813136196430197,1.5
55,8,1,1,1,85.95499032460692,0.7813136196430197,4.0
55,9,1,1,1,81.08176785975508,0.7813136196430197,-1.5
55,10,1,1,1,85.37558380581437,0.7813136196430197,3.5
56,1,0,0,0,64.27245625377519,-1.3435338102661372,0.0
56,2,0,0,0,64.05925794808878,-1.3435338102661372,2.5
56,3,0,0,0,64.83877221773623,-1.3435338102661372,-1.0
56,4,0,0,0,67.11851512103999,-1.3435338102661372,3.0
56,5,0,0,0,60.441419497055605,-1.3435338102661372,-2.0
56,6,0,1,0,71.23121190751458,-1.3435338102661372,5.0
56,7,0,1,0,66.66007860943245,-1.3435338102661372,1.5
56,8,0,1,0,70.14709985674402,-1.3435338102661372,4.0
56,9,0,1,0,61.83107904931893,-1.3435338102661372,-1.5
56,10,0,1,0,64.97376056334755,-1.3435338102661372,3.5
57,1,0,0,0,68.9517095869991,-0.6739024985799249,0.0
57,2,0,0,0,72.09499075075786,-0.6739024985799249,2.5
57,3,0,0,0,70.47803391399552,-0.6739024985799249,-1.0
57,4,0,0,0,73.22364368026801,-0.6739024985799249,3.0
57,5,0,0,0,67.29286803979305,-0.6739024985799249,-2.0
57,6,0,1,0,77.42488114362054,-0.6739024985799249,5.0
57,7,0,1,0,68.84758644304254,-0.6739024985799249,1.5
57,8,0,1,0,71.82102869639499,-0.6739024985799249,4.0
57,9,0,1,0,70.12241294937428,-0.6739024985799249,-1.5
57,10,0,1,0,73.59098664371376,-0.6739024985799249,3.5
58,1,0,0,0,70.47134764682721,-0.35286130753807626,0.0
58,2,0,0,0,71.67323609659994,-0.35286130753807626,2.5
58,3,0,0,0,69.84338769669921,-0.35286130753807626,-1.0
58,4,0,0,0,72.32415301974518,-0.35286130753807626,3.0
58,5,0,0,0,67.56265658258135,-0.35286130753807626,-2.0
58,6,0,1,0,73.7144028521387,-0.35286130753807626,5.0
58,7,0,1,0,69.68557886155136,-0.35286130753807626,1.5
58,8,0,1,0,72.84948240199287,-0.35286130753807626,4.0
58,9,0,1,0,68.03383678228444,-0.35286130753807626,-1.5
58,10,0,1,0,73.61769331837503,-0.35286130753807626,3.5
59,1,0,0,0,71.45969237234556,-0.5357153667225193,0.0
59,2,0,0,0,75.22353116840044,-0.5357153667225193,2.5
59,3,0,0,0,71.39236994770269,-0.5357153667225193,-1.0
59,4,0,0,0,76.51843346576187,-0.5357153667225193,3.0
59,5,0,0,0,68.49382498497053,-0.5357153667225193,-2.0
59,6,0,1,0,74.885526576732,-0.5357153667225193,5.0
59,7,0,1,0,72.46376599405434,-0.5357153667225193,1.5
59,8,0,1,0,74.31721220512267,-0.5357153667225193,4.0
59,9,0,1,0,68.82644575846335,-0.5357153667225193,-1.5
59,10,0,1,0,73.63785597880828,-0.5357153667225193,3.5
60,1,1,0,0,90.19213935937205,2.1685550443497545,0.0
60,2,1,0,0,94.10476567444326,2.1685550443497545,2.5
60,3,1,0,0,92.87716768782886,2.1685550443497545,-1.0
60,4,1,0,0,97.25623147426526,2.1685550443497545,3.0
60,5,1,0,0,93.2262949491799,2.1685550443497545,-2.0
60,6,1,1,1,103.24460409985426,2.1685550443497545,5.0
60,7,1,1,1,99.6593805274239,2.1685550443497545,1.5
60,8,1,1,1,101.41732366348597,2.1685550443497545,4.0
60,9,1,1,1,95.29358218938246,2.1685550443497545,-1.5
60,10,1,1,1,102.2689281958083,2.1685550443497545,3.5
61,1,0,0,0,73.26640129079497,-0.24080556452165083,0.0
61,2,0,0,0,76.20961911582282,-0.24080556452165083,2.5
61,3,0,0,0,70.97895381265829,-0.24080556452165083,-1.0
61,4,0,0,0,73.69771954530182,-0.24080556452165083,3.0
61,5,0,0,0,73.15919395632002,-0.24080556452165083,-2.0
61,6,0,1,0,79.74268581943582,-0.24080556452165083,5.0
61,7,0,1,0,76.36684339278243,-0.24080556452165083,1.5
61,8,0,1,0,77.83092346570277,-0.24080556452165083,4.0
61,9,0,1,0,71.89515579319931,-0.24080556452165083,-1.5
61,10,0,1,0,78.82442469078723,-0.24080556452165083,3.5
62,1,0,0,0,70.90224611418405,-0.38852253242238877,0.0
62,2,0,0,0,72.74365044575242,-0.38852253242238877,2.5
62,3,0,0,0,71.92048369172358,-0.38852253242238877,-1.0
62,4,0,0,0,71.99192855617405,-0.38852253242238877,3.0
62,5,0,0,0,66.83807035667694,-0.38852253242238877,-2.0
62,6,0,1,0,75.2273094740739,-0.38852253242238877,5.0
62,7,0,1,0,72.16898963165181,-0.38852253242238877,1.5
62,8,0,1,0,75.77155931759759,-0.38852253242238877,4.0
62,9,0,1,0,66.69224350700692,-0.38852253242238877,-1.5
62,10,0,1,0,77.61769754145749,-0.38852253242238877,3.5
63,1,0,0,0,69.27837004968598,-0.8752741126813338,0.0
63,2,0,0,0,71.53841639722356,-0.8752741126813338,2.5
63,3,0,0,0,67.43333948097505,-0.8752741126813338,-1.0
63,4,0,0,0,71.32717220001369,-0.8752741126813338,3.0
63,5,0,0,0,66.81441549726586,-0.8752741126813338,-2.0
63,6,0,1,0,70.19635801032103,-0.8752741126813338,5.0
63,7,0,1,0,71.7195716247079,-0.8752741126813338,1.5
63,8,0,1,0,75.30226777195375,-0.8752741126813338,4.0
63,9,0,1,0,67.1316068711716,-0.8752741126813338,-1.5
63,10,0,1,0,69.84403094573528,-0.8752741126813338,3.5
64,1,1,0,0,87.91428103799349,1.6517721063526156,0.0
64,2,1,0,0,88.67585870413147,1.6517721063526156,2.5
64,3,1,0,0,86.40577102683633,1.6517721063526156,-1.0
64,4,1,0,0,89.11863277807377,1.6517721063526156,3.0
64,5,1,0,0,85.72672947777511,1.6517721063526156,-2.0
64,6,1,1,1,95.28667394372901,1.6517721063526156,5.0
64,7,1,1,1,93.31706798016117,1.6517721063526156,1.5
64,8,1,1,1,93.11681845636096,1.6517721063526156,4.0
64,9,1,1,1,86.76671263224169,1.6517721063526156,-1.5
64,10,1,1,1,92.87385448792318,1.6517721063526156,3.5
65,1,0,0,0,73.2932738706055,-0.3399221729133956,0.0
65,2,0,0,0,72.88170533490428,-0.3399221729133956,2.5
65,3,0,0,0,68.53716088943011,-0.3399221729133956,-1.0
65,4,0,0,0,74.48576656107944,-0.3399221729133956,3.0
65,5,0,0,0,67.67787222835518,-0.3399221729133956,-2.0
65,6,0,1,0,78.46833377358668,-0.3399221729133956,5.0
65,7,0,1,0,71.18617426042582,-0.3399221729133956,1.5
65,8,0,1,0,72.08925324929758,-0.3399221729133956,4.0
65,9,0,1,0,71.72379049314254,-0.3399221729133956,-1.5
65,10,0,1,0,71.94980492320701,-0.3399221729133956,3.5
66,1,0,0,0,66.81299229654344,-1.0224971915174108,0.0
66,2,0,0,0,69.0799572713116,-1.0224971915174108,2.5
66,3,0,0,0,65.17566779205515,-1.0224971915174108,-1.0
66,4,0,0,0,69.25160049223375,-1.0224971915174108,3.0
66,5,0,0,0,65.08715125120705,-1.0224971915174108,-2.0
66,6,0,1,0,73.411079604819,-1.0224971915174108,5.0
66,7,0,1,0,72.00895629485984,-1.0224971915174108,1.5
66,8,0,1,0,70.76927905231025,-1.0224971915174108,4.0
66,9,0,1,0,67.28448535675132,-1.0224971915174108,-1.5
66,10,0,1,0,70.5036438280477,-1.0224971915174108,3.5
67,1,1,0,0,79.7079061166291,0.19196062795378785,0.0
67,2,1,0,0,79.16466182781717,0.19196062795378785,2.5
67,3,1,0,0,81.5069981899523,0.19196062795378785,-1.0
67,4,1,0,0,79.77648710629823,0.19196062795378785,3.0
67,5,1,0,0,75.74231898602828,0.19196062795378785,-2.0
67,6,1,1,1,89.74410050136765,0.19196062795378785,5.0
67,7,1,1,1,84.89794431572946,0.19196062795378785,1.5
67,8,1,1,1,88.2862973689627,0.19196062795378785,4.0
67,9,1,1,1,83.67067164694726,0.19196062795378785,-1.5
67,10,1,1,1,85.0494069819566,0.19196062795378785,3.5
68,1,1,0,0,78.68362319405882,0.36025176322393404,0.0
68,2,1,0,0,77.79889954859482,0.36025176322393404,2.5
68,3,1,0,0,76.9032021692034,0.36025176322393404,-1.0
68,4,1,0,0,79.6366433221184,0.36025176322393404,3.0
68,5,1,0,0,76.36483874725397,0.36025176322393404,-2.0
68,6,1,1,1,88.29137760110767,0.36025176322393404,5.0
68,7,1,1,1,82.1611438364437,0.36025176322393404,1.5
68,8,1,1,1,84.25812879812878,0.36025176322393404,4.0
68,9,1,1,1,78.7896993556852,0.36025176322393404,-1.5
68,10,1,1,1,83.31059040174286,0.36025176322393404,3.5
69,1,0,0,0,65.13985700974702,-1.0935192250852082,0.0
69,2,0,0,0,65.4858933149379,-1.0935192250852082,2.5
69,3,0,0,0,65.47090523373463,-1.0935192250852082,-1.0
69,4,0,0,0,67.0803141970935,-1.0935192250852082,3.0
69,5,0,0,0,60.77284287982089,-1.0935192250852082,-2.0
69,6,0,1,0,70.9754292897729,-1.0935192250852082,5.0
69,7,0,1,0,65.22728911252936,-1.0935192250852082,1.5
69,8,0,1,0,66.96117526520193,-1.0935192250852082,4.0
69,9,0,1,0,63.427134007346545,-1.0935192250852082,-1.5
69,10,0,1,0,66.47969114318441,-1.0935192250852082,3.5
70,1,0,0,0,76.3976275858545,-0.10192383353207127,0.0
70,2,0,0,0,77.93199324977013,-0.10192383353207127,2.5
70,3,0,0,0,72.36389930943366,-0.10192383353207127,-1.0
70,4,0,0,0,78.65694419971386,-0.10192383353207127,3.0
70,5,0,0,0,73.73664218283854,-0.10192383353207127,-2.0
70,6,0,1,0,78.12864608919867,-0.10192383353207127,5.0
70,7,0,1,0,78.27597898284183,-0.10192383353207127,1.5
70,8,0,1,0,78.60973669768936,-0.10192383353207127,4.0
70,9,0,1,0,73.68726152536811,-0.10192383353207127,-1.5
70,10,0,1,0,78.20277343281548,-0.10192383353207127,3.5
71,1,1,0,0,79.90781329861963,0.8710156139261692,0.0
71,2,1,0,0,81.17607114355982,0.8710156139261692,2.5
71,3,1,0,0,78.87947692767642,0.8710156139261692,-1.0
71,4,1,0,0,82.29847269064388,0.8710156139261692,3.0
71,5,1,0,0,79.05593893768625,0.8710156139261692,-2.0
71,6,1,1,1,88.4842204261286,0.8710156139261692,5.0
71,7,1,1,1,85.34442245901204,0.8710156139261692,1.5
71,8,1,1,1,88.38747932594032,0.8710156139261692,4.0
71,9,1,1,1,84.17464497920446,0.8710156139261692,-1.5
71,10,1,1,1,83.96402778472324,0.8710156139261692,3.5
72,1,0,0,0,69.60403689238454,-0.5038718674065946,0.0
72,2,0,0,0,72.32151128364856,-0.5038718674065946,2.5
72,3,0,0,0,70.7918489904452,-0.5038718674065946,-1.0
72,4,0,0,0,69.81300979824465,-0.5038718674065946,3.0
72,5,0,0,0,64.28818818580827,-0.5038718674065946,-2.0
72,6,0,1,0,70.94850174392128,-0.5038718674065946,5.0
72,7,0,1,0,70.48987374146817,-0.5038718674065946,1.5
72,8,0,1,0,74.91625653398492,-0.5038718674065946,4.0
72,9,0,1,0,66.19483288854283,-0.5038718674065946,-1.5
72,10,0,1,0,72.1430227595558,-0.5038718674065946,3.5
73,1,1,0,0,80.76747421544201,0.8235971534005564,0.0
73,2,1,0,0,86.65261665881594,0.8235971534005564,2.5
73,3,1,0,0,84.47385730209224,0.8235971534005564,-1.0
73,4,1,0,0,84.04685227331458,0.8235971534005564,3.0
73,5,1,0,0,78.30994031815064,0.8235971534005564,-2.0
73,6,1,1,1,91.22178160058971,0.8235971534005564,5.0
73,7,1,1,1,87.61784677208077,0.8235971534005564,1.5
73,8,1,1,1,93.3132278414364,0.8235971534005564,4.0
73,9,1,1,1,85.07542278440592,0.8235971534005564,-1.5
73,10,1,1,1,91.08513332888447,0.8235971534005564,3.5
74,1,0,0,0,73.34403265443186,-0.19897413639959904,0.0
74,2,0,0,0,80.96722945254128,-0.19897413639959904,2.5
74,3,0,0,0,73.75642150483132,-0.19897413639959904,-1.0
74,4,0,0,0,78.2355059070062,-0.19897413639959904,3.0
74,5,0,0,0,74.68019006176098,-0.19897413639959904,-2.0
74,6,0,1,0,80.12293376519204,-0.19897413639959904,5.0
74,7,0,1,0,76.87696047437747,-0.19897413639959904,1.5
74,8,0,1,0,78.3632283354796,-0.19897413639959904,4.0
74,9,0,1,0,75.2142500598866,-0.19897413639959904,-1.5
74,10,0,1,0,78.87186890756223,-0.19897413639959904,3.5
75,1,0,0,0,74.67998082902253,-0.21556182484882105,0.0
75,2,0,0,0,75.35367242943177,-0.21556182484882105,2.5
75,3,0,0,0,74.30683896388263,-0.21556182484882105,-1.0
75,4,0,0,0,74.00342835274539,-0.21556182484882105,3.0
75,5,0,0,0,73.27149292691739,-0.21556182484882105,-2.0
75,6,0,1,0,80.48660580507911,-0.21556182484882105,5.0
75,7,0,1,0,76.42914591642713,-0.21556182484882105,1.5
75,8,0,1,0,79.3062195248062,-0.21556182484882105,4.0
75,9,0,1,0,73.9491760350248,-0.21556182484882105,-1.5
75,10,0,1,0,77.9401736242114,-0.21556182484882105,3.5
76,1,0,0,0,70.12885599081329,-0.4625409440649168,0.0
76,2,0,0,0,73.90836851562732,-0.4625409440649168,2.5
76,3,0,0,0,68.36005636419159,-0.4625409440649168,-1.0
76,4,0,0,0,71.93086982773494,-0.4625409440649168,3.0
76,5,0,0,0,65.31781286975685,-0.4625409440649168,-2.0
76,6,0,1,0,75.14912003856365,-0.4625409440649168,5.0
76,7,0,1,0,71.32299198652206,-0.4625409440649168,1.5
76,8,0,1,0,71.92759077762662,-0.4625409440649168,4.0
76,9,0,1,0,70.74605731145493,-0.4625409440649168,-1.5
76,10,0,1,0,72.97674912627696,-0.4625409440649168,3.5
77,1,0,0,0,65.4435837128966,-1.5104890874976915,0.0
77,2,0,0,0,70.64881589035927,-1.5104890874976915,2.5
77,3,0,0,0,63.86507771260664,-1.5104890874976915,-1.0
77,4,0,0,0,67.63647784436787,-1.5104890874976915,3.0
77,5,0,0,0,62.41744476361383,-1.5104890874976915,-2.0
77,6,0,1,0,69.11603538334543,-1.5104890874976915,5.0
77,7,0,1,0,65.32238899664755,-1.5104890874976915,1.5
77,8,0,1,0,68.08735821539308,-1.5104890874976915,4.0
77,9,0,1,0,62.56518390928074,-1.5104890874976915,-1.5
77,10,0,1,0,66.329210188802,-1.5104890874976915,3.5
78,1,0,0,0,73.16835457275512,-0.2739367873501769,0.0
78,2,0,0,0,77.04860144084239,-0.2739367873501769,2.5
78,3,0,0,0,74.90471142349966,-0.2739367873501769,-1.0
78,4,0,0,0,78.23778510882248,-0.2739367873501769,3.0
78,5,0,0,0,72.01453090991241,-0.2739367873501769,-2.0
78,6,0,1,0,79.94673652418727,-0.2739367873501769,5.0
78,7,0,1,0,74.50917534821012,-0.2739367873501769,1.5
78,8,0,1,0,79.2178662799113,-0.2739367873501769,4.0
78,9,0,1,0,71.86312788406487,-0.2739367873501769,-1.5
78,10,0,1,0,78.3228617549753,-0.2739367873501769,3.5
79,1,0,0,0,68.08754971480413,-0.5562977408357542,0.0
79,2,0,0,0,70.01938224189144,-0.5562977408357542,2.5
79,3,0,0,0,68.17909249449484,-0.5562977408357542,-1.0
79,4,0,0,0,73.94524646007108,-0.5562977408357542,3.0
79,5,0,0,0,64.99901604905732,-0.5562977408357542,-2.0
79,6,0,1,0,73.09678034815605,-0.5562977408357542,5.0
79,7,0,1,0,73.45109969100702,-0.5562977408357542,1.5
79,8,0,1,0,73.9255602961697,-0.5562977408357542,4.0
79,9,0,1,0,67.79444121723435,-0.5562977408357542,-1.5
79,10,0,1,0,71.30767727927906,-0.5562977408357542,3.5
80,1,0,0,0,50.69352550238483,-2.9499681017773827,0.0
80,2,0,0,0,54.23750198854639,-2.9499681017773827,2.5
80,3,0,0,0,50.57307610694505,-2.9499681017773827,-1.0
80,4,0,0,0,52.47853092105334,-2.9499681017773827,3.0
80,5,0,0,0,44.67168102789401,-2.9499681017773827,-2.0
80,6,0,1,0,54.448740365902104,-2.9499681017773827,5.0
80,7,0,1,0,52.43465575250891,-2.9499681017773827,1.5
80,8,0,1,0,53.48886395459712,-2.9499681017773827,4.0
80,9,0,1,0,48.82329231556983,-2.9499681017773827,-1.5
80,10,0,1,0,53.81502569892033,-2.9499681017773827,3.5
81,1,1,0,0,73.8799557419429,0.11005185586611171,0.0
81,2,1,0,0,74.24475568505655,0.11005185586611171,2.5
81,3,1,0,0,72.77837805268676,0.11005185586611171,-1.0
81,4,1,0,0,77.39596543257979,0.11005185586611171,3.0
81,5,1,0,0,68.91050566556578,0.11005185586611171,-2.0
81,6,1,1,1,81.28403809656042,0.11005185586611171,5.0
81,7,1,1,1,78.16726380174306,0.11005185586611171,1.5
81,8,1,1,1,78.42745637454163,0.11005185586611171,4.0
81,9,1,1,1,75.90125539858572,0.11005185586611171,-1.5
81,10,1,1,1,84.90378813225104,0.11005185586611171,3.5
82,1,1,0,0,75.77509665648081,0.1203131746035526,0.0
82,2,1,0,0,80.82265512131671,0.1203131746035526,2.5
82,3,1,0,0,73.92436624703603,0.1203131746035526,-1.0
82,4,1,0,0,77.52790653180065,0.1203131746035526,3.0
82,5,1,0,0,78.08834603561488,0.1203131746035526,-2.0
82,6,1,1,1,86.35564874887805,0.1203131746035526,5.0
82,7,1,1,1,80.19542420261384,0.1203131746035526,1.5
82,8,1,1,1,83.55488920584509,0.1203131746035526,4.0
82,9,1,1,1,81.35234303092322,0.1203131746035526,-1.5
82,10,1,1,1,84.15532771745968,0.1203131746035526,3.5
83,1,0,0,0,68.7286750040645,-0.5112050203640084,0.0
83,2,0,0,0,73.37481628313702,-0.5112050203640084,2.5
83,3,0,0,0,69.26607871191655,-0.5112050203640084,-1.0
83,4,0,0,0,70.89627029295383,-0.5112050203640084,3.0
83,5,0,0,0,70.10297255865522,-0.5112050203640084,-2.0
83,6,0,1,0,75.14107339917025,-0.5112050203640084,5.0
83,7,0,1,0,73.31181466275645,-0.5112050203640084,1.5
83,8,0,1,0,74.57065775326848,-0.5112050203640084,4.0
83,9,0,1,0,67.90815242681447,-0.5112050203640084,-1.5
83,10,0,1,0,74.5923022936809,-0.5112050203640084,3.5
84,1,0,0,0,69.06385186776102,-0.4053974550451821,0.0
84,2,0,0,0,73.66045057598743,-0.4053974550451821,2.5
84,3,0,0,0,65.29320106127416,-0.4053974550451821,-1.0
84,4,0,0,0,71.01791649399757,-0.4053974550451821,3.0
84,5,0,0,0,67.64730958553355,-0.4053974550451821,-2.0
84,6,0,1,0,73.84841341870222,-0.4053974550451821,5.0
84,7,0,1,0,71.36068420756234,-0.4053974550451821,1.5
84,8,0,1,0,75.99388563553747,-0.4053974550451821,4.0
84,9,0,1,0,65.72411345035997,-0.4053974550451821,-1.5
84,10,0,1,0,74.35446572222091,-0.4053974550451821,3.5
85,1,0,0,0,71.79069560620697,-0.40150597869556093,0.0
85,2,0,0,0,73.2903665187374,-0.40150597869556093,2.5
85,3,0,0,0,69.37653220504441,-0.40150597869556093,-1.0
85,4,0,0,0,75.0801334153352,-0.40150597869556093,3.0
85,5,0,0,0,70.07106910545342,-0.40150597869556093,-2.0
85,6,0,1,0,75.12771258743403,-0.40150597869556093,5.0
85,7,0,1,0,69.8175066677058,-0.40150597869556093,1.5
85,8,0,1,0,76.69813205158421,-0.40150597869556093,4.0
85,9,0,1,0,67.51882202880162,-0.40150597869556093,-1.5
85,10,0,1,0,76.5834480888603,-0.40150597869556093,3.5
86,1,1,0,0,79.69119269692833,0.9030299412747598,0.0
86,2,1,0,0,86.33617953115589,0.9030299412747598,2.5
86,3,1,0,0,81.86211732304058,0.9030299412747598,-1.0
86,4,1,0,0,85.98259021103311,0.9030299412747598,3.0
86,5,1,0,0,80.0545177109467,0.9030299412747598,-2.0
86,6,1,1,1,91.84351962517535,0.9030299412747598,5.0
86,7,1,1,1,86.44886574690736,0.9030299412747598,1.5
86,8,1,1,1,89.73652223892636,0.9030299412747598,4.0
86,9,1,1,1,86.87834745054376,0.9030299412747598,-1.5
86,10,1,1,1,89.33341739493012,0.9030299412747598,3.5
87,1,1,0,0,75.23609787291784,0.025656376123362527,0.0
87,2,1,0,0,77.40620783152488,0.025656376123362527,2.5
87,3,1,0,0,73.78775415280805,0.025656376123362527,-1.0
87,4,1,0,0,75.36974496056298,0.025656376123362527,3.0
87,5,1,0,0,69.56583419908273,0.025656376123362527,-2.0
87,6,1,1,1,83.69047528875052,0.025656376123362527,5.0
87,7,1,1,1,77.00152301265281,0.025656376123362527,1.5
87,8,1,1,1,86.30698471249599,0.025656376123362527,4.0
87,9,1,1,1,74.76536264901709,0.025656376123362527,-1.5
87,10,1,1,1,82.36258183084797,0.025656376123362527,3.5
88,1,0,0,0,63.125481264919124,-0.8399725668667812,0.0
88,2,0,0,0,67.80515388424014,-0.8399725668667812,2.5
88,3,0,0,0,68.54285878751698,-0.8399725668667812,-1.0
88,4,0,0,0,72.18892765189999,-0.8399725668667812,3.0
88,5,0,0,0,66.53613288934066,-0.8399725668667812,-2.0
88,6,0,1,0,70.48749457182365,-0.8399725668667812,5.0
88,7,0,1,0,68.95302797917505,-0.8399725668667812,1.5
88,8,0,1,0,72.29574992963245,-0.8399725668667812,4.0
88,9,0,1,0,66.79960748566079,-0.8399725668667812,-1.5
