apartment_id,area_sqm,quality_score,distance_center_km,building_age_years,rent_eur
325,38.083062587269666,7.124874440650191,5.2410464924550535,58.56335394418246,1400.04112818198
326,149.71901051389656,4.74673849645331,17.593319713134925,41.406875974497495,2220.1351016729172
327,121.00277975036418,5.032751166425571,14.498072472839892,73.6453968555117,1824.6634946810511
328,131.30674758133446,5.701224426011316,9.605224163770572,16.278588217613503,2203.4279330451564
329,144.69426710536473,5.041585759255918,18.85233977764479,32.972314351008684,1570.069512213581
330,131.8495872344414,5.121818859862508,13.729136672811729,74.37145844537451,1951.5801368414222
331,85.32602826285805,6.750584927087011,3.3990861650643764,6.857028400289105,1726.9744041051702
332,84.32579526334784,6.4957750289699785,11.637317628379172,19.965572249941637,1832.9539318041318
333,146.07285581538565,7.325836419652309,2.146527069274235,79.20052168701058,2582.634966721224
334,73.18969865627666,8.350107985320786,1.8875389037646586,3.118369184379093,2138.9129856270433
335,53.25029385043818,6.910447028076211,8.961422369057853,40.55550559073183,1090.7820831409003
336,80.6996384415249,4.87299045300519,12.69743816912733,29.47325639405708,1513.7053452856244
337,72.60942334533782,5.7829416863900205,7.089234337584504,8.716210036836385,1527.345101046482
338,137.02658213174752,6.023307068811712,5.978452401064794,47.46871280659494,2277.993607789161
339,34.44931838591095,5.52843590164147,11.117815703795266,47.59993413441224,1117.361019772447
340,53.15586598243111,3.7888440769634326,4.207452642559979,49.448628101729796,1311.6315824265662
341,101.92409445448445,5.891495841029739,9.582438122347686,79.31772344587364,1412.888347379335
342,50.57365041061284,3.9830057089811244,17.91544506202623,26.294863931611214,805.1922962562661
343,39.30830106911769,3.1660795288727166,8.130750262310325,54.013137673183415,930.9646654276941
344,66.96114499543928,6.1806134190575985,13.902329312705033,63.374279460193094,1202.1523736954448
345,63.69785939925568,6.931082083830509,3.656443401112324,41.28249269796405,1154.8862674678157
346,75.9311581873307,4.7827940744720046,7.8938932781759705,79.5844788835904,1303.747376066733
347,50.394486082662475,1.840697161172851,16.706748684979033,14.947141342340702,981.9684719420775
348,90.85052098021022,5.373655324925804,13.706780997798045,76.45691949193518,1161.3702558692664
349,44.68781142364067,7.780767396156682,7.328998391268201,73.43068911400862,1453.0921126034405
350,105.99870923128064,5.6836509616706765,6.98934047574211,31.228549312622597,1850.7753687181462
