applicant_id,predicted_probability,preparation_marginal_effect,mentor_discrete_effect
481,0.6529825343910594,0.018733078971191332,0.1551412733121228
482,0.39063990951908123,0.019679174777851083,0.16799392320576992
483,0.21785575204011484,0.014086793619850916,0.16616507694412427
484,0.13012659035938715,0.009357899375316349,0.06747873696370218
485,0.8486678042374948,0.010617574705691461,0.13393127606038302
486,0.11230714356626646,0.008241881605092974,0.05880657056609686
487,0.8880803409476872,0.008217030518290395,0.10809323111296154
488,0.627126419488488,0.019331830348947893,0.1980893495619484
489,0.1760636386788599,0.011992772835550012,0.14747470961722894
490,0.7317847355827294,0.016226434525870338,0.12750293681863956
491,0.26925025276324566,0.016266010885200216,0.12789990935114487
492,0.6618048988411311,0.018503485969565393,0.1953399343529718
493,0.5473898061390002,0.020482232970490136,0.1965978175415407
494,0.7327229694171022,0.016190404856428083,0.12714233381554618
495,0.060104156279064964,0.004670253980857671,0.0651048723956365
496,0.04479532275881924,0.0035374098075509892,0.050198299435076046
497,0.0468397408878611,0.003690937368443376,0.025355994222407387
498,0.8248805458411227,0.011942127984363891,0.08848668776002455
499,0.05728426420534962,0.0044644952024533065,0.06243944563130916
500,0.3841726642101799,0.019558776649165194,0.1662075281344081
501,0.19209710261554552,0.01283028327905871,0.1552431186988248
502,0.05994491755322743,0.004658669851148844,0.06495530627600221
503,0.06934921169937809,0.005335615720060455,0.03712926142350769
504,0.38699237505591416,0.01961212035894371,0.16699163420035323
505,0.5413197966104515,0.020526748984699847,0.18406803658286852
506,0.12757076671189974,0.009201055286317551,0.06624681750555725
507,0.3783794598772892,0.019445054934065807,0.16457134867264264
508,0.17568281039034742,0.01197236342929761,0.14728075614872002
509,0.7295647611120912,0.016311105449333962,0.12835335896730027
510,0.36408661745357745,0.0191407497760701,0.16039189871760837
511,0.14742463933223707,0.010391042389851344,0.13161007148958595
512,0.31713744960680096,0.01790346494222441,0.14529822248765956
513,0.5447198710370141,0.020502564133874305,0.19637691219967685
514,0.021509319067976186,0.0017399614281492731,0.025384729403659614
515,0.013993499081675945,0.0011406761656178903,0.016793843271356974
516,0.5188525501660397,0.020638513274805165,0.1937112996587964
517,0.09706726700644773,0.00724576866687728,0.09688135845121311
518,0.1534078086704092,0.010736877294916474,0.13514365268361095
519,0.8724125599352962,0.00920208198556089,0.11902331330955573
520,0.22618541875628786,0.014469641742396008,0.16930582342417053
521,0.3587978943816525,0.019019587369274144,0.1587948149009476
522,0.7780762701559263,0.014275199238657353,0.16772211895509037
523,0.7638811529634603,0.014911204072720008,0.1728119221421881
524,0.16057324661422745,0.011143259903147231,0.1392206816187344
525,0.9068630245644568,0.006982647048144172,0.09377060875996757
526,0.022747611452071714,0.0018378023699355502,0.026772170307354987
527,0.8632699539656269,0.009758135642881785,0.1249935599112576
528,0.841678666426054,0.011016459037890213,0.08079643704090778
529,0.7312772502864517,0.01624586211270135,0.12769769138970266
530,0.12117060936497531,0.00880355596935402,0.11465533688537338
531,0.255690634282285,0.015733471921519887,0.17898518264662888
532,0.03330707748358848,0.0026618362273014575,0.01814680630502318
533,0.7681195746600941,0.014724792592286096,0.11303540797188083
534,0.0996901972144092,0.007419945222676791,0.09892341720206176
535,0.16710233584207118,0.011506160559103362,0.1427917087996049
536,0.03850930790828877,0.0030610263136214145,0.02092961112738026
537,0.5433445984027434,0.020512576709039304,0.19625908841302114
538,0.09217127170945925,0.00691760510728642,0.09299685913797408
539,0.5889574500118321,0.020013680667990016,0.1986529548092606
540,0.9184222572878087,0.006193987850485543,0.08426096213233913
541,0.31601532566157026,0.01786943334496732,0.14491293333858277
542,0.19123354196421896,0.012786258064865115,0.15484418306993805
543,0.5922206502997042,0.019964803537919445,0.1986998735247567
544,0.6468067733494985,0.01888613938668135,0.1968034736254301
545,0.1475820455682782,0.010400216484112603,0.0757833532542804
546,0.5067761070180379,0.020664100380209362,0.19016964665290925
547,0.503449902981405,0.02066691235462146,0.1906780619244406
548,0.9436631725839988,0.0043950685983351135,0.06153587001859928
549,0.05586582700713072,0.00436049923418482,0.06108516273741202
550,0.6380972196198046,0.01909127955323377,0.15973569941121168
551,0.8245523007981788,0.011959751343505532,0.14716079315221964
552,0.1442165264474285,0.010203171617336127,0.07419711726079285
553,0.5977872657501193,0.01987736171949314,0.17108307176736548
554,0.039670785595819234,0.0031495405686949958,0.02154897058953573
555,0.056111338997335176,0.004378523314130694,0.061320222234323145
556,0.49549711630015847,0.020666220051934348,0.19051865769309045
557,0.792620192992891,0.013589011414024995,0.16194777889411416
558,0.4394098808528786,0.02036439547128925,0.180040164409409
559,0.854227201521568,0.010294521218597839,0.07493151493182137
560,0.11985126713874909,0.008720772621512302,0.06250163645735557
561,0.8522491292259116,0.010410051555989563,0.13180581206805508
562,0.8722688921925033,0.009210926745919322,0.11911941518347857
563,0.3122143688971604,0.01775261154514987,0.1917611714561676
564,0.7304451964190759,0.016277622712611385,0.12801655711782312
565,0.03940626597390643,0.0031294015894809124,0.044690927603817744
566,0.8128261533597498,0.012577638252670503,0.1529393682430893
567,0.1889968110130759,0.01267165392248307,0.15380071683147203
568,0.6836054808090295,0.017880956756036084,0.1924292186612676
569,0.3999122732046284,0.019839729307022217,0.19874151489792224
570,0.9229005701656714,0.0058825055524429695,0.08042873736796541
571,0.09119744398812384,0.006851859852681023,0.09221281515387732
572,0.472485364669045,0.02060530934788316,0.186683066155317
573,0.11570143135747185,0.00845851100844501,0.06047331977987111
574,0.7198039667703195,0.01667371920382835,0.13204526595462562
575,0.5062336768581206,0.020664683785248498,0.19025353155381663
576,0.870101012474887,0.009343975804140595,0.06736919489932924
577,0.3649014211510328,0.019159005443504153,0.19765327296654195
578,0.04980346109525274,0.003912273738659686,0.02692184540894009
579,0.19120780654127606,0.012784944154359053,0.09567452795215689
580,0.40450822233138617,0.019914040600247675,0.1987295254886965
581,0.5130325819542091,0.02065385467851526,0.1891748763652732
582,0.043977376453424595,0.0034757917812672824,0.0238392334124629
583,0.43299250079901586,0.02029670047115767,0.1978976697061844
584,0.8094975686774945,0.012748888903759513,0.09536309757887651
585,0.9158367899570271,0.006372306285825162,0.08643541785094566
586,0.41701445464693127,0.020098570098269836,0.19852270191692706
587,0.7074696317289726,0.017109409677826187,0.1881201624054334
588,0.3646124727882129,0.01915254412030842,0.19763531976955
589,0.7212414214040279,0.016621306845984344,0.18507018156929878
590,0.7025184297532427,0.017277227514641415,0.1383908309270332
591,0.6520834778370349,0.018755753438946452,0.1554247271652297
592,0.7364862360225726,0.016044426733235664,0.12568889650276982
593,0.6262085727528375,0.019351053368790627,0.16325171000057692
594,0.8847086009330631,0.008432443188462665,0.06027234333829068
595,0.34452341531630637,0.018669478682663204,0.1543509905725817
596,0.6896871770061316,0.017693271379981324,0.19144527938920514
597,0.5280237914308938,0.020602971583220397,0.18659072823497946
598,0.035796155751301184,0.002853392483253625,0.040923671805110376
599,0.08955742188727375,0.00674078395383489,0.090883782448695
600,0.9222522905141808,0.005927800933843495,0.08098869378905438
601,0.028149204908534172,0.002261632268076295,0.03273337048532672
602,0.5103920980300608,0.020658968121988208,0.19263863872635822
603,0.4850707918704324,0.020649470351130923,0.1888634823599486
604,0.5897553291166376,0.020001892428094182,0.17314443899633947
605,0.2644354524776886,0.016080395798914505,0.18143959945516225
606,0.1968167157711848,0.013068715602771234,0.15738506525009616
607,0.3127180952190186,0.017768230802678295,0.14377440532175254
608,0.5152315034936785,0.020648716597640258,0.19326404444828982
609,0.2424768280705043,0.015185266892868999,0.11735947597172747
610,0.9191395229643434,0.0061443225387925945,0.08365281132352997
611,0.8576276587578053,0.01009440373310124,0.12853289790174294
612,0.10577148824108701,0.007819399335830354,0.055577858608840514
613,0.40012605494726655,0.01984326336473267,0.17053638165847948
614,0.0575592178650179,0.004484615566825201,0.03099711320882173
615,0.7072126323541623,0.017118220243504633,0.1881730768781974
616,0.10180871385804104,0.0075597956050455556,0.10055312446651156
617,0.05487106606504591,0.004287367602207192,0.029588310249584342
618,0.33127480351012345,0.018314385743394057,0.15005643003527824
619,0.7448466302693996,0.015711745318278507,0.12241989693469246
620,0.897037980227152,0.007635617239000669,0.10143299396534289
621,0.08773816225004864,0.006617048322744734,0.08939677499640274
622,0.5334666062367803,0.02057530298707852,0.185583871826155
623,0.33600152619381196,0.018444402727023454,0.19508968827223028
624,0.08647631787797053,0.006530903471886758,0.045899229056059344
625,0.535473112426213,0.02056386719434086,0.18520362158831216
626,0.4808635666981189,0.020637621708736648,0.18815654892605654
627,0.32410233537613714,0.01811003840933009,0.1935671302866398
628,0.03649728816576335,0.0029071658138572314,0.041660261781545097
629,0.3307307160967793,0.018299182559366113,0.1498766289544274
630,0.43501008229153953,0.020318717199458415,0.1790605060746941
631,0.8052621345098043,0.012964147048635957,0.15644956363579487
632,0.17002932315162878,0.011666560565748413,0.14434880265609257
633,0.6568209221626126,0.01863477040294621,0.15392260700075067
634,0.04421325050424965,0.003493572138524761,0.04961008964200521
635,0.10004534016131068,0.0074434411716722505,0.099197838088264
636,0.28333896097870653,0.0167871262638151,0.1861317171285864
637,0.23821114953287642,0.015002131297007053,0.1735178690659943
638,0.05123345392762501,0.004018548951637707,0.056598508940773735
639,0.07917575019936757,0.006027333192423978,0.08221594291701098
640,0.6720404798594543,0.018220988778308553,0.14895669233243225
641,0.15702669327352353,0.010943180760558238,0.08019605081271654
642,0.035534457483634645,0.0028333007111993862,0.019340027297681275
643,0.6897488251773981,0.017691337564649304,0.19143491190566586
644,0.06216742986633215,0.004819971713465139,0.06703259265190667
645,0.5313372609587055,0.020586710823296855,0.18598207024040203
646,0.6182722762672798,0.019511458772305503,0.165521121343422
647,0.07400211190810856,0.005665136458041195,0.07772887985093054
648,0.06757937061517372,0.0052093349353849955,0.07199956486683459
649,0.14128017885926894,0.010029724149299125,0.12785632118156334
650,0.23036650300554248,0.014657488300162445,0.1708129270745741
651,0.610550983265224,0.019657523874167342,0.16766817941952938
652,0.2662788413791421,0.016151913008297127,0.12675791534898415
653,0.1480101553466304,0.01042514724701207,0.13196112998421614
654,0.08016768982255398,0.006096271419462933,0.08306338182762096
655,0.5377132862835374,0.020550313166693774,0.1957482279696512
656,0.041212715421442836,0.0032667038257810847,0.022370105168007616
657,0.7379373316837027,0.0159875128047569,0.12512545385512608
658,0.5118886898600417,0.02065621141771539,0.18936048101661296
659,0.18567954775486467,0.012500163033474095,0.15222596517208759
660,0.26619490490910214,0.016148668768335202,0.1267255538523206
661,0.6587453309411339,0.018584565729370738,0.19567338821293984
662,0.06724985145345876,0.005185766064270397,0.07170080997623617
663,0.07893320537196578,0.006010451959119562,0.08200810450356556
664,0.5932446925007325,0.019949102191842497,0.17225731774358244
665,0.12420283641522692,0.00899272501209565,0.11673790398379971
666,0.5075634483468883,0.020663167007713642,0.19004721413250003
667,0.2745754154159602,0.0164668369078609,0.18405897775213842
668,0.15395889486287853,0.010768433092400357,0.07876902695915722
669,0.08298930197749994,0.006291479402685572,0.08545155134098702
670,0.14380817662364312,0.010179136095086921,0.1294161957939046
671,0.023472230291395325,0.0018949389404840486,0.02758043815533506
672,0.07721505052315425,0.0058905890760678255,0.08052873533156221
673,0.24330240875345283,0.015220363521185373,0.11769280197769103
674,0.7732213637242117,0.014496469606504577,0.11092353492170504
675,0.11261324235427154,0.008261495515603628,0.10859624529443863
676,0.6957226297378257,0.017500967131425772,0.19039240635138122
677,0.7020733695970296,0.017292113995967612,0.13855090544270765
678,0.20628113018162467,0.013535754615270046,0.16148789290322182
679,0.5962417657372392,0.019902152602395112,0.1714850269772713
680,0.34675634858085463,0.018726468479186117,0.19622775096185635
681,0.13051384191436283,0.009381569750008334,0.12096634760555713
682,0.18065919544013967,0.012237167958708862,0.14978027140732794
683,0.048738374485128966,0.0038328981852027866,0.026359660098809277
684,0.15101893971242197,0.010599507431964921,0.07739576849153952
685,0.3186854605659998,0.017950071058804327,0.1927800772879834
686,0.1972225304971039,0.013089045190176106,0.15756623053370203
687,0.11162433193528232,0.008198073219887027,0.10787850001104504
688,0.3316048818902175,0.018323585117235187,0.15016537803406374
689,0.38417055841278475,0.019558736320127453,0.19851464684796533
690,0.0469014670802163,0.00369556200902554,0.05231333002068706
691,0.48948143065530536,0.02065874948874768,0.18958060365471946
692,0.6521579960562697,0.01875387914738687,0.15540126193969284
693,0.14543235151493047,0.010274571981890244,0.07477099107524443
694,0.7011732334426128,0.01732212186725895,0.18937510412911374
695,0.19272948970840925,0.012862444817593162,0.09634519461652293
696,0.16179795949027972,0.011211869110317223,0.1399008941286545
697,0.8063196710551113,0.012910677538401992,0.09676345285127241
698,0.48976805523631783,0.02065924118688053,0.19261740439814756
699,0.39837314514289385,0.019814062708619764,0.17007361124935086
700,0.3103305676570172,0.01769382788832433,0.14294406137191687
701,0.1186072891398466,0.008642454455757249,0.06189471104567685
702,0.4544662045570123,0.020496491107179347,0.1964453526882583
703,0.18504040752383216,0.012466912671283881,0.09293996321047353
704,0.06263472525273382,0.004853782400671642,0.0674665591370771
705,0.849157647034959,0.010589315509999283,0.07731310747873432
706,0.06356568641154568,0.004921033542553281,0.06832823947368961
707,0.6460080342229271,0.018905474835580426,0.15732022844048044
708,0.05822354106302952,0.004533177354089811,0.03134466491688487
709,0.20758544442906537,0.013598957222177448,0.16203348015626026
710,0.058461628152423256,0.004550563672669611,0.06355666063204934
711,0.14871122675943557,0.010465908350914146,0.13237996344563427
712,0.8041006555152039,0.013022658861786138,0.15697377940293822
713,0.1421026043625297,0.010078447828181231,0.07319710696395562
714,0.5028445748752551,0.02066722735190925,0.19076904874435552
715,0.8781502217494532,0.008846058836696603,0.11512469795243585
716,0.5428095904178016,0.020516387305210035,0.18377215641677624
717,0.29341066436558744,0.017139543015264026,0.18830080859871456
718,0.30587600057298714,0.01755248976948912,0.19067876555563035
719,0.13399988212785033,0.009593534298832902,0.12324145986454169
720,0.11089967264238092,0.008151495618477167,0.05811341124092844
721,0.03092056981071083,0.0024772117367316674,0.016865462158914296
722,0.7129491631709018,0.016918959311915123,0.13459144264541856
723,0.17213736854459374,0.011781204764401206,0.14545364028545718
724,0.06444101840548906,0.00498413541017757,0.06913493919161566
725,0.6771683898939718,0.018072947806148102,0.14723618735802468
726,0.6578529798068001,0.018607921846172732,0.15359259352870436
727,0.19391978843991256,0.01292280091025475,0.09686868813251993
728,0.018843862883432747,0.0015284960659241382,0.022371529831002726
729,0.15219217493342818,0.010667091226495994,0.13443531993707653
730,0.43462590687515373,0.020314576787545804,0.19781152231599314
731,0.08625703795900432,0.006515906601402324,0.04578799732940102
732,0.32205142775423756,0.018050043148542288,0.1469723605387105
733,0.795340665806198,0.013456775606739909,0.10154716541066777
734,0.21610708233952364,0.0140049642893859,0.1064440867996951
735,0.24341954820596995,0.015225334159252138,0.1752268067774737
736,0.12695766999362032,0.009163270555018525,0.11860117922380758
737,0.9226413127691185,0.00590062823759312,0.08065288530168213
738,0.037028442378266954,0.0029478485597091747,0.020138906176174386
739,0.31363892173660113,0.017796674818611077,0.19199289572474854
740,0.7202116326445995,0.016658889629106624,0.13189262280598002
741,0.7992958880046667,0.013262338677092264,0.15910107566587983
742,0.11944559768590365,0.008695260664316041,0.06230381723027786
743,0.6806265109974755,0.017970658411073714,0.1460626691839787
744,0.920391726825713,0.00605741285491124,0.0825859638626184
745,0.07866503253360195,0.00599177568152834,0.08177801830133051
746,0.8320494484213541,0.011552788871246144,0.14324571016153387
747,0.04368929962036407,0.003454063862079086,0.04907924541878382
748,0.8314466808749797,0.01158585204353219,0.14356696161146965
749,0.05517555407881003,0.004309769959686274,0.060422812175618096
750,0.7491307338076921,0.015536791561792185,0.1775528259143404
751,0.6508137977105963,0.018787547496351212,0.1558237381215869
752,0.26547705594287946,0.016120875507418534,0.12644855964379215
753,0.33607141843009114,0.018446297522986748,0.15162988090553528
754,0.40049920975586667,0.019849413935664292,0.1706344800295202
755,0.6106573743210206,0.019655578232246132,0.16763900767635798
756,0.06572421134441651,0.005076410609111443,0.07031142617682583
757,0.07348464688039587,0.00562866623644769,0.0772738444999017
758,0.4443077692887066,0.020411480078646578,0.18110476125311398
759,0.6129404410114846,0.019613375320190425,0.1670102181619968
760,0.1304673712171268,0.009378730583047001,0.06764269012256231
761,0.8348585656796322,0.011397910037636719,0.14173345665785442
762,0.026764689684807524,0.002153457647933299,0.03121944126903195
763,0.18160989802684893,0.012287291114363543,0.15024922830768303
764,0.023155101830895742,0.0018699438806098407,0.027227029883148134
765,0.5397512835037954,0.020537261590420953,0.18437669755471042
766,0.5983664087381675,0.019867970142663824,0.17093180010967557
767,0.30703044276274455,0.01758943381047621,0.1908821961215859
768,0.5881755289481794,0.020025131013830206,0.198639155719117
769,0.6183612083898414,0.019509719005172236,0.19843869619534826
770,0.057570851002999024,0.004485466572746593,0.031003201346888058
771,0.4231142041166156,0.020179189372017164,0.19833113512253797
772,0.09671111503409158,0.0072220305612483715,0.09660199280980009
773,0.3197691475859012,0.017982461955214427,0.1929423037285643
774,0.8224274882251699,0.012073400863710889,0.14823880100260667
775,0.06067264076378344,0.004711575285215487,0.03262387076719018
776,0.7741645498573086,0.014453787358075428,0.1691775870527784
777,0.22422269440767081,0.014380464120207166,0.16858244520009266
778,0.801730614651023,0.013141362433037459,0.15803138448336262
779,0.6539691841913065,0.018708041563179692,0.19615795094828087
780,0.7801472133009325,0.014179626827295167,0.10802584905572654
781,0.2615474912067165,0.01596722311930045,0.1249250161056962
782,0.038441898373296854,0.0030558822982762386,0.0436907445848647
783,0.7812818033426309,0.014126965707799366,0.16649890734301587
784,0.19058055955145528,0.012752886479150191,0.1545410770287123
785,0.10118022781915254,0.007518384554604826,0.05329455882950832
786,0.0838300544121583,0.006349390736887836,0.08615677366312802
787,0.1039585128925732,0.007700952446663107,0.10218908625732605
788,0.6957365890596652,0.017500515372116762,0.14081174665109042
789,0.08100401160524094,0.006154268047874532,0.04311514841961779
790,0.0204292038756512,0.0016544114865027842,0.02416810492462056
791,0.10312637416478299,0.007646404463816356,0.10155796249380553
792,0.05022158633249603,0.00394338324139759,0.027142378080084583
793,0.03720928032594923,0.002961688853689367,0.042405818547735986
794,0.11845410015916337,0.008632792314427947,0.11276116273441143
795,0.7022480123566234,0.017286276406370735,0.18916697796541593
796,0.6473273277577414,0.01887348130854873,0.19675980633063972
797,0.11561234249677307,0.008452849544194223,0.06042966168309802
798,0.5501641379184828,0.020459858153376594,0.1968163423844569
799,0.5000844652488833,0.02066789570801192,0.19120258506982396
800,0.11789967627257783,0.008597790512205666,0.11237124692651412
