firm_id,quarter,investment_million_eur,employees,productivity_index
69,1,2.3369626978944518,164.3882332080578,82.87845427847469
69,2,3.9605925387681586,144.93393462558183,83.10232147147846
69,3,5.031688149373314,159.93374915871595,82.65116621128072
69,4,3.936090787832312,169.1132311190239,90.06433974127994
69,5,2.9565238195595596,170.8299053443143,85.45668912302865
69,6,3.995204768646229,178.01132412514167,82.98704163383854
69,7,4.480917628669346,183.38577912817757,91.8966582701564
69,8,5.516885630695241,177.71744711692642,94.02591238244867
70,1,2.675601305058895,69.07638762679042,75.86445969591884
70,2,2.167325453771087,71.71069599531023,73.99906769390913
70,3,1.907194558972459,64.67212450473852,74.40805184560062
70,4,1.6082130144754534,80.80244664269637,74.19842476598477
70,5,2.2316325404052018,82.70910443788445,71.79891946583503
70,6,3.5644534289184637,89.12136199877602,81.44058651643202
70,7,3.3154722628411815,91.47830944822459,81.37924186424102
70,8,3.4027226820983194,75.18200741438346,74.85772459560197
71,1,2.8966723436736532,100.18033114563384,80.81582063992067
71,2,2.4123366990741255,92.7620095903521,79.2796617606839
71,3,2.5388961711151223,110.8108175895603,76.74028722546059
71,4,3.2226791601199967,111.75340254220751,77.38517765513342
71,5,2.544457831006718,113.11848789162019,78.17610015559866
71,6,3.153751896352272,106.44710164527325,79.02314117522664
71,7,3.7072251560310754,116.15298616921346,90.03816228064005
71,8,3.2916647039788436,120.65926252633922,83.65380186984208
72,1,3.803349328850927,187.3194333154957,60.44753573328657
72,2,4.1578208047301235,175.79926284540744,66.4403406570965
72,3,4.075906024435512,173.2482348870851,66.05033612847714
72,4,4.488279971140031,183.76236046676294,65.72085182921059
72,5,4.532956363093556,181.07835909348634,72.93001459973448
72,6,4.233780532522023,177.16407327430855,69.46729667140329
72,8,5.532721170863744,193.4559505661498,68.78261837559224
73,1,2.979151264339021,124.48747632397686,68.04620806035129
73,2,2.93438274686028,128.89411423393247,71.27050902359073
73,3,3.643854896245058,140.8453846483429,72.01739878472856
73,7,4.040968048880297,146.08725837277743,75.53616082732238
73,8,5.53289422761121,137.6580194218317,78.11542617087879
74,1,2.4417800426957235,60.618117488288945,93.6867780743731
74,2,2.971230899195212,57.43478160483242,85.23144470304466
74,3,2.216085618036365,57.361652292861635,85.42984371920254
74,4,2.4255025387316693,62.52141990037397,88.66148509173836
74,5,3.598287904447596,65.28698645128517,87.63604734584827
74,6,2.332346242743819,68.62723847673864,89.05017036970949
74,7,2.9337107216999443,86.83684715716488,90.95510504738645
74,8,1.9635563015963993,84.34814195401151,91.85850134202617
75,1,3.4464083774718453,158.1663097992657,84.92853301175472
75,2,3.950425766239471,164.9434372237415,90.33636864566063
75,3,4.044379311965467,175.3820160344064,84.2772122517543
75,5,4.34324563712118,187.8192940315162,88.81195983040988
75,6,4.088339706707626,167.59728217276728,84.11092531471836
75,7,4.9903903362263815,169.8537012563662,92.38510747251262
75,8,4.546464177095767,186.82204957261933,89.73776922005233
76,1,2.287038354097019,117.13265071858251,79.59380991651538
76,2,3.939413530862022,104.31959068885163,87.82317482096876
76,3,3.318227327954555,112.7376111094118,79.31751822341815
76,4,1.9023871703837598,104.07122944313093,81.82843034440253
76,5,4.450468554495665,107.05546908495411,88.34257085284817
76,6,4.022147880335037,108.62606722839979,88.18868621094451
76,7,3.7670318008750936,115.60090158386159,87.28984695411302
76,8,3.773731027439013,128.07583485024176,84.90765124581823
77,1,4.289811403332156,244.67330390772156,72.51065287171012
77,2,5.299813205105242,244.06445799718037,77.21219550570082
77,3,4.822536211629729,244.45620332650236,77.20801585248601
77,4,5.128133968321305,246.79320572577555,80.4109246972778
77,5,5.1380274490120525,251.28951864668446,75.71738264154078
77,6,5.021952028492518,249.29032056165838,74.44133431052667
77,7,5.428910347142175,248.00051420561545,76.91118867788408
77,8,5.27831343842921,258.912144251678,80.75140638653673
78,2,4.27283543565195,169.21183308134323,75.28505551156876
78,3,2.8668430533299905,189.44482304312768,74.96392903074833
78,4,5.114971466286796,193.79549830951407,83.67253630991705
78,5,3.5196469108170314,184.0373625770728,77.3157200366498
78,6,5.040410775294744,177.3946922931008,88.40966317989981
78,7,4.650802077500209,201.9406367446169,79.62171260333905
78,8,6.126389302692576,201.84391643739235,82.63922988555544
79,1,5.256498182046125,218.93277590107343,74.58804858294121
79,2,3.6782454237399858,250.2280395116134,75.41572813246037
79,3,3.420241391332511,228.40084219433243,75.75291345341907
79,4,3.8405334288598367,239.39954041408788,85.77725637341898
79,5,5.392342362185869,259.8694493984609,87.77959099198756
79,6,4.998183323525036,242.18100193518924,79.64861449682101
79,7,3.4396032782766035,235.99087807185995,74.80146440737452
79,8,6.3261650101325575,244.16552651590544,88.40843452782002
80,1,4.177816012721595,149.87559253448399,70.80992111546111
80,2,4.158000626729973,136.3758568680539,70.51645641874744
80,3,3.9996358499479534,159.7224611830384,71.07892489877487
80,4,3.2066654472660194,143.39490071344227,73.03751548824339
80,5,3.8845625607898295,162.5762412022293,76.24623126463077
80,6,4.5560521963771095,153.41749942661565,79.45308078947218
80,7,3.4458930484046757,155.64075843522215,73.65270732914837
80,8,4.658186011968919,160.76040678507607,78.09576382918719
