household_id,year,income_thousand_eur,consumption_thousand_eur,oracle_financial_stability,delta_income,delta_consumption,income_thousand_eur_within,consumption_thousand_eur_within
37,5,46.63628696200719,41.960239955041025,0.939740404829075,6.607984998517814,2.971588592631207,6.087653543848894,0.7260762570751922
37,6,41.44457195394747,44.6428077947626,0.939740404829075,-5.191715008059724,2.682567839721571,0.8959385357891705,3.4086440967967633
38,1,38.57049986682037,41.240101333456415,0.9643360828509788,,,3.507926941583861,1.972534487978308
38,2,36.049260189969544,40.8640662078129,0.9643360828509788,-2.5212396768508256,-0.3760351256435186,0.9866872647330354,1.5964993623347894
38,3,29.727943652016744,33.657055674750374,0.9643360828509788,-6.3213165379528,-7.2070105330625225,-5.334629273219765,-5.610511170727733
38,4,35.71578072348848,34.521556174361955,0.9643360828509788,5.987837071471734,0.8645004996115802,0.6532077982519695,-4.746010671116153
38,5,36.93294836683303,42.84563160694706,0.9643360828509788,1.2171676433445526,8.324075432585104,1.8703754415965221,3.5780647614689514
38,6,33.379004752290875,42.47699007553995,0.9643360828509788,-3.553943614542156,-0.368641531407107,-1.683568172945634,3.2094232300618444
39,1,27.08863294998752,21.209832479751125,-0.7272671318394,,,3.68417721257261,-0.033892659911252565
39,2,25.719993402884125,28.81748183310153,-0.7272671318394,-1.3686395471033954,7.607649353350407,2.315537665469215,7.5737566934391545
39,3,26.61406411572199,21.864424252244735,-0.7272671318394,0.8940707128378662,-6.953057580856797,3.209608378307081,0.6206991125823578
39,4,25.423546919606657,20.24824822628726,-0.7272671318394,-1.1905171961153336,-1.6161760259574756,2.0190911821917474,-0.9954769133751178
39,5,22.452760636801923,19.02815108124444,-0.7272671318394,-2.9707862828047347,-1.2200971450428177,-0.9516951006129872,-2.2155740584179355
39,6,13.12773639948725,16.29421296534517,-0.7272671318394,-9.325024237314674,-2.733938115899271,-10.276719337927661,-4.949512174317206
40,1,22.349487320557934,17.050593717878538,-1.8014828858033616,,,0.10087989926134,0.3967235693600628
40,2,20.36952432486471,15.710410742370707,-1.8014828858033616,-1.9799629956932243,-1.3401829755078314,-1.8790830964318843,-0.9434594061477686
40,3,24.848478177021065,22.006771369213325,-1.8014828858033616,4.478953852156355,6.296360626842619,2.5998707557244707,5.35290122069485
40,4,22.247561275249076,18.369607741072493,-1.8014828858033616,-2.6009169017719884,-3.637163628140833,-0.0010461460475177375,1.7157375925540173
40,5,22.26354473386615,13.225227451027605,-1.8014828858033616,0.015983458617075286,-5.144380290044888,0.014937312569557548,-3.4286426974908704
40,6,21.413048696220606,13.560609869548184,-1.8014828858033616,-0.850496037645545,0.33538241852057915,-0.8355587250759875,-3.093260278970291
41,1,37.773938763753385,43.004205022247454,1.4411356205177386,,,-1.472785985626885,0.8163114711924209
41,2,36.82463919335705,40.09844727194878,1.4411356205177386,-0.9492995703963345,-2.905757750298676,-2.4220855560232195,-2.089446279106255
41,3,38.134433516045824,42.34369478728581,1.4411356205177386,1.3097943226887736,2.2452475153370344,-1.112291233334446,0.15580123623077924
41,4,39.80383422807404,41.92416606324389,1.4411356205177386,1.6694007120282137,-0.41952872404192476,0.5571094786937678,-0.2637274878111455
41,5,41.86611272823183,41.76863045556184,1.4411356205177386,2.0622785001577952,-0.15553560768204733,2.619387978851563,-0.41926309549319285
41,6,41.077390066819476,43.98821770604243,1.4411356205177386,-0.7887226614123577,2.2195872504805862,1.8306653174392054,1.8003241549873934
42,1,27.45270458032453,21.78347910392068,-0.8157804036655958,,,2.806591655361199,-1.0132218822478478
42,2,25.309925548801154,25.782354216983432,-0.8157804036655958,-2.142779031523375,3.998875113062752,0.6638126238378241,2.985653230814904
42,3,26.259986413629335,23.631354305523843,-0.8157804036655958,0.9500608648281812,-2.1509999114595892,1.6138734886660053,0.834653319355315
42,4,24.74167430788736,26.825662234248696,-0.8157804036655958,-1.5183121057419733,3.1943079287248537,0.09556138292403205,4.028961248080169
42,5,23.71422352683479,17.806264544885334,-0.8157804036655958,-1.027450781052572,-9.019397689363363,-0.9318893981285399,-4.990436441283194
42,6,20.39816317230279,20.95109151144918,-0.8157804036655958,-3.3160603545319987,3.1448269665638477,-4.2479497526605385,-1.845609474719346
43,1,31.56234897860746,32.4146965962751,-0.0205356638608104,,,-2.7722168740412414,0.11515779693975503
43,2,32.48169305941,28.5273800274614,-0.0205356638608104,0.9193440808025386,-3.8873165688136986,-1.8528727932387028,-3.7721587718739436
43,3,36.77185201314374,35.28673970617775,-0.0205356638608104,4.290158953733744,6.759359678716347,2.4372861604950415,2.9872009068424035
43,4,38.067310896844695,35.6630811894186,-0.0205356638608104,1.2954588837009524,0.37634148324085004,3.732745044195994,3.3635423900832535
43,5,37.29210626076829,35.38536461908822,-0.0205356638608104,-0.7752046360764027,-0.27771657033037656,2.9575404081195913,3.085825819752877
43,6,29.83208390711804,26.51997065759099,-0.0205356638608104,-7.460022353650253,-8.865393961497233,-4.502481945530661,-5.779568141744356
44,1,37.479684398841634,34.03028208899659,-0.13228863435616986,,,-2.9004368107699747,-1.2820635348382083
44,2,38.49125656099971,36.338764948274786,-0.13228863435616986,1.0115721621580747,2.308482859278193,-1.8888646486119,1.0264193244399848
44,3,40.41654519606818,35.35526076984618,-0.13228863435616986,1.925288635068469,-0.9835041784286034,0.03642398645656897,0.042915146011381466
44,4,39.18864017508888,29.549811349166678,-0.13228863435616986,-1.2279050209792999,-5.805449420679505,-1.191481034522731,-5.762534274668123
44,5,44.24455195997882,39.13338585500196,-0.13228863435616986,5.055911784889943,9.583574505835283,3.8644307503672124,3.82104023116716
44,6,42.460048966692455,37.466568731722596,-0.13228863435616986,-1.7845029932863667,-1.6668171232793654,2.0799277570808457,2.1542231078877947
45,1,26.760685410626525,22.288356507130693,-1.4585957689281517,,,-1.3912598002839154,-1.160562276219924
45,2,30.133845836327133,27.796562178537457,-1.4585957689281517,3.3731604257006076,5.508205671406763,1.9819006254166922,4.347643395186839
45,3,25.89306687490765,24.664602192361947,-1.4585957689281517,-4.240778961419483,-3.1319599861755094,-2.258878336002791,1.21568340901133
45,4,30.234820327886528,22.604696807676497,-1.4585957689281517,4.341753452978878,-2.0599053846854503,2.082875116976087,-0.8442219756741203
45,5,26.59111549393941,21.92327224835656,-1.4585957689281517,-3.643704833947119,-0.681424559319936,-1.560829716971032,-1.5256465349940562
45,6,29.2981373217754,21.416022766040548,-1.4585957689281517,2.707021827835991,-0.5072494823160127,1.146192110864959,-2.032896017310069
46,1,29.81827227949281,21.616461369001243,-1.1749238627465997,,,-4.351921660604951,-2.6393220641761523
46,2,38.01993784071378,31.363696085671346,-1.1749238627465997,8.20166556122097,9.747234716670103,3.8497439006160192,7.107912652493951
46,3,38.675035596912736,24.19881984249577,-1.1749238627465997,0.6550977561989555,-7.164876243175577,4.504841656814975,-0.05696359068162593
46,4,37.02990126547022,23.29647218261465,-1.1749238627465997,-1.645134331442513,-0.9023476598811193,2.8597073253724616,-0.9593112505627452
46,5,30.97901354792292,22.068284085132902,-1.1749238627465997,-6.050887717547301,-1.2281880974817483,-3.1911803921748394,-2.1874993480444935
46,6,30.499003110074092,22.99096703414846,-1.1749238627465997,-0.48001043784882924,0.9226829490155595,-3.6711908300236686,-1.264816399028934
47,1,37.99732228327344,39.121440214654996,0.2134553070533344,,,0.7150261130562043,2.456122891176655
47,2,36.80429182602454,34.58389149152144,0.2134553070533344,-1.193030457248902,-4.537548723133554,-0.47800434419269777,-2.0814258319568992
47,3,35.68392118884626,35.66495820321258,0.2134553070533344,-1.1203706371782758,1.081066711691136,-1.5983749813709736,-1.0003591202657631
47,4,36.67066275877295,37.37738205101566,0.2134553070533344,0.9867415699266857,1.7124238478030804,-0.6116334114442878,0.7120647275373173
47,5,39.385724665605416,36.782714142756355,0.2134553070533344,2.7150619068324673,-0.5946679082593036,2.1034284953881794,0.11739681927801371
47,6,37.15185429878081,36.461517837708996,0.2134553070533344,-2.233870366824604,-0.3211963050473585,-0.1304418714364246,-0.2037994857693448
48,1,39.662317860401714,39.23255391040518,0.8118270729642043,,,-2.68881197504016,-1.500558978891661
48,2,40.50732370799763,42.82025661962738,0.8118270729642043,0.8450058475959139,3.5877027092221994,-1.843806127444246,2.0871437303305385
48,3,43.658539514167146,42.24268223864647,0.8118270729642043,3.1512158061695175,-0.5775743809809057,1.3074096787252714,1.5095693493496327
48,4,46.84723063717995,40.36756955390022,0.8118270729642043,3.188691123012802,-1.8751126847462558,4.4961008017380735,-0.3655433353966231
48,5,42.276524468508924,42.1284335887132,0.8118270729642043,-4.570706168671023,1.7608640348129825,-0.07460536693294983,1.3953206994163594
48,6,41.154842824395914,37.607181424488566,0.8118270729642043,-1.1216816441130106,-4.521252164224634,-1.1962870110459605,-3.125931464808275
49,1,17.98882362093926,9.57316611713467,-2.5033045899843183,,,1.247236235801342,0.43384947152978093
49,2,16.002501643492742,10.42565829740705,-2.5033045899843183,-1.9863219774465186,0.8524921802723799,-0.7390857416451766,1.2863416518021609
49,3,19.504688064127862,5.689292507079391,-2.5033045899843183,3.5021864206351196,-4.7363657903276595,2.763100678989943,-3.4500241385254986
49,4,15.73230295389602,10.756287114953176,-2.5033045899843183,-3.7723851102318413,5.066994607873785,-1.0092844312418983,1.6169704693482867
49,5,14.91265291781627,7.882234876950199,-2.5033045899843183,-0.8196500360797501,-2.874052238002977,-1.8289344673216483,-1.2570817686546905
49,6,16.308555110555364,10.50926096010485,-2.5033045899843183,1.3959021927390936,2.627026083154651,-0.4330322745825548,1.3699443144999606
50,1,44.300050259561786,44.61360005387931,1.221710819283339,,,2.801463224751913,1.437112190621285
50,2,43.384509164517716,45.51287219197209,1.221710819283339,-0.9155410950440697,0.8992721380927833,1.8859221297078435,2.336384328714068
50,3,36.50555732137649,43.634052665305674,1.221710819283339,-6.878951843141223,-1.878819526666419,-4.99302971343338,0.45756480204764927
50,4,38.15639161332868,36.457056890210396,1.221710819283339,1.6508342919521866,-7.176995775095278,-3.3421954214811933,-6.719430973047629
50,5,43.79755518410628,43.913885918365054,1.221710819283339,5.6411635707776,7.456829028154658,2.2989681492964067,0.7373980551070289
50,6,42.847458665968276,44.927459459815665,1.221710819283339,-0.9500965181380039,1.0135735414506115,1.3488716311584028,1.7509715965576405
51,1,59.31104654438191,57.1297472301513,1.396572798633367,,,0.06115301638798343,1.6225755237138344
51,2,59.12322931224523,54.956351864519014,1.396572798633367,-0.18781723213668045,-2.173395365632288,-0.12666421574869702,-0.5508198419184538
51,3,58.964682614138454,52.32323367218586,1.396572798633367,-0.15854669810677535,-2.633118192333157,-0.28521091385547237,-3.183938034251611
51,4,58.23649761895339,52.87453116091206,1.396572798633367,-0.7281849951850603,0.5512974887262061,-1.0133959090405327,-2.6326405455254047
51,5,61.33201773614008,61.50822796709889,1.396572798633367,3.0955201171866875,8.633696806186826,2.082124208146155,6.0010562606614215
51,6,58.53188734210448,54.250938343757646,1.396572798633367,-2.800130394035598,-7.257289623341244,-0.7180061858894433,-1.256233362679822
52,1,40.63439884995301,38.69736909287346,0.5670688545176367,,,0.0401951014333477,-1.2521730068065722
52,2,41.19651409288273,48.469680257554,0.5670688545176367,0.5621152429297211,9.772311164680545,0.6023103443630689,8.520138157873973
52,3,44.78777932884579,39.33103867379647,0.5670688545176367,3.591265235963057,-9.138641583757533,4.193575580326126,-0.61850342588356
52,4,41.37181047011577,38.26014691563424,0.5670688545176367,-3.415968858730018,-1.070891758162233,0.7776067215961078,-1.689395184045793
52,5,38.454543061610394,33.110223048087946,0.5670688545176367,-2.9172674085053742,-5.149923867546292,-2.1396606869092665,-6.839319051592085
52,6,37.120176687710284,41.828794610134075,0.5670688545176367,-1.3343663739001101,8.71857156204613,-3.4740270608093766,1.8792525104540445
53,1,35.08866160427242,32.551333520206036,0.0333262326415324,,,-3.5563772903040274,-4.3321630150921635
53,2,31.2202385958925,28.500063263267982,0.0333262326415324,-3.868423008379917,-4.051270256938054,-7.4248002986839445,-8.383433272030217
53,3,37.52845905537058,40.194137684821015,0.0333262326415324,6.308220459478083,11.694074421553033,-1.116579839205862,3.310641149522816
53,4,42.14363443796416,36.76232685924715,0.0333262326415324,4.615175382593577,-3.431810825573862,3.498595543387715,-0.12116967605104634
53,5,44.38262647228937,43.73148840871031,0.0333262326415324,2.238992034325207,6.969161549463159,5.737587577712922,6.847991873412113
53,6,41.50661320166963,39.561629475536684,0.0333262326415324,-2.8760132706197368,-4.169858933173629,2.8615743070931856,2.678132940238484
54,1,34.583143055408414,29.10073017930682,0.17357729880382988,,,-6.762496573816584,-7.839918723568541
54,2,39.00712738804933,32.75533629797435,0.17357729880382988,4.423984332640913,3.654606118667534,-2.338512241175671,-4.185312604901007
54,3,38.3523603027167,35.00665229864295,0.17357729880382988,-0.6547670853326295,2.251316000668595,-2.9932793265083006,-1.9339966042324122
54,4,41.77787090046471,40.53913350217904,0.17357729880382988,3.4255105977480156,5.5324812035360935,0.43223127123971494,3.5984845993036814
54,5,46.10919092531408,44.32576978768718,0.17357729880382988,4.331320024849369,3.7866362855081377,4.763551296089084,7.385120884811819
54,6,48.24414520339677,39.916271351461845,0.17357729880382988,2.134954278082688,-4.409498436225334,6.898505574171772,2.975622448586485
55,1,18.924939537212442,10.74786214582432,-2.764952523133794,,,-2.079723779054106,-0.3423840893001966
55,2,17.47480867296107,2.7306051190170715,-2.764952523133794,-1.4501308642513706,-8.017257026807247,-3.5298546433054767,-8.359641116107444
55,3,21.19045718047034,14.49585717329162,-2.764952523133794,3.7156485075092682,11.765252054274548,0.18579386420379151,3.4056109381671043
55,4,23.83774298438786,14.170405901992195,-2.764952523133794,2.6472858039175193,-0.32545127129942486,2.833079668121311,3.0801596668676794
55,5,20.55844038578758,12.48766778994802,-2.764952523133794,-3.279302598600278,-1.6827381120441753,-0.44622293047896733,1.397421554823504
55,6,24.041591136779992,11.909079280673868,-2.764952523133794,3.4831507509924116,-0.5785885092741516,3.0369278205134442,0.8188330455493524
56,1,27.302832234510532,31.114137304956778,-0.38749052196392963,,,5.735575712629338,8.151647726016456
56,2,22.486322558609192,23.491473294267216,-0.38749052196392963,-4.81650967590134,-7.622664010689562,0.9190660367279975,0.5289837153268948
56,3,22.286873133713154,22.22528509488076,-0.38749052196392963,-0.1994494248960379,-1.2661881993864554,0.7196166118319596,-0.7372044840595606
56,4,17.778540642617706,19.206831853481756,-0.38749052196392963,-4.508332491095448,-3.018453241399005,-3.7887158792634885,-3.7556577254585655
56,5,19.045346175009694,22.816477584522072,-0.38749052196392963,1.266805532391988,3.6096457310403167,-2.5219103468715005,-0.14601199441824875
56,6,20.503624386826903,18.920732341533338,-0.38749052196392963,1.458278211817209,-3.8957452429887347,-1.0636321350542914,-4.0417572374069834
57,1,28.42384776606267,27.729374084638973,-0.48176204456433697,,,-0.3619079627167814,-1.3565912131522033
57,2,30.363090023008926,29.67191739326961,-0.48176204456433697,1.9392422569462546,1.9425433086306363,1.5773342942294732,0.585952095478433
57,3,31.12429626485189,31.188807309855264,-0.48176204456433697,0.761206241842963,1.5168899165856544,2.3385405360724363,2.1028420120640874
57,4,28.527634898731176,28.827792382039792,-0.48176204456433697,-2.5966613661207134,-2.3610149278154715,-0.25812083004827713,-0.2581729157513841
57,5,26.02112199842383,28.903536347144822,-0.48176204456433697,-2.506512900307346,0.07574396510502979,-2.764633730355623,-0.18242895064635434
57,6,28.25454342159822,28.194364269798587,-0.48176204456433697,2.2334214231743914,-0.7091720773462349,-0.5312123071812316,-0.8916010279925892
58,1,32.146000728649355,21.55613360234625,-1.0464071091991274,,,-3.5749037708458857,-6.318213660781481
58,2,34.05807657109449,28.394422933636992,-1.0464071091991274,1.9120758424451338,6.838289331290742,-1.6628279284007519,0.5200756705092608
58,3,34.59286223516872,27.053328062305365,-1.0464071091991274,0.5347856640742279,-1.3410948713316273,-1.128042264326524,-0.8210192008223665
58,4,39.85951283940215,30.860340151976263,-1.0464071091991274,5.266650604233433,3.8070120896708985,4.138608339906909,2.985992888848532
58,5,40.19910150490322,33.69180437969979,-1.0464071091991274,0.3395886655010685,2.831464227723526,4.478197005407978,5.817457116572058
58,6,33.46987311775354,25.69005444880174,-1.0464071091991274,-6.729228387149682,-8.00174993089805,-2.2510313817417043,-2.1842928143259925
59,1,25.488019035827932,25.326704246910328,-0.6186121750726004,,,2.242348135453142,3.9397758602200668
59,2,25.087371644094198,20.925653983890772,-0.6186121750726004,-0.40064739173373454,-4.401050263019556,1.8417007437194073,-0.4612744027994893
59,3,23.75407029790675,18.34116118297227,-0.6186121750726004,-1.3333013461874472,-2.5844928009185004,0.5083993975319601,-3.0457672037179897
59,4,20.691592602095582,19.719093548257177,-0.6186121750726004,-3.062477695811168,1.3779323652849058,-2.554078298279208,-1.6678348384330839
59,5,19.531132278556044,20.56885899841651,-0.6186121750726004,-1.1604603235395388,0.8497654501593317,-3.714538621818747,-0.8180693882737522
59,6,24.921839543768225,23.440098359694517,-0.6186121750726004,5.390707265212182,2.8712393612780076,1.676168643393435,2.0531699730042554
60,1,22.515291717046416,18.28521355343383,-1.4640171811106872,,,-1.541354918565876,-0.5295101742346304
60,2,19.544055706963096,19.03328563161782,-1.4640171811106872,-2.97123601008332,0.7480720781839878,-4.512590928649196,0.21856190394935737
60,3,24.94545347860931,17.870504825743414,-1.4640171811106872,5.401397771646213,-1.1627808058744051,0.8888068429970168,-0.9442189019250478
60,4,25.221232335998582,21.292459202780655,-1.4640171811106872,0.2757788573892732,3.421954377037242,1.16458570038629,2.477735475112194
60,5,24.148582955383993,16.16976624627753,-1.4640171811106872,-1.072649380614589,-5.122692956503126,0.09193631977170114,-2.6449574813909322
60,6,27.965263619672353,20.237112906157506,-1.4640171811106872,3.8166806642883593,4.067346659879977,3.9086169840600604,1.4223891784890448
61,1,38.5388310003726,38.274457246949204,0.5375239060632646,,,-1.5719495030013704,-1.1623254017607678
61,2,37.73068440910237,38.30332512538956,0.5375239060632646,-0.8081465912702299,0.028867878440358652,-2.3800960942716003,-1.1334575233204092
61,3,39.35923386622783,38.62142998931783,0.5375239060632646,1.6285494571254588,0.3181048639282693,-0.7515466371461414,-0.8153526593921399
61,4,41.24989791188481,42.98157228726563,0.5375239060632646,1.890664045656976,4.360142297947796,1.1391174085108347,3.544789638555656
61,5,42.13436482962549,38.85218712545872,0.5375239060632646,0.8844669177406814,-4.129385161806908,2.023584326251516,-0.5845955232512523
61,6,41.65167100303072,39.587724117878864,0.5375239060632646,-0.4826938265947689,0.735536992420144,1.5408904996567472,0.15094146916889173
62,1,33.347967245860815,38.76511024173418,0.4997791181662405,,,-3.5313452604568667,0.11047549350193009
62,2,38.039622364084046,38.06444766493232,0.4997791181662405,4.691655118223231,-0.7006625768018608,1.1603098577663644,-0.5901870832999307
62,3,36.722360074191236,36.373067855108395,0.4997791181662405,-1.3172622898928097,-1.6913798098239212,-0.15695243212644527,-2.281566893123852
62,4,36.0889405660683,40.27771225098937,0.4997791181662405,-0.6334195081229339,3.904644395880972,-0.7903719402493792,1.6230775027571198
62,5,37.29726292014779,36.530621674076066,0.4997791181662405,1.2083223540794847,-3.747090576913301,0.41795041383010556,-2.1240130741561813
62,6,39.77972186755391,41.91684880255315,0.4997791181662405,2.4824589474061227,5.386227128477081,2.9004093612362283,3.2622140543209
63,1,34.905128958547515,34.21659279725057,-0.30456567242666,,,-1.732214757239575,-0.7305156715042713
63,2,34.534880783955515,33.543733716108896,-0.30456567242666,-0.37024817459199966,-0.6728590811416737,-2.1024629318315746,-1.403374752645945
63,3,36.30095632345552,34.37528659933982,-0.30456567242666,1.766075539500008,0.8315528832309269,-0.33638739233156656,-0.5718218694150181
63,4,36.475855080489616,38.44761168650431,-0.30456567242666,0.17489875703409297,4.0723250871644865,-0.1614886352974736,3.5005032177494684
63,5,38.31938858116941,37.92172279038432,-0.30456567242666,1.843533500679797,-0.5258888961199872,1.6820448653823235,2.974614321629481
63,6,39.28785256710494,31.177703222941105,-0.30456567242666,0.9684639859355286,-6.7440195674432175,2.650508851317852,-3.7694052458137364
64,1,35.27619979869383,29.343515664548896,0.18221471304948175,,,-1.4663056894194,-5.506473582170656
64,2,34.40882568426012,34.29382675060578,0.18221471304948175,-0.8673741144337086,4.950311086056885,-2.3336798038531086,-0.556162496113771
64,3,37.835685598847945,41.14328362161847,0.18221471304948175,3.4268599145878227,6.849456871012691,1.093180110734714,6.29329437489892
64,4,33.80644655577289,36.93550577846343,0.18221471304948175,-4.029239043075059,-4.207777843155043,-2.9360589323403445,2.0855165317438775
64,5,37.448000587926316,29.335970975875398,0.18221471304948175,3.6415540321534294,-7.599534802588032,0.7054950998130849,-5.514018270844154
64,6,41.67987470317831,38.04783268920532,0.18221471304948175,4.2318741152519905,8.711861713329924,4.937369215065075,3.1978434424857696
65,1,22.05019739533857,26.50290131832869,-0.8808106878420066,,,-2.050016890017872,2.018237593422743
65,2,19.17660869874533,16.70855621658792,-0.8808106878420066,-2.8735886965932416,-9.79434510174077,-4.923605586611114,-7.776107508318027
65,3,23.711003383682474,30.871421676270568,-0.8808106878420066,4.534394684937144,14.16286545968265,-0.38921090167396954,6.386757951364622
65,4,26.292041685081664,23.33576097140506,-0.8808106878420066,2.5810383013991895,-7.53566070486551,2.19182739972522,-1.148902753500888
65,5,25.691539194476135,25.5123548294101,-0.8808106878420066,-0.6005024906055283,2.1765938580050417,1.5913249091196917,1.0276911045041537
65,6,27.67989535481449,23.97698733743334,-0.8808106878420066,1.9883561603383555,-1.5353674919767606,3.579681069458047,-0.5076763874726069
66,1,43.14808323695374,38.61524819232882,0.7665256799555902,,,-0.6148862047527288,-3.117917189643812
66,2,42.32965216743589,41.13761786650083,0.7665256799555902,-0.8184310695178496,2.522369674172012,-1.4333172742705784,-0.5955475154718002
66,3,44.29436932532946,43.6538853893648,0.7665256799555902,1.964717157893574,2.51626752286397,0.5313998836229956,1.9207200073921697
66,4,45.40993123174316,40.599804027012155,0.7665256799555902,1.1155619064136957,-3.0540813623526475,1.6469617900366913,-1.1333613549604777
66,5,43.2156641436484,43.67063158457449,0.7665256799555902,-2.1942670880947617,3.070827557562332,-0.5473052980580704,1.937466202601854
66,6,44.18011654512812,42.721805232054706,0.7665256799555902,0.9644524014797256,-0.9488263525197809,0.4171471034216552,0.9886398500820732
67,1,30.12224966785656,25.18326967247762,-1.0372563894034548,,,-2.3661622963837807,-0.9046694339521544
67,2,30.374086237182723,27.932534419068975,-1.0372563894034548,0.25183656932616216,2.7492647465913542,-2.1143257270576186,1.8445953126391998
67,3,31.625501572479223,29.41930452127809,-1.0372563894034548,1.2514153352964996,1.486770102209114,-0.8629103917611189,3.331365414848314
67,4,34.6769005248138,26.881309768034917,-1.0372563894034548,3.05139895233458,-2.537994753243172,2.188488560573461,0.7933706616051417
67,5,33.92281833922325,26.617057688971872,-1.0372563894034548,-0.7540821855905548,-0.26425207906304493,1.4344063749829061,0.5291185825420968
67,6,34.20891544388648,20.49415856874719,-1.0372563894034548,0.28609710466323435,-6.122899120224684,1.7205034796461405,-5.593780537682587
68,1,30.424713881540953,20.420703860516213,-0.6003246791028559,,,-1.1019415722746082,-6.075272209667009
68,2,33.638010172448695,29.971465277976137,-0.6003246791028559,3.213296290907742,9.550761417459924,2.111354718633134,3.475489207792915
68,3,30.56018883639579,20.618932283246934,-0.6003246791028559,-3.0778213360529065,-9.352532994729202,-0.9664666174197727,-5.877043786936287
68,4,31.538162928591763,32.30479220853976,-0.6003246791028559,0.977974092195975,11.685859925292824,0.011507474776202287,5.808816138356537
68,5,30.4766840960302,24.066390091766706,-0.6003246791028559,-1.061478832561562,-8.238402116773052,-1.0499713577853598,-2.4295859784165152
68,6,32.52217280788595,31.593572699053585,-0.6003246791028559,2.04548871185575,7.527182607286878,0.9955173540703903,5.097596628870363
69,1,39.21387265967403,43.31956496987392,1.0609085697495164,,,-0.09583328974605365,2.396879895709219
69,2,40.13542865345063,36.610761707438556,1.0609085697495164,0.9215559937766002,-6.708803262435367,0.8257227040305466,-4.311923366726148
69,3,43.86108488887907,42.98540489440576,1.0609085697495164,3.7256562354284384,6.374643186967205,4.551378939458985,2.062719820241057
69,4,41.16546121650774,36.934456250460606,1.0609085697495164,-2.695623672371333,-6.050948643945155,1.8557552670876518,-3.988228823704098
69,5,36.39720325500559,41.90191238894194,1.0609085697495164,-4.768257961502144,4.967456138481332,-2.912502694414492,0.9792273147772335
69,6,35.08518502300347,43.78401023386745,1.0609085697495164,-1.3120182320021243,1.8820978449255108,-4.224520926416616,2.8613251597027443
70,1,29.01732296420441,26.88180866969558,-0.3746566608098166,,,-2.051390072323514,-1.5574539518304498
70,2,28.540664321947304,29.481330996401976,-0.3746566608098166,-0.47665864225710664,2.5995223267063956,-2.5280487145806205,1.0420683748759458
70,3,34.66289892741551,33.88607739724762,-0.3746566608098166,6.122234605468208,4.404746400845642,3.594185890887587,5.446814775721588
70,4,33.34743224052983,26.584543290566682,-0.3746566608098166,-1.315466686885685,-7.301534106680936,2.278719204001902,-1.8547193309593482
70,5,32.23975556066659,28.79218185616708,-0.3746566608098166,-1.1076766798632391,2.207638565600398,1.171042524138663,0.3529192346410497
70,6,28.604204204403914,25.00963351907726,-0.3746566608098166,-3.635551356262674,-3.782548337089821,-2.464508832124011,-3.4296291024487715
71,1,34.51661179444698,38.657803954532845,0.6838602314688557,,,6.495807856107739,6.004504939722409
71,2,31.723343526419818,34.664034221328826,0.6838602314688557,-2.7932682680271625,-3.9937697332040187,3.702539588080576,2.0107352065183903
71,3,28.108136000502284,31.920125833148,0.6838602314688557,-3.6152075259175334,-2.7439083881808273,0.08733206216304268,-0.733173181662437
71,4,24.088436025524537,27.47939613679318,0.6838602314688557,-4.019699974977748,-4.440729696354818,-3.932367912814705,-5.173902878017255
71,5,24.12530666895922,30.18470952208976,0.6838602314688557,0.03687064343468194,2.7053133852965807,-3.895497269380023,-2.4685894927206746
71,6,25.562989614182598,33.01372442096999,0.6838602314688557,1.4376829452233792,2.8290148988802315,-2.4578143241566437,0.36042540615955687
72,1,17.465623700032058,14.625897352199782,-1.8671793704167448,,,-0.004500029838879982,0.7437914554431266
72,2,14.524132345569901,13.122866628325848,-1.8671793704167448,-2.9414913544621566,-1.503030723873934,-2.9459913843010366,-0.7592392684308074
72,3,18.405694069290146,17.881077699137954,-1.8671793704167448,3.881561723720244,4.758211070812106,0.9355703394192076,3.9989718023812983
72,4,17.161435180606368,9.59949476072907,-1.8671793704167448,-1.2442588886837775,-8.281582938408883,-0.3086885492645699,-4.282611136027585
72,5,17.176058338644122,11.650217329327436,-1.8671793704167448,0.014623158037753825,2.050722568598365,-0.2940653912268161,-2.2318885674292197
72,6,20.087798745083028,16.413081610819837,-1.8671793704167448,2.9117404064389056,4.762864281492401,2.6176750152120896,2.5309757140631817
73,1,35.535023538923035,26.52782091855863,-0.6297367460660636,,,-1.7336405713887117,-7.439218696258489
73,2,32.17238879882855,31.037435286302085,-0.6297367460660636,-3.362634740094485,4.509614367743456,-5.096275311483197,-2.9296043285150333
73,3,33.755618894036125,33.50732411958362,-0.6297367460660636,1.5832300952075755,2.469888833281537,-3.5130452162756214,-0.4597154952334961
73,4,37.54154541420641,36.73062113954889,-0.6297367460660636,3.7859265201702854,3.2232970199652655,0.27288130389466403,2.7635815247317694
73,5,40.93137328270541,37.49920453222228,-0.6297367460660636,3.3898278684989975,0.768583392673392,3.6627091723936616,3.5321649174051615
73,6,43.67603473317096,38.49983169268723,-0.6297367460660636,2.74466145046555,1.0006271604649513,6.4073706228592116,4.532792077870113
74,1,43.033136209656995,48.1309192884424,1.5711999467988191,,,-1.7753909888999857,0.5337517825239146
74,2,44.440098729652625,49.93957288415799,1.5711999467988191,1.4069625199956306,1.8086535957155903,-0.3684284689043551,2.342405378239505
