index,timestamp,value,rolling_mean,rolling_std,z_score,is_anomaly,injected_anomaly
758,2026-01-01T12:38:00Z,101.85053530,102.01097926,1.16619420,-0.13757911,False,False
759,2026-01-01T12:39:00Z,101.04590631,102.01010791,1.16627469,-0.82673628,False,False
760,2026-01-01T12:40:00Z,99.85737603,102.00077119,1.16946720,-1.83279631,False,False
761,2026-01-01T12:41:00Z,104.26407193,101.99173974,1.18173594,1.92287643,False,False
762,2026-01-01T12:42:00Z,102.33207141,102.01616166,1.19804892,0.26368686,False,False
763,2026-01-01T12:43:00Z,101.95933048,102.03016346,1.19182453,-0.05943239,False,False
764,2026-01-01T12:44:00Z,101.28587137,102.04668018,1.17690136,-0.64645079,False,False
765,2026-01-01T12:45:00Z,102.78594323,102.05256789,1.17129992,0.62612089,False,False
766,2026-01-01T12:46:00Z,103.41242164,102.04545502,1.16421173,1.17415638,False,False
767,2026-01-01T12:47:00Z,100.15692933,102.05785875,1.17076204,-1.62366848,False,False
768,2026-01-01T12:48:00Z,101.03086298,102.02836342,1.17369243,-0.84988232,False,False
769,2026-01-01T12:49:00Z,102.36946930,102.03969255,1.15733403,0.28494518,False,False
770,2026-01-01T12:50:00Z,101.55793971,102.05396108,1.15073820,-0.43104623,False,False
771,2026-01-01T12:51:00Z,102.34406913,102.05700680,1.14893624,0.24985053,False,False
772,2026-01-01T12:52:00Z,101.44672420,102.07234820,1.14034380,-0.54862752,False,False
773,2026-01-01T12:53:00Z,101.00756791,102.06142502,1.14000631,-0.92443095,False,False
774,2026-01-01T12:54:00Z,101.83447301,102.06401422,1.13725367,-0.20183818,False,False
775,2026-01-01T12:55:00Z,103.73129657,102.06315797,1.13738749,1.46664054,False,False
776,2026-01-01T12:56:00Z,102.95771865,102.08289790,1.14558226,0.76364725,False,False
777,2026-01-01T12:57:00Z,102.54490934,102.09109949,1.14828976,0.39520499,False,False
778,2026-01-01T12:58:00Z,102.08511372,102.08728964,1.14601708,-0.00189868,False,False
779,2026-01-01T12:59:00Z,101.91965738,102.09673186,1.14128271,-0.15515391,False,False
780,2026-01-01T13:00:00Z,100.82252474,102.07548370,1.12045599,-1.11825807,False,False
781,2026-01-01T13:01:00Z,100.98440942,102.06737692,1.12595934,-0.96181759,False,False
782,2026-01-01T13:02:00Z,102.07423871,102.04947069,1.12595363,0.02199737,False,False
783,2026-01-01T13:03:00Z,100.50551674,102.05129311,1.12581525,-1.37302845,False,False
784,2026-01-01T13:04:00Z,102.21715145,102.03299349,1.13292286,0.16255119,False,False
785,2026-01-01T13:05:00Z,99.95988309,102.03600071,1.13292875,-1.83252267,False,False
786,2026-01-01T13:06:00Z,102.25533027,102.01778175,1.14848308,0.20683676,False,False
787,2026-01-01T13:07:00Z,102.33163874,102.01314888,1.14639227,0.27781927,False,False
788,2026-01-01T13:08:00Z,99.69388749,102.01481046,1.14670814,-2.02398753,False,False
789,2026-01-01T13:09:00Z,103.17173318,101.99614906,1.16594379,1.00826827,False,False
790,2026-01-01T13:10:00Z,101.00820009,101.99606069,1.16585428,-0.84732768,False,False
791,2026-01-01T13:11:00Z,102.85228484,101.98570438,1.16905934,0.74126302,False,False
792,2026-01-01T13:12:00Z,100.94364567,101.98158831,1.16512487,-0.89084241,False,False
793,2026-01-01T13:13:00Z,101.37917477,101.97893779,1.16711957,-0.51388310,False,False
794,2026-01-01T13:14:00Z,102.82899970,101.98476807,1.16235170,0.72631342,False,False
795,2026-01-01T13:15:00Z,101.93791290,101.98022444,1.15796880,-0.03653945,False,False
796,2026-01-01T13:16:00Z,103.01680478,101.97668002,1.15744182,0.89864108,False,False
797,2026-01-01T13:17:00Z,101.11846508,101.97897882,1.15923001,-0.74231493,False,False
798,2026-01-01T13:18:00Z,102.64047505,101.96328106,1.15802147,0.58478535,False,False
799,2026-01-01T13:19:00Z,100.93505236,101.97445912,1.15803036,-0.89756434,False,False
800,2026-01-01T13:20:00Z,102.46411909,101.95185472,1.15160697,0.44482570,False,False
801,2026-01-01T13:21:00Z,100.91968685,101.96919264,1.14349848,-0.91780252,False,False
802,2026-01-01T13:22:00Z,101.72935844,101.97066466,1.14203188,-0.21129552,False,False
803,2026-01-01T13:23:00Z,102.39325901,101.95433960,1.13131255,0.38797360,False,False
804,2026-01-01T13:24:00Z,102.07337171,101.96723245,1.12741858,0.09414362,False,False
805,2026-01-01T13:25:00Z,104.22045480,101.97633672,1.12382200,1.99686257,False,False
806,2026-01-01T13:26:00Z,100.40925844,101.98985694,1.14085032,-1.38545650,False,False
807,2026-01-01T13:27:00Z,101.21749582,101.97326310,1.14920748,-0.65764215,False,False
808,2026-01-01T13:28:00Z,103.04319510,101.95826963,1.14723132,0.94569025,False,False
809,2026-01-01T13:29:00Z,100.94314943,101.95702178,1.14596843,-0.88472974,False,False
810,2026-01-01T13:30:00Z,101.95158793,101.94486583,1.14891818,0.00585081,False,False
811,2026-01-01T13:31:00Z,103.41286294,101.93266381,1.14097911,1.29730608,False,False
812,2026-01-01T13:32:00Z,100.63256832,101.96312475,1.13125493,-1.17617735,False,False
813,2026-01-01T13:33:00Z,103.52434390,101.96902752,1.12241426,1.38568836,False,False
814,2026-01-01T13:34:00Z,100.49527122,101.97217679,1.12623706,-1.31136296,False,False
815,2026-01-01T13:35:00Z,101.65070692,101.96327174,1.13363066,-0.27572015,False,False
816,2026-01-01T13:36:00Z,99.74674889,101.97592201,1.12153773,-1.98760422,False,False
817,2026-01-01T13:37:00Z,100.11358770,101.94673236,1.13352906,-1.61720129,False,False
818,2026-01-01T13:38:00Z,100.79320259,101.92686311,1.14453716,-0.99049691,False,False
819,2026-01-01T13:39:00Z,101.50452518,101.91372025,1.14841782,-0.35631202,False,False
820,2026-01-01T13:40:00Z,102.67540701,101.89480964,1.13625209,0.68699312,False,False
821,2026-01-01T13:41:00Z,101.48662821,101.90585306,1.13734468,-0.36859965,False,False
822,2026-01-01T13:42:00Z,102.30881129,101.90699639,1.13685360,0.35344471,False,False
823,2026-01-01T13:43:00Z,99.99148247,101.91671546,1.13526075,-1.69585093,False,False
824,2026-01-01T13:44:00Z,103.80573064,101.89730175,1.14802650,1.66235613,False,False
825,2026-01-01T13:45:00Z,101.13171619,101.91017562,1.16062417,-0.67072482,False,False
826,2026-01-01T13:46:00Z,101.97640929,101.90238891,1.16268446,0.06366335,False,False
827,2026-01-01T13:47:00Z,104.79614263,101.90505617,1.16248406,2.48699020,False,False
828,2026-01-01T13:48:00Z,102.05020642,101.94636359,1.17633039,0.08827692,False,False
829,2026-01-01T13:49:00Z,100.47254115,101.96176215,1.16544423,-1.27781404,False,False
830,2026-01-01T13:50:00Z,101.11769555,101.95096517,1.17316362,-0.71027570,False,False
831,2026-01-01T13:51:00Z,100.43264453,101.94305455,1.17555277,-1.28485089,False,False
832,2026-01-01T13:52:00Z,100.43805068,101.91794463,1.17536606,-1.25909195,False,False
833,2026-01-01T13:53:00Z,101.45247740,101.89006170,1.17044460,-0.37386161,False,False
834,2026-01-01T13:54:00Z,101.46495025,101.86836090,1.15410160,-0.34954518,False,False
835,2026-01-01T13:55:00Z,101.07789696,101.85287691,1.14692332,-0.67570337,False,False
836,2026-01-01T13:56:00Z,100.46627946,101.85251360,1.14716182,-1.20840331,False,False
837,2026-01-01T13:57:00Z,100.00276202,101.83917219,1.15387681,-1.59151319,False,False
838,2026-01-01T13:58:00Z,101.87511312,101.82714002,1.16537812,0.04116527,False,False
839,2026-01-01T13:59:00Z,100.59993264,101.82979314,1.16512187,-1.05556382,False,False
840,2026-01-01T14:00:00Z,101.01775136,101.81606821,1.16981847,-0.68242797,False,False
841,2026-01-01T14:01:00Z,101.41558638,101.79578957,1.16236604,-0.32709420,False,False
842,2026-01-01T14:02:00Z,99.64763571,101.78836406,1.16192491,-1.84239819,False,False
843,2026-01-01T14:03:00Z,103.71368896,101.78216093,1.17131209,1.64902937,False,False
844,2026-01-01T14:04:00Z,100.32875521,101.78735349,1.17846030,-1.23771525,False,False
845,2026-01-01T14:05:00Z,101.91033626,101.77706833,1.18573714,0.11239247,False,False
846,2026-01-01T14:06:00Z,100.81747051,101.77907150,1.18575755,-0.81095920,False,False
847,2026-01-01T14:07:00Z,100.54231777,101.75751694,1.17951610,-1.03025230,False,False
848,2026-01-01T14:08:00Z,101.68844710,101.74781302,1.18467233,-0.05011168,False,False
849,2026-01-01T14:09:00Z,101.62482161,101.74957649,1.18442512,-0.10532948,False,False
850,2026-01-01T14:10:00Z,100.38370562,101.73275393,1.17167293,-1.15138643,False,False
851,2026-01-01T14:11:00Z,100.72022898,101.70433273,1.16265260,-0.84642975,False,False
852,2026-01-01T14:12:00Z,101.14000952,101.68221564,1.15589923,-0.46907732,False,False
853,2026-01-01T14:13:00Z,101.74866689,101.69137509,1.14717874,0.04994148,False,False
854,2026-01-01T14:14:00Z,102.52291508,101.68274190,1.14280859,0.73518277,False,False
855,2026-01-01T14:15:00Z,101.98335320,101.69347704,1.14459853,0.25325575,False,False
856,2026-01-01T14:16:00Z,100.63443698,101.69619626,1.14489632,-0.92738466,False,False
857,2026-01-01T14:17:00Z,101.06673772,101.68838220,1.14890934,-0.54107358,False,False
858,2026-01-01T14:18:00Z,99.97906774,101.66349951,1.12960704,-1.49116614,False,False
859,2026-01-01T14:19:00Z,99.52517905,101.62263741,1.10074331,-1.90549271,False,False
860,2026-01-01T14:20:00Z,101.56016343,101.59730567,1.11366739,-0.03335129,False,False
861,2026-01-01T14:21:00Z,101.23597942,101.58548002,1.10644121,-0.31587815,False,False
862,2026-01-01T14:22:00Z,101.79213762,101.59377563,1.10003938,0.18032263,False,False
863,2026-01-01T14:23:00Z,99.46421623,101.58521562,1.09445171,-1.93795611,False,False
864,2026-01-01T14:24:00Z,100.50089162,101.55768121,1.10584362,-0.95564108,False,False
865,2026-01-01T14:25:00Z,100.66598082,101.54698196,1.10979839,-0.79383891,False,False
866,2026-01-01T14:26:00Z,100.85146519,101.53145889,1.10898480,-0.61316773,False,False
867,2026-01-01T14:27:00Z,103.38343260,101.53422208,1.10687195,1.67066345,False,False
868,2026-01-01T14:28:00Z,102.64022642,101.54905084,1.11955418,0.97465187,False,False
869,2026-01-01T14:29:00Z,102.07903073,101.55729260,1.12390785,0.46421789,False,False
870,2026-01-01T14:30:00Z,101.97059228,101.55431380,1.12204585,0.37099953,False,False
871,2026-01-01T14:31:00Z,104.05386093,101.57479442,1.10692548,2.23959658,False,False
872,2026-01-01T14:32:00Z,101.97631293,101.59454658,1.12960611,0.33796413,False,False
873,2026-01-01T14:33:00Z,103.60864114,101.58118936,1.11544747,1.81761296,False,False
874,2026-01-01T14:34:00Z,100.60393631,101.60417196,1.12849594,-0.88634404,False,False
875,2026-01-01T14:35:00Z,100.21572638,101.59778764,1.13196415,-1.22094084,False,False
876,2026-01-01T14:36:00Z,100.67994082,101.59447867,1.13541375,-0.80546660,False,False
877,2026-01-01T14:37:00Z,101.97339592,101.58755317,1.13843233,0.33892462,False,False
878,2026-01-01T14:38:00Z,100.92029169,101.59155219,1.13893771,-0.58937420,False,False
879,2026-01-01T14:39:00Z,100.81474883,101.58380016,1.14031355,-0.67442093,False,False
880,2026-01-01T14:40:00Z,101.25063113,101.58187385,1.14141529,-0.29020350,False,False
881,2026-01-01T14:41:00Z,99.72251065,101.59348431,1.13085188,-1.65448162,False,False
882,2026-01-01T14:42:00Z,102.52620434,101.55563796,1.11675027,0.86909885,False,False
883,2026-01-01T14:43:00Z,101.64310086,101.55725574,1.11801378,0.07678360,False,False
884,2026-01-01T14:44:00Z,99.60739053,101.55462049,1.11743549,-1.74258826,False,False
885,2026-01-01T14:45:00Z,100.70871315,101.54063315,1.13113309,-0.73547490,False,False
886,2026-01-01T14:46:00Z,101.75804741,101.52332290,1.12783268,0.20811998,False,False
887,2026-01-01T14:47:00Z,100.14056355,101.50953645,1.11469121,-1.22811850,False,False
888,2026-01-01T14:48:00Z,101.48296130,101.50940006,1.11485768,-0.02371492,False,False
889,2026-01-01T14:49:00Z,101.44478211,101.51316755,1.11399774,-0.06138741,False,False
890,2026-01-01T14:50:00Z,103.00384452,101.50546182,1.11124260,1.34838486,False,False
891,2026-01-01T14:51:00Z,98.79336367,101.51751103,1.11955419,-2.43324298,False,False
892,2026-01-01T14:52:00Z,100.89433571,101.48792182,1.14397300,-0.51888122,False,False
893,2026-01-01T14:53:00Z,102.22801779,101.48331858,1.14524019,0.65025592,False,False
894,2026-01-01T14:54:00Z,100.29891975,101.49348900,1.14638867,-1.04202814,False,False
895,2026-01-01T14:55:00Z,102.66148433,101.48069272,1.15107165,1.02581938,False,False
896,2026-01-01T14:56:00Z,102.61745335,101.47177762,1.13767096,1.00703610,False,False
897,2026-01-01T14:57:00Z,99.17701982,101.46894207,1.13438314,-2.02041283,False,False
898,2026-01-01T14:58:00Z,100.50009750,101.44087633,1.14898395,-0.81879197,False,False
899,2026-01-01T14:59:00Z,102.57072278,101.42766786,1.15061136,0.99343267,False,False
900,2026-01-01T15:00:00Z,101.08412620,101.43309340,1.15444709,-0.30228081,False,False
901,2026-01-01T15:01:00Z,100.43827215,101.43527342,1.15353870,-0.86429807,False,False
902,2026-01-01T15:02:00Z,100.18078211,101.43072227,1.15638240,-1.08090556,False,False
903,2026-01-01T15:03:00Z,100.02718311,101.41494347,1.16040507,-1.19592752,False,False
904,2026-01-01T15:04:00Z,102.59281246,101.41095735,1.16433710,1.01504547,False,False
905,2026-01-01T15:05:00Z,101.21461846,101.41408786,1.16700244,-0.17092458,False,False
906,2026-01-01T15:06:00Z,101.85880408,101.42454399,1.15952332,0.37451605,False,False
907,2026-01-01T15:07:00Z,101.83176274,101.42123961,1.15771465,0.35459786,False,False
908,2026-01-01T15:08:00Z,101.57197689,101.41707397,1.15532826,0.13407698,False,False
909,2026-01-01T15:09:00Z,101.74065734,101.43272472,1.14454953,0.26904264,False,False
910,2026-01-01T15:10:00Z,102.12583696,101.42079908,1.13377262,0.62185121,False,False
911,2026-01-01T15:11:00Z,103.04622575,101.43011273,1.13493492,1.42396978,False,False
912,2026-01-01T15:12:00Z,101.80067542,101.43172890,1.13709501,0.32446411,False,False
913,2026-01-01T15:13:00Z,99.63770001,101.43887081,1.13669837,-1.58456355,False,False
914,2026-01-01T15:14:00Z,100.49716050,101.42435852,1.14842415,-0.80736549,False,False
915,2026-01-01T15:15:00Z,99.78504751,101.40492653,1.14421272,-1.41571492,False,False
916,2026-01-01T15:16:00Z,100.96196366,101.38698599,1.15256251,-0.36876293,False,False
917,2026-01-01T15:17:00Z,101.55425436,101.36986231,1.14344941,0.16125947,False,False
918,2026-01-01T15:18:00Z,101.18340047,101.37349389,1.14333724,-0.16626190,False,False
919,2026-01-01T15:19:00Z,100.30960359,101.36135160,1.13753977,-0.92458131,False,False
920,2026-01-01T15:20:00Z,101.28333259,101.35613953,1.14090896,-0.06381485,False,False
921,2026-01-01T15:21:00Z,102.77298700,101.34629964,1.13639361,1.25545176,False,False
922,2026-01-01T15:22:00Z,102.02947270,101.36174381,1.14306485,0.58415662,False,False
923,2026-01-01T15:23:00Z,99.66975304,101.36424476,1.14419418,-1.48094768,False,False
924,2026-01-01T15:24:00Z,99.81923560,101.34154888,1.15055153,-1.32311612,False,False
925,2026-01-01T15:25:00Z,100.76843642,101.32276441,1.15683400,-0.47917678,False,False
926,2026-01-01T15:26:00Z,100.07907664,101.29399759,1.12695444,-1.07805685,False,False
927,2026-01-01T15:27:00Z,102.16961127,101.29124607,1.12951139,0.77765059,False,False
928,2026-01-01T15:28:00Z,101.42381425,101.29918037,1.13230609,0.11007084,False,False
929,2026-01-01T15:29:00Z,101.29291221,101.28568553,1.12103428,0.00644644,False,False
930,2026-01-01T15:30:00Z,102.30669196,101.28860022,1.12059450,0.90852823,False,False
931,2026-01-01T15:31:00Z,101.31187699,101.29155942,1.12280805,0.01809532,False,False
932,2026-01-01T15:32:00Z,101.02451522,101.27405120,1.10584602,-0.22565165,False,False
933,2026-01-01T15:33:00Z,101.77402977,101.27731743,1.10452455,0.44970693,False,False
934,2026-01-01T15:34:00Z,100.08064053,101.26273148,1.08615915,-1.08832204,False,False
935,2026-01-01T15:35:00Z,103.77747311,101.25927622,1.08925018,2.31186273,False,False
936,2026-01-01T15:36:00Z,100.80612011,101.27699927,1.11252835,-0.42325138,False,False
937,2026-01-01T15:37:00Z,101.09131222,101.28582736,1.10452489,-0.17610752,False,False
938,2026-01-01T15:38:00Z,102.31762304,101.29397507,1.09944210,0.93106128,False,False
939,2026-01-01T15:39:00Z,99.09960420,101.30667857,1.10238555,-2.00208935,False,False
940,2026-01-01T15:40:00Z,100.98044338,101.28663756,1.12032103,-0.27330932,False,False
941,2026-01-01T15:41:00Z,101.56617002,101.27251287,1.11338612,0.26375140,False,False
942,2026-01-01T15:42:00Z,101.46890393,101.27317572,1.11353707,0.17577162,False,False
943,2026-01-01T15:43:00Z,100.77571697,101.26617649,1.10963832,-0.44199944,False,False
944,2026-01-01T15:44:00Z,103.87319608,101.27271178,1.10440876,2.35463932,False,False
945,2026-01-01T15:45:00Z,100.00091503,101.27327399,1.10571448,-1.15071203,False,False
946,2026-01-01T15:46:00Z,99.05565735,101.26385064,1.11168320,-1.98635123,False,False
947,2026-01-01T15:47:00Z,101.03329136,101.23951105,1.12767472,-0.18287160,False,False
948,2026-01-01T15:48:00Z,101.52136986,101.20815395,1.07963319,0.29011326,False,False
949,2026-01-01T15:49:00Z,98.87164349,101.20374698,1.07726374,-2.16483986,False,False
950,2026-01-01T15:50:00Z,99.04372804,101.19040617,1.09598642,-1.95867220,False,False
951,2026-01-01T15:51:00Z,100.01065192,101.17312310,1.11321398,-1.04424774,False,False
952,2026-01-01T15:52:00Z,101.62925698,101.16960650,1.11621007,0.41179568,False,False
953,2026-01-01T15:53:00Z,101.94868017,101.17953322,1.11495616,0.68984502,False,False
954,2026-01-01T15:54:00Z,101.19246390,101.18366824,1.11687923,0.00787521,False,False
955,2026-01-01T15:55:00Z,98.85142492,101.18139752,1.11658201,-2.08670083,False,False
956,2026-01-01T15:56:00Z,100.98993314,101.16284359,1.13646893,-0.15214710,False,False
957,2026-01-01T15:57:00Z,101.14245364,101.16720737,1.13479002,-0.02181349,False,False
958,2026-01-01T15:58:00Z,100.98849548,101.17670480,1.12976274,-0.16659190,False,False
959,2026-01-01T15:59:00Z,100.91473268,101.16931632,1.12806900,-0.22568091,False,False
960,2026-01-01T16:00:00Z,101.31493060,101.17193965,1.12710747,0.12686541,False,False
961,2026-01-01T16:01:00Z,99.61548422,101.17441615,1.12709245,-1.38314468,False,False
962,2026-01-01T16:02:00Z,100.54489799,101.15941529,1.13572880,-0.54107750,False,False
963,2026-01-01T16:03:00Z,101.68932503,101.16689248,1.12868299,0.46286916,False,False
964,2026-01-01T16:04:00Z,101.00811805,101.15002278,1.10537945,-0.12837649,False,False
965,2026-01-01T16:05:00Z,99.30080209,101.15568414,1.10289565,-1.68182915,False,False
966,2026-01-01T16:06:00Z,102.02683858,101.13393802,1.11347728,0.80190281,False,False
967,2026-01-01T16:07:00Z,101.59958333,101.14401609,1.11603737,0.40820071,False,False
968,2026-01-01T16:08:00Z,100.11340887,101.15282663,1.11542561,-0.93185754,False,False
969,2026-01-01T16:09:00Z,102.05753779,101.13970131,1.11830878,0.82073618,False,False
970,2026-01-01T16:10:00Z,101.25887223,101.14330728,1.12056260,0.10313118,False,False
971,2026-01-01T16:11:00Z,100.54333505,101.15060034,1.11844103,-0.54295691,False,False
972,2026-01-01T16:12:00Z,100.05033217,101.14912622,1.11912366,-0.98183435,False,False
973,2026-01-01T16:13:00Z,100.09777540,101.14004558,1.12357281,-0.92763920,False,False
974,2026-01-01T16:14:00Z,100.22499031,101.12628815,1.12614053,-0.80034225,False,False
975,2026-01-01T16:15:00Z,101.28479432,101.10713877,1.12175779,0.15837246,False,False
976,2026-01-01T16:16:00Z,100.83718982,101.10131745,1.11900480,-0.23603798,False,False
977,2026-01-01T16:17:00Z,101.43812815,101.10300706,1.11845150,0.29962952,False,False
978,2026-01-01T16:18:00Z,99.89212122,101.10610198,1.11886063,-1.08501517,False,False
979,2026-01-01T16:19:00Z,100.49750670,101.10537742,1.11961814,-0.54292683,False,False
980,2026-01-01T16:20:00Z,100.80810135,101.11348015,1.11164283,-0.27470946,False,False
981,2026-01-01T16:21:00Z,103.27078598,101.10721297,1.11122677,1.94701304,False,False
982,2026-01-01T16:22:00Z,101.07917400,101.12416969,1.12845379,-0.03987376,False,False
983,2026-01-01T16:23:00Z,101.50621897,101.11822833,1.12679695,0.34433058,False,False
984,2026-01-01T16:24:00Z,100.40866420,101.13524502,1.11706683,-0.65043630,False,False
985,2026-01-01T16:25:00Z,98.98297733,101.13447646,1.11753464,-1.92521919,False,False
986,2026-01-01T16:26:00Z,102.48943252,101.12045143,1.13376914,1.20746018,False,False
987,2026-01-01T16:27:00Z,99.96222187,101.13410115,1.14028978,-1.02770305,False,False
988,2026-01-01T16:28:00Z,100.30831223,101.10559106,1.12637902,-0.70782465,False,False
989,2026-01-01T16:29:00Z,100.04458883,101.08615845,1.11983182,-0.93011254,False,False
990,2026-01-01T16:30:00Z,101.21043283,101.06920476,1.12007209,0.12608837,False,False
991,2026-01-01T16:31:00Z,100.87905420,101.06287010,1.11710193,-0.16454712,False,False
992,2026-01-01T16:32:00Z,100.15876177,101.03641338,1.08302730,-0.81036887,False,False
993,2026-01-01T16:33:00Z,100.93992639,101.02126712,1.08248598,-0.07514252,False,False
994,2026-01-01T16:34:00Z,101.00181633,100.99902783,1.05619549,0.00264014,False,False
995,2026-01-01T16:35:00Z,100.41280633,101.00234350,1.05557433,-0.55849896,False,False
996,2026-01-01T16:36:00Z,102.18625992,101.00398583,1.05450195,1.12116823,False,False
997,2026-01-01T16:37:00Z,100.90284860,101.01653849,1.05952341,-0.10730286,False,False
998,2026-01-01T16:38:00Z,100.62295906,101.00761726,1.05593001,-0.36428381,False,False
999,2026-01-01T16:39:00Z,99.61080888,101.00513949,1.05648072,-1.31978803,False,False
1000,2026-01-01T16:40:00Z,100.37336571,100.99510666,1.06393143,-0.58438065,False,False
1001,2026-01-01T16:41:00Z,101.83672046,100.98779611,1.06516378,0.79698950,False,False
1002,2026-01-01T16:42:00Z,103.10592843,101.00541453,1.06156858,1.97868884,False,False
1003,2026-01-01T16:43:00Z,101.67342122,101.01024556,1.06976594,0.61992595,False,False
1004,2026-01-01T16:44:00Z,100.45474884,101.01049823,1.06991895,-0.51943130,False,False
1005,2026-01-01T16:45:00Z,100.52541068,101.01755955,1.06341177,-0.46280179,False,False
1006,2026-01-01T16:46:00Z,101.07470516,101.01603203,1.06398580,0.05514466,False,False
1007,2026-01-01T16:47:00Z,102.39936366,101.01033751,1.06182570,1.30814892,False,False
1008,2026-01-01T16:48:00Z,99.83246509,101.02916084,1.06625211,-1.12233846,False,False
1009,2026-01-01T16:49:00Z,101.84185772,101.01540671,1.07094457,0.77170288,False,False
1010,2026-01-01T16:50:00Z,99.62993996,101.01871567,1.07287782,-1.29443977,False,False
1011,2026-01-01T16:51:00Z,99.38659163,100.99059980,1.06466395,-1.50658635,False,False
1012,2026-01-01T16:52:00Z,102.92666347,100.99554337,1.05579031,1.82907542,False,False
1013,2026-01-01T16:53:00Z,101.49627904,101.01247943,1.07023262,0.45205089,False,False
1014,2026-01-01T16:54:00Z,101.10610921,101.00638161,1.06536304,0.09360903,False,False
1015,2026-01-01T16:55:00Z,101.22628561,101.01310819,1.06342146,0.20046372,False,False
1016,2026-01-01T16:56:00Z,101.70715100,101.00114820,1.05283332,0.67057415,False,False
1017,2026-01-01T16:57:00Z,101.44065462,100.99356235,1.04440594,0.42808285,False,False
1018,2026-01-01T16:58:00Z,99.02895709,101.01242597,1.03179219,-1.92235306,False,False
1019,2026-01-01T16:59:00Z,99.82988978,101.00016647,1.04644258,-1.11833818,False,False
1020,2026-01-01T17:00:00Z,101.87324256,100.97732619,1.04181471,0.85995749,False,False
1021,2026-01-01T17:01:00Z,98.03882297,100.98390216,1.04495382,-2.81838215,False,False
1022,2026-01-01T17:02:00Z,101.48073093,100.96390675,1.07764875,0.47958500,False,False
1023,2026-01-01T17:03:00Z,102.30411365,100.97473966,1.07625493,1.23518505,False,False
1024,2026-01-01T17:04:00Z,100.06928146,100.99371408,1.07944866,-0.85639332,False,False
1025,2026-01-01T17:05:00Z,101.89259425,100.97268465,1.07265061,0.85760413,False,False
1026,2026-01-01T17:06:00Z,101.34402844,100.97833445,1.07569122,0.33996186,False,False
1027,2026-01-01T17:07:00Z,101.11807081,100.97404465,1.07319495,0.13420316,False,False
1028,2026-01-01T17:08:00Z,101.32613365,100.96809722,1.07039910,0.33448872,False,False
1029,2026-01-01T17:09:00Z,100.51564521,100.96604853,1.06947621,-0.42114384,False,False
1030,2026-01-01T17:10:00Z,98.84932456,100.95584009,1.06787898,-1.97261635,False,False
1031,2026-01-01T17:11:00Z,100.35168090,100.92853582,1.07944011,-0.53440197,False,False
1032,2026-01-01T17:12:00Z,100.28745686,100.90608128,1.06305597,-0.58193025,False,False
1033,2026-01-01T17:13:00Z,100.59249845,100.89347113,1.06134300,-0.28357720,False,False
1034,2026-01-01T17:14:00Z,99.34459834,100.90142778,1.05546160,-1.47502234,False,False
1035,2026-01-01T17:15:00Z,100.76537722,100.89182310,1.06430384,-0.11880618,False,False
1036,2026-01-01T17:16:00Z,99.72407921,100.89999251,1.05952877,-1.10984556,False,False
1037,2026-01-01T17:17:00Z,100.79419085,100.88967681,1.06488774,-0.08966763,False,False
1038,2026-01-01T17:18:00Z,98.37281614,100.88334295,1.06317507,-2.36134845,False,False
1039,2026-01-01T17:19:00Z,100.36907251,100.85992141,1.08699828,-0.45156364,False,False
1040,2026-01-01T17:20:00Z,100.60437644,100.86041698,1.08676080,-0.23559972,False,False
1041,2026-01-01T17:21:00Z,100.05484142,100.85475902,1.08631158,-0.73636111,False,False
1042,2026-01-01T17:22:00Z,99.82320617,100.83210780,1.07435035,-0.93908065,False,False
1043,2026-01-01T17:23:00Z,100.24332418,100.81372225,1.07257897,-0.53180053,False,False
1044,2026-01-01T17:24:00Z,99.41937865,100.81850201,1.06874157,-1.30913160,False,False
1045,2026-01-01T17:25:00Z,99.99113628,100.81516987,1.07246875,-0.76835208,False,False
1046,2026-01-01T17:26:00Z,100.23569987,100.80869237,1.07507565,-0.53297877,False,False
1047,2026-01-01T17:27:00Z,99.83470934,100.80999756,1.07428385,-0.90784965,False,False
1048,2026-01-01T17:28:00Z,100.18685155,100.79054004,1.07062093,-0.56386764,False,False
1049,2026-01-01T17:29:00Z,102.27208263,100.78023202,1.07042886,1.39369431,False,False
1050,2026-01-01T17:30:00Z,99.88387586,100.78839177,1.07801106,-0.83905996,False,False
1051,2026-01-01T17:31:00Z,99.59285103,100.76820164,1.07205775,-1.09635009,False,False
1052,2026-01-01T17:32:00Z,100.80609993,100.75387642,1.07617447,0.04852699,False,False
1053,2026-01-01T17:33:00Z,99.64767623,100.75205630,1.07589987,-1.02647105,False,False
1054,2026-01-01T17:34:00Z,101.06165669,100.73433668,1.07643242,0.30407855,False,False
1055,2026-01-01T17:35:00Z,101.78156977,100.74251182,1.07516127,0.96642056,False,False
1056,2026-01-01T17:36:00Z,100.70477874,100.72587929,1.04304069,-0.02022984,False,False
1057,2026-01-01T17:37:00Z,100.06712378,100.72503478,1.04301640,-0.63077723,False,False
1058,2026-01-01T17:38:00Z,100.81048643,100.71649987,1.04417404,0.09001043,False,False
1059,2026-01-01T17:39:00Z,102.05249727,100.70394040,1.03385299,1.30439905,False,False
1060,2026-01-01T17:40:00Z,100.54156636,100.72854785,1.03051075,-0.18144545,False,False
1061,2026-01-01T17:41:00Z,100.57818426,100.72489054,1.03038906,-0.14237950,False,False
