household_id,month,treated,post,electricity_mwh,oracle_building_efficiency,did
64,4,1,0,26.027764699607765,-1.384868240438324,0
64,5,1,1,24.327127468908962,-1.384868240438324,1
64,6,1,1,25.090525035150897,-1.384868240438324,1
64,7,1,1,24.047389647347746,-1.384868240438324,1
64,8,1,1,22.30158918669382,-1.384868240438324,1
65,1,1,0,20.498320057473933,-0.32717265897222647,0
65,2,1,0,23.167958781390332,-0.32717265897222647,0
65,3,1,0,20.564292326961127,-0.32717265897222647,0
65,4,1,0,22.110578176856063,-0.32717265897222647,0
65,5,1,1,17.78617448377266,-0.32717265897222647,1
65,6,1,1,18.107843172496423,-0.32717265897222647,1
65,7,1,1,18.513616018728122,-0.32717265897222647,1
65,8,1,1,17.92487022004797,-0.32717265897222647,1
66,1,0,0,19.50403266946618,1.014218141903144,0
66,2,0,0,18.132888809919276,1.014218141903144,0
66,3,0,0,16.696071478040313,1.014218141903144,0
66,4,0,0,17.792992846921575,1.014218141903144,0
66,5,0,1,18.234498872517406,1.014218141903144,0
66,6,0,1,19.235914848214183,1.014218141903144,0
66,7,0,1,18.30687660533374,1.014218141903144,0
66,8,0,1,17.45796872506412,1.014218141903144,0
67,1,0,0,18.93579391956426,0.1796967607881002,0
67,2,0,0,17.440136141282007,0.1796967607881002,0
67,3,0,0,17.090950845509607,0.1796967607881002,0
67,4,0,0,20.005712010364412,0.1796967607881002,0
67,5,0,1,17.853903767239004,0.1796967607881002,0
67,6,0,1,17.843636282297194,0.1796967607881002,0
67,7,0,1,19.173842389495018,0.1796967607881002,0
67,8,0,1,17.775139587310388,0.1796967607881002,0
68,1,1,0,23.015183340604068,-0.6749056293385018,0
68,2,1,0,22.679245218543695,-0.6749056293385018,0
68,3,1,0,24.18268309728391,-0.6749056293385018,0
68,4,1,0,24.205384466717195,-0.6749056293385018,0
68,5,1,1,20.40782102777567,-0.6749056293385018,1
68,6,1,1,20.18182885578686,-0.6749056293385018,1
68,7,1,1,18.508845973439175,-0.6749056293385018,1
68,8,1,1,19.69722459165608,-0.6749056293385018,1
69,1,1,0,29.235024965269634,-2.3614711370304393,0
69,2,1,0,27.3986890080357,-2.3614711370304393,0
69,3,1,0,29.85339028724243,-2.3614711370304393,0
69,4,1,0,30.506603092087147,-2.3614711370304393,0
69,5,1,1,28.32872054944444,-2.3614711370304393,1
69,6,1,1,27.00182167552881,-2.3614711370304393,1
69,7,1,1,25.732029161066958,-2.3614711370304393,1
69,8,1,1,26.0468038978022,-2.3614711370304393,1
70,1,0,0,16.404503532030265,1.2510602497676644,0
70,2,0,0,16.93453102287733,1.2510602497676644,0
70,3,0,0,16.126941027264884,1.2510602497676644,0
70,4,0,0,16.929817539013325,1.2510602497676644,0
70,5,0,1,15.21988078096512,1.2510602497676644,0
70,6,0,1,15.699908521178116,1.2510602497676644,0
70,7,0,1,15.088896259570399,1.2510602497676644,0
70,8,0,1,15.94839766410753,1.2510602497676644,0
71,1,0,0,17.85281846147521,0.7749898097699038,0
71,2,0,0,18.850935577126368,0.7749898097699038,0
71,3,0,0,18.716345260338016,0.7749898097699038,0
71,4,0,0,18.952965228958323,0.7749898097699038,0
71,5,0,1,18.52642818445323,0.7749898097699038,0
71,6,0,1,19.770448247238214,0.7749898097699038,0
71,7,0,1,18.744241295113472,0.7749898097699038,0
71,8,0,1,19.155808991160985,0.7749898097699038,0
72,1,1,0,19.348383002357288,-0.7068146686906098,0
72,2,1,0,21.62816543529956,-0.7068146686906098,0
72,3,1,0,19.84010947882734,-0.7068146686906098,0
72,4,1,0,22.018080212698194,-0.7068146686906098,0
72,5,1,1,16.383203530526824,-0.7068146686906098,1
72,6,1,1,17.894104479662868,-0.7068146686906098,1
72,7,1,1,19.056384210968446,-0.7068146686906098,1
72,8,1,1,17.922682797555684,-0.7068146686906098,1
73,1,0,0,19.52550045833167,0.17984160211230824,0
73,2,0,0,20.740535146498463,0.17984160211230824,0
73,3,0,0,19.919042566753504,0.17984160211230824,0
73,4,0,0,19.32636433913847,0.17984160211230824,0
73,5,0,1,22.678581353200048,0.17984160211230824,0
73,6,0,1,20.31699909568321,0.17984160211230824,0
73,7,0,1,20.33219004578191,0.17984160211230824,0
73,8,0,1,20.927779336380368,0.17984160211230824,0
74,1,0,0,21.11922825683247,0.04976841615513102,0
74,2,0,0,21.03140862047457,0.04976841615513102,0
74,3,0,0,21.27445879954939,0.04976841615513102,0
74,4,0,0,20.620419507915365,0.04976841615513102,0
74,5,0,1,19.91580684970913,0.04976841615513102,0
74,6,0,1,21.54391302240575,0.04976841615513102,0
74,7,0,1,18.598936178001697,0.04976841615513102,0
74,8,0,1,18.928166217811246,0.04976841615513102,0
75,1,0,0,16.09701797544428,2.026164128810794,0
75,2,0,0,15.794935981187537,2.026164128810794,0
75,3,0,0,15.613562459441484,2.026164128810794,0
75,4,0,0,14.5940219653496,2.026164128810794,0
75,5,0,1,14.501699767042496,2.026164128810794,0
75,6,0,1,16.06743381352467,2.026164128810794,0
75,7,0,1,14.489057021533881,2.026164128810794,0
75,8,0,1,14.18045865812871,2.026164128810794,0
76,1,1,0,22.26667919012425,-0.29622697916528906,0
76,2,1,0,21.048317025237758,-0.29622697916528906,0
76,3,1,0,21.792473217533725,-0.29622697916528906,0
76,4,1,0,21.03408523868936,-0.29622697916528906,0
76,5,1,1,19.764148997189768,-0.29622697916528906,1
76,6,1,1,17.269635544498822,-0.29622697916528906,1
76,7,1,1,18.397187803750253,-0.29622697916528906,1
76,8,1,1,17.696076662769897,-0.29622697916528906,1
77,1,0,0,17.51764140086452,0.7095294392694886,0
77,2,0,0,17.985103946704506,0.7095294392694886,0
77,3,0,0,16.847226864030855,0.7095294392694886,0
77,4,0,0,18.44680291607435,0.7095294392694886,0
77,5,0,1,17.581912901870858,0.7095294392694886,0
77,6,0,1,17.40493257566315,0.7095294392694886,0
77,7,0,1,17.32481511697169,0.7095294392694886,0
77,8,0,1,18.55356323711585,0.7095294392694886,0
78,1,1,0,22.910978703136877,-0.1531661236097966,0
78,2,1,0,22.279868973710087,-0.1531661236097966,0
78,3,1,0,22.604711830405908,-0.1531661236097966,0
78,4,1,0,21.808420175943343,-0.1531661236097966,0
78,5,1,1,18.78403298990685,-0.1531661236097966,1
78,6,1,1,21.865753975392774,-0.1531661236097966,1
78,7,1,1,19.248438750309543,-0.1531661236097966,1
78,8,1,1,21.4893032494424,-0.1531661236097966,1
79,1,1,0,23.64959930520978,-1.1596277337492493,0
79,2,1,0,24.110887880587246,-1.1596277337492493,0
79,3,1,0,23.903933014784837,-1.1596277337492493,0
79,4,1,0,24.52567249914547,-1.1596277337492493,0
79,5,1,1,21.333453976458685,-1.1596277337492493,1
79,6,1,1,22.594054742556384,-1.1596277337492493,1
79,7,1,1,22.427766934969366,-1.1596277337492493,1
79,8,1,1,22.60947945450146,-1.1596277337492493,1
80,1,0,0,21.532555262257322,0.0824776972019159,0
80,2,0,0,20.750670612098247,0.0824776972019159,0
80,3,0,0,20.560573402291375,0.0824776972019159,0
80,4,0,0,22.325489126195823,0.0824776972019159,0
80,5,0,1,20.30794274341478,0.0824776972019159,0
80,6,0,1,20.602735960610417,0.0824776972019159,0
80,7,0,1,21.105479285041287,0.0824776972019159,0
80,8,0,1,20.59863935744275,0.0824776972019159,0
81,1,0,0,19.753049335885894,0.5941218921470146,0
81,2,0,0,18.493572044158142,0.5941218921470146,0
81,3,0,0,20.324086470008538,0.5941218921470146,0
81,4,0,0,20.326473390636984,0.5941218921470146,0
81,5,0,1,19.814752239918914,0.5941218921470146,0
81,6,0,1,20.30121544641731,0.5941218921470146,0
81,7,0,1,19.301659271450944,0.5941218921470146,0
81,8,0,1,18.46574404222244,0.5941218921470146,0
82,1,0,0,16.42534960497542,1.0099275841863735,0
82,2,0,0,15.876060957398565,1.0099275841863735,0
82,3,0,0,15.659391963543106,1.0099275841863735,0
82,4,0,0,15.758542384451038,1.0099275841863735,0
82,5,0,1,14.062015711918448,1.0099275841863735,0
82,6,0,1,15.707751415218784,1.0099275841863735,0
82,7,0,1,14.651236969673668,1.0099275841863735,0
82,8,0,1,15.829881423048187,1.0099275841863735,0
83,1,1,0,24.146127004623814,-1.9219501253723301,0
83,2,1,0,26.37079627744385,-1.9219501253723301,0
83,3,1,0,26.006020242640776,-1.9219501253723301,0
83,4,1,0,25.854724648180618,-1.9219501253723301,0
83,5,1,1,22.288754441179904,-1.9219501253723301,1
83,6,1,1,22.012515222445842,-1.9219501253723301,1
83,7,1,1,22.079433894121713,-1.9219501253723301,1
83,8,1,1,23.250462882264234,-1.9219501253723301,1
84,1,0,0,17.519479605888336,0.7490299229354705,0
84,2,0,0,18.334580933152985,0.7490299229354705,0
84,3,0,0,15.671207098507038,0.7490299229354705,0
84,4,0,0,17.74165429964947,0.7490299229354705,0
84,5,0,1,16.483533447634095,0.7490299229354705,0
84,6,0,1,14.54998794203133,0.7490299229354705,0
84,7,0,1,15.799018868393905,0.7490299229354705,0
84,8,0,1,16.36726190320709,0.7490299229354705,0
85,1,0,0,13.346004853895563,1.1284990577976421,0
85,2,0,0,15.434414257685638,1.1284990577976421,0
85,3,0,0,14.53206226007983,1.1284990577976421,0
85,4,0,0,16.28492242367825,1.1284990577976421,0
85,5,0,1,15.53690707908248,1.1284990577976421,0
85,6,0,1,16.407472719546604,1.1284990577976421,0
85,7,0,1,15.625255961114288,1.1284990577976421,0
85,8,0,1,15.993269438572964,1.1284990577976421,0
86,1,1,0,23.281986728698786,-0.606868528294653,0
86,2,1,0,22.912682565703708,-0.606868528294653,0
86,3,1,0,22.079537905367427,-0.606868528294653,0
86,4,1,0,22.276699397659343,-0.606868528294653,0
86,5,1,1,18.519755510756095,-0.606868528294653,1
86,6,1,1,18.378873432026694,-0.606868528294653,1
86,7,1,1,18.50290675078393,-0.606868528294653,1
86,8,1,1,17.147124108585132,-0.606868528294653,1
87,1,1,0,22.518340882034206,-0.25492595619879727,0
87,2,1,0,21.61222450729809,-0.25492595619879727,0
87,3,1,0,20.773920085748706,-0.25492595619879727,0
87,4,1,0,21.409732609659503,-0.25492595619879727,0
87,5,1,1,17.541697160459375,-0.25492595619879727,1
87,6,1,1,19.116425407589144,-0.25492595619879727,1
87,7,1,1,15.866105620184609,-0.25492595619879727,1
87,8,1,1,18.944000059318416,-0.25492595619879727,1
88,1,1,0,21.905622553001876,-0.27668198936019545,0
88,2,1,0,21.793458556881554,-0.27668198936019545,0
88,3,1,0,24.033910135915974,-0.27668198936019545,0
88,4,1,0,22.210232043105243,-0.27668198936019545,0
88,5,1,1,17.515761545075573,-0.27668198936019545,1
88,6,1,1,20.056009328610116,-0.27668198936019545,1
88,7,1,1,18.08826643824942,-0.27668198936019545,1
88,8,1,1,19.396371230569756,-0.27668198936019545,1
89,1,0,0,18.678545150784693,1.2095309613490641,0
89,2,0,0,15.916310286711527,1.2095309613490641,0
89,3,0,0,15.292792118507919,1.2095309613490641,0
89,4,0,0,16.069152935341847,1.2095309613490641,0
89,5,0,1,15.629207673530455,1.2095309613490641,0
89,6,0,1,15.562749898534848,1.2095309613490641,0
89,7,0,1,17.231970883409517,1.2095309613490641,0
89,8,0,1,14.97383628620941,1.2095309613490641,0
90,1,0,0,17.345597781287196,0.6542861000309007,0
90,2,0,0,18.351623788970652,0.6542861000309007,0
90,3,0,0,17.186010149430324,0.6542861000309007,0
90,4,0,0,16.598755915008194,0.6542861000309007,0
90,5,0,1,16.59415067169648,0.6542861000309007,0
90,6,0,1,15.782296306151563,0.6542861000309007,0
90,7,0,1,18.334544131710594,0.6542861000309007,0
90,8,0,1,16.47034451208643,0.6542861000309007,0
91,1,0,0,15.826654030297819,1.3595540704516442,0
91,2,0,0,16.058191281172924,1.3595540704516442,0
91,3,0,0,17.436142498729915,1.3595540704516442,0
91,4,0,0,17.37947678462301,1.3595540704516442,0
91,5,0,1,15.340443911603066,1.3595540704516442,0
91,6,0,1,15.951216900211215,1.3595540704516442,0
91,7,0,1,15.946546322653171,1.3595540704516442,0
91,8,0,1,16.80534163203737,1.3595540704516442,0
92,1,1,0,22.650401587024277,-0.3666137963319487,0
92,2,1,0,24.927770288578973,-0.3666137963319487,0
92,3,1,0,23.136406559959177,-0.3666137963319487,0
92,4,1,0,23.731624689666145,-0.3666137963319487,0
92,5,1,1,22.114803004976753,-0.3666137963319487,1
92,6,1,1,19.797801538673347,-0.3666137963319487,1
92,7,1,1,21.02728991709301,-0.3666137963319487,1
92,8,1,1,20.02478320091108,-0.3666137963319487,1
93,1,0,0,20.324125384277185,0.09604402102532475,0
93,2,0,0,18.493216715381138,0.09604402102532475,0
93,3,0,0,20.673868499393414,0.09604402102532475,0
93,4,0,0,19.106501707114553,0.09604402102532475,0
93,5,0,1,16.005661867400235,0.09604402102532475,0
93,6,0,1,19.374183723109816,0.09604402102532475,0
93,7,0,1,17.767292181561928,0.09604402102532475,0
93,8,0,1,20.58800183839972,0.09604402102532475,0
94,1,0,0,19.260478288200055,0.48452885006818297,0
94,2,0,0,20.706601831770342,0.48452885006818297,0
94,3,0,0,21.73952369423545,0.48452885006818297,0
94,4,0,0,19.948651944719124,0.48452885006818297,0
94,5,0,1,20.425764228366994,0.48452885006818297,0
94,6,0,1,19.37456522024229,0.48452885006818297,0
94,7,0,1,21.190060340365275,0.48452885006818297,0
94,8,0,1,19.343613001532287,0.48452885006818297,0
95,1,1,0,25.92032255552462,-0.6358938957908591,0
95,2,1,0,24.788019960017195,-0.6358938957908591,0
95,3,1,0,24.4436715465947,-0.6358938957908591,0
95,4,1,0,25.956835609429316,-0.6358938957908591,0
95,5,1,1,21.533861823892167,-0.6358938957908591,1
95,6,1,1,20.504587720733564,-0.6358938957908591,1
95,7,1,1,19.377549533516607,-0.6358938957908591,1
95,8,1,1,20.805240376442324,-0.6358938957908591,1
96,1,1,0,24.33226265377035,-1.309585521669547,0
96,2,1,0,24.315521788836325,-1.309585521669547,0
96,3,1,0,24.32955827753242,-1.309585521669547,0
96,4,1,0,23.96186486311804,-1.309585521669547,0
96,5,1,1,22.656762127677748,-1.309585521669547,1
96,6,1,1,24.43026934986726,-1.309585521669547,1
96,7,1,1,19.005885748395997,-1.309585521669547,1
96,8,1,1,22.176366297379392,-1.309585521669547,1
97,1,0,0,17.56562773872772,0.28427227917548353,0
97,2,0,0,19.795617544184804,0.28427227917548353,0
97,3,0,0,18.327769710254582,0.28427227917548353,0
97,4,0,0,20.134310504143468,0.28427227917548353,0
97,5,0,1,18.62009523842004,0.28427227917548353,0
97,6,0,1,19.114150293136234,0.28427227917548353,0
97,7,0,1,20.49001957587401,0.28427227917548353,0
97,8,0,1,18.042587838018125,0.28427227917548353,0
98,1,0,0,18.178908246741624,1.008299427605539,0
98,2,0,0,15.383229078071501,1.008299427605539,0
98,3,0,0,16.555954247795622,1.008299427605539,0
98,4,0,0,18.90184428675257,1.008299427605539,0
98,5,0,1,16.6021633704085,1.008299427605539,0
98,6,0,1,16.591663240966163,1.008299427605539,0
98,7,0,1,16.22498214001197,1.008299427605539,0
98,8,0,1,16.013431030831086,1.008299427605539,0
99,1,0,0,21.654052480368552,-0.029403347444646358,0
99,2,0,0,22.234326498462263,-0.029403347444646358,0
99,3,0,0,19.206135726745963,-0.029403347444646358,0
99,4,0,0,20.037094621437173,-0.029403347444646358,0
99,5,0,1,20.122385735544558,-0.029403347444646358,0
99,6,0,1,21.068832024295748,-0.029403347444646358,0
99,7,0,1,19.71201668549448,-0.029403347444646358,0
99,8,0,1,19.43238139941935,-0.029403347444646358,0
100,1,1,0,21.953857179019394,-0.4233696524501492,0
100,2,1,0,21.936627100993757,-0.4233696524501492,0
100,3,1,0,22.85028617036151,-0.4233696524501492,0
100,4,1,0,21.952646083015786,-0.4233696524501492,0
100,5,1,1,17.299140459354525,-0.4233696524501492,1
100,6,1,1,19.186033402118156,-0.4233696524501492,1
100,7,1,1,19.539408383872637,-0.4233696524501492,1
100,8,1,1,19.949449774531416,-0.4233696524501492,1
101,1,0,0,17.990758186038907,0.3636670874248002,0
101,2,0,0,20.376666149241256,0.3636670874248002,0
101,3,0,0,20.60440024836806,0.3636670874248002,0
101,4,0,0,18.055369029162534,0.3636670874248002,0
101,5,0,1,16.25025407315169,0.3636670874248002,0
101,6,0,1,18.109470270105444,0.3636670874248002,0
101,7,0,1,17.470952830564467,0.3636670874248002,0
101,8,0,1,17.990657789922974,0.3636670874248002,0
102,1,0,0,20.462566827086274,0.40614239453221423,0
102,2,0,0,20.137971328923104,0.40614239453221423,0
102,3,0,0,19.410382525418154,0.40614239453221423,0
102,4,0,0,19.795616155290332,0.40614239453221423,0
102,5,0,1,19.181150791895146,0.40614239453221423,0
102,6,0,1,20.544779145363314,0.40614239453221423,0
102,7,0,1,18.33528450432153,0.40614239453221423,0
102,8,0,1,18.697096146440533,0.40614239453221423,0
103,1,1,0,25.46649893147855,-0.633012443827864,0
103,2,1,0,24.879505305755337,-0.633012443827864,0
103,3,1,0,25.353381248413196,-0.633012443827864,0
103,4,1,0,24.49643923882705,-0.633012443827864,0
103,5,1,1,22.11460704511054,-0.633012443827864,1
103,6,1,1,22.815087435093588,-0.633012443827864,1
103,7,1,1,22.60009372796522,-0.633012443827864,1
103,8,1,1,20.671241575501888,-0.633012443827864,1
104,1,0,0,12.608628905981487,2.716249204535244,0
104,2,0,0,11.87901298235675,2.716249204535244,0
104,3,0,0,12.26445888347957,2.716249204535244,0
104,4,0,0,11.503631921048427,2.716249204535244,0
104,5,0,1,10.816447489836438,2.716249204535244,0
104,6,0,1,12.624534631313665,2.716249204535244,0
104,7,0,1,12.775968069822278,2.716249204535244,0
104,8,0,1,10.922005093373595,2.716249204535244,0
105,1,1,0,20.606411388175697,-0.5275947047815522,0
105,2,1,0,21.928346956095627,-0.5275947047815522,0
105,3,1,0,22.6256994394474,-0.5275947047815522,0
105,4,1,0,21.41651824697809,-0.5275947047815522,0
105,5,1,1,20.757214632313215,-0.5275947047815522,1
105,6,1,1,16.97568106484594,-0.5275947047815522,1
105,7,1,1,17.826028749401516,-0.5275947047815522,1
105,8,1,1,18.160356783610062,-0.5275947047815522,1
106,1,1,0,23.45750846292899,-0.5528859370234245,0
106,2,1,0,23.971385429565423,-0.5528859370234245,0
106,3,1,0,24.069439836731775,-0.5528859370234245,0
106,4,1,0,24.095957993314123,-0.5528859370234245,0
106,5,1,1,20.061329696262487,-0.5528859370234245,1
106,6,1,1,20.06438716203869,-0.5528859370234245,1
106,7,1,1,20.572936834170072,-0.5528859370234245,1
106,8,1,1,18.998688124973793,-0.5528859370234245,1
107,1,0,0,19.16705096347375,0.9514319472393316,0
107,2,0,0,19.754286950590625,0.9514319472393316,0
107,3,0,0,19.218609696680026,0.9514319472393316,0
107,4,0,0,18.82189080124751,0.9514319472393316,0
107,5,0,1,18.85106182254849,0.9514319472393316,0
107,6,0,1,18.753805388078042,0.9514319472393316,0
107,7,0,1,18.445472000797395,0.9514319472393316,0
107,8,0,1,19.20386487658543,0.9514319472393316,0
108,1,0,0,21.280294171055765,0.21133534353618869,0
108,2,0,0,22.457160594544202,0.21133534353618869,0
108,3,0,0,22.794967163789682,0.21133534353618869,0
108,4,0,0,21.180846991156614,0.21133534353618869,0
108,5,0,1,21.33861509569006,0.21133534353618869,0
108,6,0,1,21.70246645645386,0.21133534353618869,0
108,7,0,1,21.337854356252613,0.21133534353618869,0
108,8,0,1,21.2915889687355,0.21133534353618869,0
109,1,0,0,14.5184330021788,1.426563044969968,0
109,2,0,0,13.776354040288403,1.426563044969968,0
109,3,0,0,14.126703836246731,1.426563044969968,0
109,4,0,0,13.610072641344004,1.426563044969968,0
109,5,0,1,13.200396545126608,1.426563044969968,0
109,6,0,1,14.403086178171012,1.426563044969968,0
109,7,0,1,12.251784830176565,1.426563044969968,0
109,8,0,1,12.589043503319976,1.426563044969968,0
110,1,1,0,29.772329728378807,-1.785484376723385,0
110,2,1,0,28.99664246068759,-1.785484376723385,0
110,3,1,0,29.86531549034823,-1.785484376723385,0
110,4,1,0,31.635308193593588,-1.785484376723385,0
110,5,1,1,25.38570222095121,-1.785484376723385,1
110,6,1,1,27.685190563155686,-1.785484376723385,1
110,7,1,1,26.172864875087853,-1.785484376723385,1
110,8,1,1,26.18412397567974,-1.785484376723385,1
111,1,0,0,19.092200952440436,-0.010586717647750779,0
111,2,0,0,21.102290302198178,-0.010586717647750779,0
111,3,0,0,20.246904170332446,-0.010586717647750779,0
111,4,0,0,21.086220115875662,-0.010586717647750779,0
111,5,0,1,20.683030446164235,-0.010586717647750779,0
111,6,0,1,19.38091841481941,-0.010586717647750779,0
111,7,0,1,19.47386078496748,-0.010586717647750779,0
111,8,0,1,21.1935380802293,-0.010586717647750779,0
112,1,1,0,25.513916244198814,-0.9964755446762708,0
112,2,1,0,24.62798572963198,-0.9964755446762708,0
112,3,1,0,25.145203024060972,-0.9964755446762708,0
112,4,1,0,26.45912123327667,-0.9964755446762708,0
112,5,1,1,19.77128217446718,-0.9964755446762708,1
112,6,1,1,21.54518959811719,-0.9964755446762708,1
112,7,1,1,20.33708369689259,-0.9964755446762708,1
112,8,1,1,22.123195756175747,-0.9964755446762708,1
113,1,0,0,21.554834572905257,0.4023469646537981,0
113,2,0,0,20.005049291464307,0.4023469646537981,0
113,3,0,0,19.963420041411993,0.4023469646537981,0
113,4,0,0,18.520965618683203,0.4023469646537981,0
113,5,0,1,19.765920785750833,0.4023469646537981,0
113,6,0,1,20.20796303651755,0.4023469646537981,0
113,7,0,1,18.563910824710874,0.4023469646537981,0
113,8,0,1,20.3305829127099,0.4023469646537981,0
114,1,1,0,24.511094057336837,-1.3860600007098105,0
114,2,1,0,24.511070046541203,-1.3860600007098105,0
114,3,1,0,24.611111300777843,-1.3860600007098105,0
114,4,1,0,25.823689452544993,-1.3860600007098105,0
114,5,1,1,22.91677460261469,-1.3860600007098105,1
114,6,1,1,22.746432010720188,-1.3860600007098105,1
114,7,1,1,21.822621136422498,-1.3860600007098105,1
114,8,1,1,20.561552073697182,-1.3860600007098105,1
115,1,0,0,19.206490473426243,0.5144621174554869,0
115,2,0,0,16.078918681612482,0.5144621174554869,0
115,3,0,0,18.86277115972279,0.5144621174554869,0
115,4,0,0,18.836087965992338,0.5144621174554869,0
115,5,0,1,15.658673356247718,0.5144621174554869,0
115,6,0,1,17.757738042570633,0.5144621174554869,0
115,7,0,1,17.331648282445293,0.5144621174554869,0
115,8,0,1,18.953778618790874,0.5144621174554869,0
116,1,1,0,24.949789259199864,-1.1049124254822844,0
116,2,1,0,24.11281094040543,-1.1049124254822844,0
116,3,1,0,26.23705378325578,-1.1049124254822844,0
116,4,1,0,25.18404083845929,-1.1049124254822844,0
116,5,1,1,21.656523816168495,-1.1049124254822844,1
116,6,1,1,23.24713005680349,-1.1049124254822844,1
116,7,1,1,23.429158434412233,-1.1049124254822844,1
116,8,1,1,22.154429409572614,-1.1049124254822844,1
117,1,0,0,18.203899112630072,0.4527005842418966,0
117,2,0,0,16.129793586785635,0.4527005842418966,0
117,3,0,0,17.53871003994302,0.4527005842418966,0
117,4,0,0,17.954756785482594,0.4527005842418966,0
117,5,0,1,17.11872211184944,0.4527005842418966,0
117,6,0,1,17.076986020987995,0.4527005842418966,0
117,7,0,1,18.383235405409906,0.4527005842418966,0
117,8,0,1,19.736507268176744,0.4527005842418966,0
118,1,1,0,26.527751087690554,-1.1074869021249039,0
118,2,1,0,26.68830099286836,-1.1074869021249039,0
118,3,1,0,27.57905426642499,-1.1074869021249039,0
118,4,1,0,26.890060934667957,-1.1074869021249039,0
118,5,1,1,24.37946738382268,-1.1074869021249039,1
118,6,1,1,22.56197803853941,-1.1074869021249039,1
118,7,1,1,23.311829172258374,-1.1074869021249039,1
118,8,1,1,24.144095447018938,-1.1074869021249039,1
119,1,1,0,23.73086353809655,-0.30192230748555376,0
119,2,1,0,24.975285723740708,-0.30192230748555376,0
119,3,1,0,26.041194883676372,-0.30192230748555376,0
119,4,1,0,25.08401971223669,-0.30192230748555376,0
119,5,1,1,21.306070536240554,-0.30192230748555376,1
119,6,1,1,22.78067525263711,-0.30192230748555376,1
119,7,1,1,21.70898031559831,-0.30192230748555376,1
119,8,1,1,20.976794652831277,-0.30192230748555376,1
120,1,0,0,18.835466119646,0.3804951560249576,0
120,2,0,0,18.704491340977896,0.3804951560249576,0
120,3,0,0,20.905326294629887,0.3804951560249576,0
120,4,0,0,19.429935734725785,0.3804951560249576,0
120,5,0,1,19.17187781277774,0.3804951560249576,0
120,6,0,1,18.51404600046268,0.3804951560249576,0
120,7,0,1,17.182297759667108,0.3804951560249576,0
120,8,0,1,17.796078070515332,0.3804951560249576,0
