permutation,difference_under_sharp_null
1209,0.48053149793615546
1210,-1.1149179354316345
1211,-0.5084172928605568
1212,-0.8701236228719154
1213,0.5558851176199511
1214,-0.27430842772203334
1215,0.43237419291611445
1216,-1.5833503487964435
1217,0.10203520109030251
1218,-0.10037688974497883
1219,-1.1387980403588216
1220,0.5035923960225688
1221,1.4854510048116651
1222,1.1328528519140804
1223,1.7356671960884
1224,0.9395765678231527
1225,-0.4798584376796242
1226,-1.033147675485381
1227,-0.9993617268299886
1228,0.40977851979042157
1229,0.25461809640772515
1230,0.9688197844594413
1231,-0.005678632263240502
1232,0.5960116966710842
1233,-0.20610160336421757
1234,-1.0049213042406677
1235,-0.0457291267844937
1236,-2.3841682154938155
1237,-0.35932132946993534
1238,0.7292904167145622
1239,1.0799317635523806
1240,-0.21579055021518911
1241,-0.6470692909830831
1242,-0.36930118035643034
1243,-1.7152301271916457
1244,1.5852123185744205
1245,-0.9113711707119876
1246,-1.8666613162452705
1247,0.4691821655173669
1248,-1.0916661389730251
1249,-0.5563664753048556
1250,-0.34968385378722644
1251,0.7382885878534893
1252,0.23656638149223852
1253,-1.5295600661708164
1254,-0.8884511765154457
1255,0.08958404018908084
1256,1.110916866075371
1257,0.3926866601810559
1258,1.0024537918246352
1259,-0.3049904155615195
1260,-0.980292128599757
1261,0.11857424865213773
1262,-0.7131283808653706
1263,-0.37075080400319393
1264,-0.1947238665375295
1265,1.5311034757969821
1266,0.49174111367412365
1267,0.42934554348678944
1268,0.26501584467391126
1269,0.9688933855159831
1270,-1.2905379315313041
1271,1.1796821313572394
1272,0.10564233925653355
1273,0.42261023224425287
1274,-0.17084688954578553
1275,-0.06994107065735022
1276,0.43626229307334086
1277,-0.9520246894759765
1278,0.7214893786193954
1279,0.7098141199446815
1280,1.1713283302571824
1281,0.5493734467775795
1282,-0.1941653527165954
1283,-0.6854838710410576
1284,-1.0128181639180411
1285,0.9237965487241695
1286,0.675064879307314
1287,0.16344448180959148
1288,0.3700634533327616
1289,1.0976066953402324
1290,-0.6240988217479639
1291,0.568283046857843
1292,-0.1339471771383529
1293,-0.7586478317393386
1294,-0.6484004680335715
1295,-0.11536638954369494
1296,0.8508939493269736
1297,0.8799024012437826
1298,-2.258946017884682
1299,-0.4169977144070316
1300,0.7747769176938561
1301,0.819292684515716
1302,0.38423074572475
1303,1.0123159088143154
1304,-1.19451182725372
1305,0.008570579273822432
1306,-0.6132606277221981
1307,-0.05693032511736362
1308,0.18375424881004676
1309,-0.3900509913360395
1310,-1.234449894045028
1311,-0.3749047928296818
1312,0.4798585041923502
1313,0.553008918757655
1314,-0.24084853994354205
1315,-0.49391445352789276
1316,-0.6662227172140263
1317,-0.1232262361015728
1318,-0.4495140525442167
1319,-0.9649973897283957
1320,-0.17657356419734072
1321,0.35179361826089917
1322,0.07190952713081344
1323,-0.9126947121497722
1324,0.22791220337698803
1325,-0.1737287314171283
1326,1.4225196468131713
1327,-1.4623755448017164
1328,0.037735163988728004
1329,0.4875767610730719
1330,-0.5849780741410768
1331,0.23400098539960368
1332,-1.5817596207016607
1333,-0.29607937066700174
1334,0.053206009783863806
1335,1.0650291350834635
1336,-0.5132255761077715
1337,-0.568184583139768
1338,0.21810961974212262
1339,-0.16217035712450922
1340,-1.3546835342511088
1341,0.8205423246415648
1342,-0.3474696297778195
1343,0.14060615478035743
1344,0.3420923527267945
1345,0.3832339315852664
1346,-0.8979798866615596
1347,0.7022501889056372
1348,-0.20351128800662366
1349,0.41340145608981516
1350,0.6978738294337177
1351,0.23988454570353213
1352,-0.03407682989477223
1353,-0.40667486861907776
1354,0.8336763076334819
1355,0.16119068582553098
1356,0.26215315258144756
1357,-0.010503974680176498
1358,0.8349344940899641
1359,-0.02332087718117748
1360,0.05674348060979639
1361,-0.45337209471969686
1362,0.9075001219485301
1363,1.03453870647283
1364,0.4104424685078385
1365,-0.8069129300724853
1366,-0.14278108933011424
1367,0.8350614561544631
1368,0.17232387790210169
1369,-0.8362050216752976
1370,-0.6682358774998818
1371,-0.7022096643541005
1372,0.3112681789514795
1373,1.011250212237698
1374,1.2997174750392446
1375,-1.392700831563289
1376,0.8505764944735148
1377,0.31626120006961855
1378,0.12714407281140438
1379,0.19430160866325252
1380,-0.4566294010502361
1381,0.41243707347500447
1382,1.308966049798002
1383,-0.8382906296575214
1384,-0.1026295291547541
1385,-1.0895943129931425
1386,0.25123375042285545
1387,0.07768129360061948
1388,1.0143249251294435
1389,0.15236650902836857
1390,1.7038391821715209
1391,0.9663057012799214
1392,-0.16867334048968985
1393,-2.1016257206383244
1394,0.48282450824147816
1395,-0.039658860799292484
1396,0.059413117632558965
1397,-0.07938207626781946
1398,-2.415068596091558
1399,1.1004246831338662
1400,0.1865945631372341
1401,1.4281846487894114
1402,0.931600587448699
1403,-0.17732350359801785
1404,-1.6686301827205199
1405,-0.7668955317327288
1406,0.1739590549713057
1407,-2.0209932696577653
1408,-0.9241714063297621
1409,-0.34839708228717825
1410,0.20345577301493734
1411,-0.34555362402767287
1412,-0.6692652271077861
1413,-0.8755608688527587
1414,-2.1624362679007874
1415,-0.10584778822119745
1416,0.11599111772693504
1417,-0.8872608230473702
1418,1.0489663692865037
1419,0.28205491594209775
1420,0.48369402746517665
1421,1.0532473618760179
1422,-0.09051279123384859
1423,0.3843762392826733
1424,-0.4119436201291933
1425,-0.03954429079335853
1426,-0.12637011656759967
1427,0.9229873510788309
1428,-0.21831446475243865
1429,-1.0064404214715665
1430,0.9542710222855249
1431,-1.1449782930560417
1432,0.20796975312698862
1433,-0.5998653606714299
1434,-0.5292246464725849
1435,0.11057594089722045
1436,-0.6052001852497
1437,-1.3317860875813494
1438,-1.0390865092434183
1439,-0.41159854683512265
1440,-0.2132354853402063
1441,0.29309879844429076
1442,0.8857163403240236
1443,0.4475204787917164
1444,-0.3618414910869632
1445,-0.1567783352426062
1446,0.8750825141607521
1447,0.16023548255208198
1448,-2.6087604359072714
1449,0.2839066995898918
1450,1.5009181008638706
1451,-1.5656905504455665
1452,0.24481474539905435
1453,0.9445689717970964
1454,-0.7352195163882982
1455,0.6561097239059848
1456,0.1402014959889044
1457,0.893515741343208
1458,0.21330746831105785
1459,-0.06100316455300003
1460,-0.22249392980018
1461,1.0122361716010175
1462,-0.7202371624527188
1463,0.7277301108587864
1464,-0.4572308807969989
1465,0.8155786635609559
1466,-0.564820339899569
1467,0.8093713917212852
1468,1.4720588953365876
1469,0.4044132381722392
1470,0.29111023462655794
1471,-0.29230516199427825
1472,-1.208821888735713
1473,-1.1922963554518304
1474,-0.25519129476749924
1475,1.6116985167367375
1476,0.6519359576575567
1477,-0.37449780186366866
1478,0.17651224851580594
1479,-0.5996825039929519
1480,-0.2475387325499696
1481,-0.03509613795863231
1482,-0.5504926711799953
1483,-1.0803586131869025
1484,0.19540028328688663
1485,0.10437102758581318
1486,0.9238171053854529
1487,0.4782143637568339
1488,-0.7903905500747328
1489,-0.41557558809823547
1490,1.486688680280281
1491,-0.09733452014309307
1492,1.3483832897784964
1493,0.036772175569311116
1494,-0.01705307191851091
1495,0.6982038725007982
1496,0.7495658642008607
1497,0.3365939956506594
1498,0.30397807509798724
1499,0.05925021508012662
1500,0.357249347227679
1501,0.2000439745422824
1502,0.29560881983191223
1503,0.205883778312824
1504,-1.182521080089714
1505,-0.3499229867519489
1506,0.2659761542306711
1507,0.11295013306181545
1508,0.49688627006862873
1509,0.5695785866967213
1510,0.6144339705232511
1511,1.0940208671510732
1512,0.323825034761029
1513,-0.3440321233888852
1514,-0.4945767809985
1515,0.6646909972799051
1516,0.1523141246318005
1517,0.5094926210473005
1518,-0.42601155080488695
1519,1.0349630092188278
1520,1.6244889424066002
1521,-0.6307125345164479
1522,1.102173763088274
1523,-1.4829972656798702
1524,0.4240216024786889
1525,0.757883916474043
1526,0.22640332152336384
1527,-2.2065910560545774
1528,0.07413217119346882
1529,-0.4894805873226318
1530,1.1593193225862422
1531,-0.9873674824595611
1532,-2.1088731006178136
1533,0.8809577057284486
1534,0.7684753875709731
1535,0.6068549953460121
1536,-2.4453034292439213
1537,0.6519933285195236
1538,-0.3423018950714578
1539,-1.424080351686257
1540,-2.0217038066318196
1541,-0.20563182564289662
1542,-1.2668681026121362
1543,0.4742324000994671
1544,-1.0436120842995678
1545,-0.3718581275595625
1546,0.5832145963888564
1547,0.511941799274183
1548,0.7016876922270257
1549,1.77331015132593
1550,-1.2564201791568195
1551,-0.35085405678758264
1552,-0.1503754225706473
1553,-1.6358136441362205
1554,0.3433526898830621
1555,-0.3262031358816415
1556,-0.5891434862251259
1557,0.3242491650189123
1558,0.18172054840937335
1559,-0.5483449105097691
1560,-0.004258051379679273
1561,0.16454307982192518
1562,-1.173788399865785
1563,-1.1292865382917938
1564,0.6155834153809252
1565,0.33465086977138014
1566,-1.5133646595482304
1567,0.45855110551303824
1568,0.8150841471014019
1569,-0.08081898506026164
1570,0.051773580237366446
1571,0.7052507896893019
1572,-1.3977881417259255
1573,-0.02429471900434521
1574,0.8316347942177771
1575,1.1863188694612603
1576,-0.6793902404769057
1577,0.07810838460419234
1578,-0.3746878794039077
1579,-0.28232166363920896
1580,-0.6750104515580801
1581,0.4592158670788393
1582,-1.0691993977569894
1583,-0.88746851297158
1584,-0.3530749466668368
1585,-0.5576049694414138
1586,-0.0034911954361263042
1587,0.8284953868782594
1588,-1.4142396970786564
1589,-0.2683633128266081
1590,0.23980970698455906
1591,1.3526205780500788
1592,1.6131231405710054
1593,-0.7785681171157393
1594,-0.12019546028238892
1595,0.24155316843747698
1596,-0.35866889788250944
1597,0.0844634067638026
1598,-0.2170460610632574
1599,0.9442507752465019
1600,-0.6646471035979431
1601,-0.8081793434214148
1602,-0.2596353245155143
1603,-0.43637717480005733
1604,0.20532270688518395
1605,0.9993911922716876
1606,1.6270385179900586
1607,1.0978823100233797
1608,0.26764069922440115
1609,-0.8239708523934297
1610,-0.22601768148128087
1611,1.3844914741314795
1612,0.21479260090188745
1613,0.16572187315134101
1614,0.9403890353694067
1615,-1.0101772799822442
1616,1.00190008320628
1617,-0.7230918649151619
1618,-0.33918785076301106
1619,-0.018412620686262926
1620,-2.6634905653209984
1621,-0.7303884322198968
1622,0.2543393914996841
1623,1.214192933405016
1624,-0.07214535406235711
1625,-0.48489760005664095
1626,1.062589232771117
1627,0.11500103504049264
1628,-0.3436660784629595
1629,1.0384332253243116
1630,0.38985397286727164
1631,0.9802620382261011
1632,1.3238906683107956
1633,1.1043055380565363
1634,0.5469715158462094
1635,0.24710765701624382
1636,-0.7909665342892822
1637,1.654546620003174
1638,-0.118825792600191
1639,0.009843854509142602
1640,0.23124314889078335
1641,1.3064488316298792
1642,-0.0019920215082009918
1643,0.06805527677903456
1644,1.4108692701987025
1645,0.14781676518418863
1646,0.8610598495274502
1647,-0.9380365068967365
1648,0.637546806791434
1649,-0.9708036686223522
1650,0.44279326779250994
1651,0.2992430841550515
1652,0.1469944299233532
1653,1.2845697172369483
1654,-0.4905059661285378
1655,-0.668093831962139
1656,0.7242380081460311
1657,0.224501806889279
1658,1.1993551852638689
1659,-2.0218804264560077
1660,-0.36538875432334805
1661,-1.3056459522410933
1662,-0.3598386208609554
1663,-0.4209457628293478
1664,-0.4064106298135357
1665,-1.0824245026403787
1666,-1.118981703817127
1667,0.4990669667564589
1668,2.1785821272943906
1669,-0.8159283604663159
1670,0.1759579734405179
1671,0.13166886000169598
1672,-1.4349284442582189
1673,0.23908387245788276
1674,0.08611467727598665
1675,-0.0887959890421115
1676,-0.7299408073985774
1677,-0.6292994033774306
1678,-0.6530040864987114
1679,1.0790689028912226
1680,-0.49975830035128865
1681,0.238164599465847
1682,-0.010557408582940297
1683,-0.7279756166721825
1684,-0.1888564596807356
1685,1.046682259293675
1686,0.3799393901453385
1687,-1.5464696389515353
1688,0.501481776800091
1689,2.6066219586915054
1690,1.489842463342356
1691,-0.09913828390726565
1692,0.39787412158766244
1693,0.9351871983323008
1694,-0.9264518663530907
1695,0.9431791656309088
1696,-0.4674370700891046
1697,-0.28586230383596956
1698,-0.15414337220798302
1699,-1.2452544259609368
1700,0.9821700545919754
1701,0.7659416147819087
1702,-1.0347667196421497
1703,1.7884833291453504
1704,-0.05874827098345747
1705,-1.9105393340979475
1706,-0.6427614548494773
1707,-1.5228300649639834
1708,2.4480553691220877
1709,-0.5464940606953661
1710,-0.4599483307564185
1711,-0.7519710260836945
1712,-0.6110997707403101
1713,-0.02662117929084218
1714,0.4215073850818811
1715,-0.3285456149951784
1716,-0.13302032732164548
1717,1.1702194438250615
1718,-1.1882063951180015
1719,-0.20637086879111166
1720,-0.1738674889743237
1721,0.673048656308481
1722,0.7820463234788804
1723,0.5409345764258688
1724,0.10504244915836125
1725,-0.6870508413410619
1726,-0.5999987892987093
1727,0.8281457254118578
1728,-0.857929986122457
1729,1.7793695209693539
1730,-2.5260797178873133
1731,0.5694447784109826
1732,0.9946502991015933
1733,-0.7546894585949957
1734,-0.22040591323818148
1735,0.0542021013961147
1736,0.8201248041724227
1737,1.0011313990176944
1738,-0.6447063495997725
1739,0.7863036948110533
1740,0.05461202004035215
1741,0.7331551195474333
1742,-0.7267288142692365
1743,-0.7483172500822093
1744,0.004578267627294963
1745,0.6086080149358253
1746,-0.5078347554226923
1747,-0.3252021609746123
1748,-0.43489396907956746
1749,-0.6205338421704312
1750,0.7118453257437807
1751,-0.9328130708393161
1752,-0.35821500410493456
1753,-0.7901084953213626
1754,-0.6318737516851058
1755,0.12815853331987626
1756,0.0530785191171077
1757,-1.4594809460476483
1758,-0.4827789695154081
1759,0.6947947653653301
1760,0.8076537828168853
1761,-0.4390361615553644
1762,0.08183364011871674
1763,0.04302295379635268
1764,0.1986783229335316
1765,0.18484472657186757
1766,-0.3826531079616018
1767,-1.7179410034473506
1768,-0.6161644017453369
1769,-0.3825495388489202
1770,-1.725162813735139
1771,-0.9201927570508985
1772,-1.1450379488002795
1773,-1.5394949346394782
1774,-0.23612323452226747
1775,1.6378227337475835
1776,-0.17853313454206443
1777,-0.7365655547881289
1778,1.3461985492219668
1779,-0.9722429945434925
1780,0.28259424100018293
1781,-0.3119450461118589
1782,-0.745164277779935
1783,0.034261504980534596
1784,0.6489584492652938
1785,-0.42301792744764555
1786,-0.7985455277197815
1787,-0.395662380208023
1788,0.6087206250565202
1789,-1.1582163742317135
1790,0.9641914162470329
1791,-0.1157263200226879
1792,0.6696277507247146
1793,-0.1356532179949994
1794,0.5638760425960498
1795,-0.5405291563667163
1796,0.9268543861169007
1797,0.6474411268192881
1798,-0.7692956867709597
1799,0.8852552826553222
1800,-0.9752055844121372
1801,0.39055705011935515
1802,0.38113241523720376
1803,0.06854484570008879
1804,-1.6111301687760573
1805,-1.1102468902669642
1806,-0.9154152323959437
1807,1.0634883617411504
1808,0.4052254174318364
1809,-1.0618321416176997
1810,-0.8521182046879545
1811,0.19742380561780237
1812,-0.025955867214165096
1813,-0.6897498587512843
1814,0.48576263582340573
1815,-1.1839152717609096
1816,0.07629595463644989
1817,-0.8388061218828682
1818,2.363831865969388
1819,0.9001659558616666
1820,-0.15271700231686225
1821,-0.07235023429323917
1822,-0.47231888273911693
1823,-0.724946363200317
1824,0.8448928641886226
1825,-1.9368335826970622
1826,-1.476428861912126
1827,-0.5801530593341653
1828,0.75979132877778
1829,1.6354961472851386
1830,0.5003779843280114
1831,0.6218004899132836
1832,0.9266749844615134
1833,0.38804291854069106
1834,-0.6176504796341504
1835,0.24845211283493995
1836,-0.05267624351020572
1837,1.1974363408693875
1838,0.7770040004107983
1839,0.5240455202284409
1840,0.43098889194979506
1841,0.5035760633293052
1842,-2.7351122524893583
1843,-0.6233587446311049
1844,-0.0335452486374237
1845,0.08840917822186611
1846,0.6914127005587289
1847,-0.6211415756965977
1848,-0.2229381269935402
1849,1.003401144317337
1850,0.5162272427669024
1851,1.8300382686931016
1852,-0.4151157723738663
1853,0.5798927224875996
1854,-1.1736210097812432
1855,-0.9267954328364709
1856,0.7866672267045232
1857,-0.4256472214042617
1858,0.1954475469793664
1859,-0.4480716630246633
1860,-1.6971601349127354
1861,-0.4815706235514341
1862,0.698034535446098
1863,-1.0817367956689168
1864,-0.38533093184516076
1865,1.8965337320062332
1866,-1.1774342083774485
1867,1.3408027453883307
1868,0.09299558262927121
1869,1.0340749372329157
1870,0.919959496725042
1871,-0.17041998618526577
1872,0.0663148426077953
1873,-0.6599164017178651
1874,-0.01470564603226876
1875,-0.005047042308532923
1876,-1.3556415217185958
1877,0.4440650401699031
1878,0.14000359409544672
1879,0.45594503059403735
1880,-0.9619737851697323
1881,-0.7757870492456789
1882,-0.5215198921874418
1883,-0.9423000756251412
1884,0.23044414988038397
1885,0.5439307856848501
1886,0.30448960575408535
1887,-0.8358886588647891
1888,0.6037195295897959
1889,-0.07217129262336641
1890,-1.8344297637652858
1891,-0.0585729606176244
1892,-0.9208074571611178
1893,1.0483040741662535
1894,0.5806127316071326
1895,-1.1946054933705454
1896,1.6264832486889276
1897,0.9542812687112985
1898,1.544369246168003
1899,1.6164716384866864
1900,-0.320108068765947
1901,-0.12309080743676759
1902,-1.1589727918950814
1903,-0.318078304041606
1904,1.1491792613219332
1905,-0.5335993289347272
1906,-0.11761969496498637
1907,-0.5462391379507494
1908,0.9693451184167969
1909,0.02406821999073827
1910,1.3733983134867884
1911,0.7026633007786529
1912,0.24307460847740003
1913,1.202545324893208
1914,-0.36271965809568485
1915,0.7454067823333048
1916,-0.17966724473096463
1917,0.6264111507644685
1918,0.8064129550913179
1919,0.10042292023213406
1920,-0.8387173691521497
1921,0.583180902946637
1922,0.054036691069967446
1923,-0.7658262418107142
1924,-0.30046923936706094
1925,0.2749026338052971
1926,1.0421425919334695
1927,-0.8500476067182205
1928,-0.6925906523583762
1929,-2.39056429050153
1930,0.1318062353969509
1931,0.01743869775684459
1932,0.1388122354340311
1933,1.202537882993795
1934,-0.08711144438710505
1935,-0.19585661712837066
1936,-0.02353861498691856
1937,0.79803336490221
1938,-0.1008770233158458
1939,-0.7093763475801893
1940,-0.9259765541063558
1941,-0.4696395643741482
1942,0.0047517126125598
1943,-1.5804070429038575
1944,0.4021988230702931
1945,0.0030996859493086504
1946,-0.7588211560799039
1947,-0.10569794057984438
1948,0.6304397929852428
1949,0.25895754437436835
1950,0.9455243429608657
1951,-0.6890746728636259
1952,-0.5168799833598001
1953,-0.5666023874902208
1954,-0.3467527419287961
1955,0.533221282821799
1956,-1.001953445566926
1957,0.4826832876247238
1958,0.3364531606959673
1959,0.142272803025989
1960,-1.2003524195190352
1961,1.1136260679764263
1962,-1.5170299140198722
1963,-0.9069839441077221
1964,0.14232050808240615
1965,1.582594568733839
1966,0.45883974501144564
1967,0.6552497215580786
1968,0.6800181827688192
1969,1.7146047826550301
1970,-1.1286755470492693
1971,0.6559201640432946
1972,0.4122547146699276
1973,-0.31131727531744957
1974,-1.3499848091901328
1975,0.24748446340508679
1976,-0.3155523824629256
1977,0.38516590567975584
1978,-0.16984965413750786
1979,0.6478550232879741
1980,-0.3017397784315108
1981,0.21703989968717963
1982,-0.1422211346397404
1983,0.3287220864985869
1984,-0.6719366803336584
1985,-0.15211579520135388
1986,0.44775009651333164
1987,0.38304399345312845
1988,0.09416045824326602
1989,0.4864301102638535
1990,0.38770299314647616
1991,-1.1960870875666245
1992,0.537868606840874
1993,1.1356538922480723
1994,0.10793599297906553
1995,-2.2345360761619304
1996,-0.16751151904246342
1997,-0.7709028318801501
1998,-0.801512602093382
1999,-0.9653203459615725
2000,1.1073943335179308
