city_id,year,post,funding_eur_per_resident,investment_index,oracle_capacity,oracle_treatment_effect,dose_10,dose_10_post,dose_10_sq_post,intensity_group,low_post,medium_post,high_post
37,2022,1,0.0,44.37944509107066,-1.2041521958822532,0.0,0.0,0.0,0.0,control,0,0,0
37,2023,1,0.0,40.87744169410389,-1.2041521958822532,0.0,0.0,0.0,0.0,control,0,0,0
37,2024,1,0.0,43.81395949996154,-1.2041521958822532,0.0,0.0,0.0,0.0,control,0,0,0
38,2019,0,71.83032122300249,53.22607123902778,0.9554895561052262,0.0,7.183032122300249,0.0,0.0,high,0,0,0
38,2020,0,71.83032122300249,53.802534686394594,0.9554895561052262,0.0,7.183032122300249,0.0,0.0,high,0,0,0
38,2021,0,71.83032122300249,51.226478820975665,0.9554895561052262,0.0,7.183032122300249,0.0,0.0,high,0,0,0
38,2022,1,71.83032122300249,61.1694107217821,0.9554895561052262,6.100921332727738,7.183032122300249,7.183032122300249,51.59595046999722,high,0,0,1
38,2023,1,71.83032122300249,60.26015514744562,0.9554895561052262,6.100921332727738,7.183032122300249,7.183032122300249,51.59595046999722,high,0,0,1
38,2024,1,71.83032122300249,61.919538659126744,0.9554895561052262,6.100921332727738,7.183032122300249,7.183032122300249,51.59595046999722,high,0,0,1
39,2019,0,36.002524726653164,47.56384860800418,-0.7043054034580432,0.0,3.6002524726653164,0.0,0.0,low,0,0,0
39,2020,0,36.002524726653164,46.50780868508092,-0.7043054034580432,0.0,3.6002524726653164,0.0,0.0,low,0,0,0
39,2021,0,36.002524726653164,43.53553166476618,-0.7043054034580432,0.0,3.6002524726653164,0.0,0.0,low,0,0,0
39,2022,1,36.002524726653164,50.66018035785758,-0.7043054034580432,4.4975591753437385,3.6002524726653164,3.6002524726653164,12.961817866932725,low,1,0,0
39,2023,1,36.002524726653164,50.62032497680633,-0.7043054034580432,4.4975591753437385,3.6002524726653164,3.6002524726653164,12.961817866932725,low,1,0,0
39,2024,1,36.002524726653164,52.29570141485199,-0.7043054034580432,4.4975591753437385,3.6002524726653164,3.6002524726653164,12.961817866932725,low,1,0,0
40,2019,0,0.0,39.6561682437924,-1.53558410675132,0.0,0.0,0.0,0.0,control,0,0,0
40,2020,0,0.0,39.08739380996793,-1.53558410675132,0.0,0.0,0.0,0.0,control,0,0,0
40,2021,0,0.0,38.699514118339565,-1.53558410675132,0.0,0.0,0.0,0.0,control,0,0,0
40,2022,1,0.0,40.60922802123932,-1.53558410675132,0.0,0.0,0.0,0.0,control,0,0,0
40,2023,1,0.0,37.86210603897324,-1.53558410675132,0.0,0.0,0.0,0.0,control,0,0,0
40,2024,1,0.0,39.68528081387145,-1.53558410675132,0.0,0.0,0.0,0.0,control,0,0,0
41,2019,0,50.528637563991566,46.594071643899625,-0.3595714495227076,0.0,5.052863756399157,0.0,0.0,medium,0,0,0
41,2020,0,50.528637563991566,46.76583515774359,-0.3595714495227076,0.0,5.052863756399157,0.0,0.0,medium,0,0,0
41,2021,0,50.528637563991566,45.85395046739137,-0.3595714495227076,0.0,5.052863756399157,0.0,0.0,medium,0,0,0
41,2022,1,50.528637563991566,53.39248070681677,-0.3595714495227076,5.34759006319059,5.052863756399157,5.052863756399157,25.5314321407322,medium,0,1,0
41,2023,1,50.528637563991566,53.743698143729034,-0.3595714495227076,5.34759006319059,5.052863756399157,5.052863756399157,25.5314321407322,medium,0,1,0
41,2024,1,50.528637563991566,55.80661446101799,-0.3595714495227076,5.34759006319059,5.052863756399157,5.052863756399157,25.5314321407322,medium,0,1,0
42,2019,0,0.0,38.69517458245409,-1.168728062669009,0.0,0.0,0.0,0.0,control,0,0,0
42,2020,0,0.0,39.489719549889074,-1.168728062669009,0.0,0.0,0.0,0.0,control,0,0,0
42,2021,0,0.0,35.82036110440544,-1.168728062669009,0.0,0.0,0.0,0.0,control,0,0,0
42,2022,1,0.0,39.094131583596706,-1.168728062669009,0.0,0.0,0.0,0.0,control,0,0,0
42,2023,1,0.0,38.32034447308398,-1.168728062669009,0.0,0.0,0.0,0.0,control,0,0,0
42,2024,1,0.0,40.5585139675119,-1.168728062669009,0.0,0.0,0.0,0.0,control,0,0,0
43,2019,0,83.92028778949697,52.75286668406164,0.6461724109177808,0.0,8.392028778949697,0.0,0.0,high,0,0,0
43,2020,0,83.92028778949697,54.186903854826966,0.6461724109177808,0.0,8.392028778949697,0.0,0.0,high,0,0,0
43,2021,0,83.92028778949697,49.07516615558852,0.6461724109177808,0.0,8.392028778949697,0.0,0.0,high,0,0,0
43,2022,1,83.92028778949697,58.857329236772344,0.6461724109177808,6.363526413076204,8.392028778949697,8.392028778949697,70.42614702671995,high,0,0,1
43,2023,1,83.92028778949697,56.86836257819509,0.6461724109177808,6.363526413076204,8.392028778949697,8.392028778949697,70.42614702671995,high,0,0,1
43,2024,1,83.92028778949697,59.52697307692268,0.6461724109177808,6.363526413076204,8.392028778949697,8.392028778949697,70.42614702671995,high,0,0,1
44,2019,0,78.65320252328495,52.41825547178797,0.8473963772744153,0.0,7.865320252328495,0.0,0.0,high,0,0,0
44,2020,0,78.65320252328495,57.220170172367105,0.8473963772744153,0.0,7.865320252328495,0.0,0.0,high,0,0,0
44,2021,0,78.65320252328495,53.30573667714418,0.8473963772744153,0.0,7.865320252328495,0.0,0.0,high,0,0,0
44,2022,1,78.65320252328495,63.00577486979608,0.8473963772744153,6.26016212805392,7.865320252328495,7.865320252328495,61.86326267168877,high,0,0,1
44,2023,1,78.65320252328495,60.95592112023951,0.8473963772744153,6.26016212805392,7.865320252328495,7.865320252328495,61.86326267168877,high,0,0,1
44,2024,1,78.65320252328495,61.49943807043408,0.8473963772744153,6.26016212805392,7.865320252328495,7.865320252328495,61.86326267168877,high,0,0,1
45,2019,0,60.575664576538806,53.644014959669526,0.693440627315811,0.0,6.057566457653881,0.0,0.0,medium,0,0,0
45,2020,0,60.575664576538806,53.76176358718379,0.693440627315811,0.0,6.057566457653881,0.0,0.0,medium,0,0,0
45,2021,0,60.575664576538806,52.69662114254777,0.693440627315811,0.0,6.057566457653881,0.0,0.0,medium,0,0,0
45,2022,1,60.575664576538806,58.509215483313106,0.693440627315811,5.759918782519839,6.057566457653881,6.057566457653881,36.69411138889338,medium,0,1,0
45,2023,1,60.575664576538806,57.838466585752066,0.693440627315811,5.759918782519839,6.057566457653881,6.057566457653881,36.69411138889338,medium,0,1,0
45,2024,1,60.575664576538806,58.37197211120019,0.693440627315811,5.759918782519839,6.057566457653881,6.057566457653881,36.69411138889338,medium,0,1,0
46,2019,0,75.59622669641585,52.09537086456664,0.6001073982799487,0.0,7.559622669641586,0.0,0.0,high,0,0,0
46,2020,0,75.59622669641585,52.876925612004,0.6001073982799487,0.0,7.559622669641586,0.0,0.0,high,0,0,0
46,2021,0,75.59622669641585,50.76725969407241,0.6001073982799487,0.0,7.559622669641586,0.0,0.0,high,0,0,0
46,2022,1,75.59622669641585,58.79966981432572,0.6001073982799487,6.192637116703517,7.559622669641586,7.559622669641586,57.147894907358975,high,0,0,1
46,2023,1,75.59622669641585,57.686888537235326,0.6001073982799487,6.192637116703517,7.559622669641586,7.559622669641586,57.147894907358975,high,0,0,1
46,2024,1,75.59622669641585,60.333026015048624,0.6001073982799487,6.192637116703517,7.559622669641586,7.559622669641586,57.147894907358975,high,0,0,1
47,2019,0,55.450077055621925,47.37133888274524,-0.005833489134815108,0.0,5.545007705562193,0.0,0.0,medium,0,0,0
47,2020,0,55.450077055621925,50.61267959295818,-0.005833489134815108,0.0,5.545007705562193,0.0,0.0,medium,0,0,0
47,2021,0,55.450077055621925,45.54352575817182,-0.005833489134815108,0.0,5.545007705562193,0.0,0.0,medium,0,0,0
47,2022,1,55.450077055621925,55.14513920994792,-0.005833489134815108,5.564343503880793,5.545007705562193,5.545007705562193,30.747110454744092,medium,0,1,0
47,2023,1,55.450077055621925,55.837571580330454,-0.005833489134815108,5.564343503880793,5.545007705562193,5.545007705562193,30.747110454744092,medium,0,1,0
47,2024,1,55.450077055621925,55.09790739413892,-0.005833489134815108,5.564343503880793,5.545007705562193,5.545007705562193,30.747110454744092,medium,0,1,0
48,2019,0,61.7058591877002,49.69430528743023,0.4872611018047134,0.0,6.17058591877002,0.0,0.0,medium,0,0,0
48,2020,0,61.7058591877002,50.15726237679654,0.4872611018047134,0.0,6.17058591877002,0.0,0.0,medium,0,0,0
48,2021,0,61.7058591877002,48.62944624017372,0.4872611018047134,0.0,6.17058591877002,0.0,0.0,medium,0,0,0
48,2022,1,61.7058591877002,57.102959478368476,0.4872611018047134,5.799322956227074,6.17058591877002,6.17058591877002,38.07613058092285,medium,0,1,0
48,2023,1,61.7058591877002,55.91858915655892,0.4872611018047134,5.799322956227074,6.17058591877002,6.17058591877002,38.07613058092285,medium,0,1,0
48,2024,1,61.7058591877002,55.038054925976866,0.4872611018047134,5.799322956227074,6.17058591877002,6.17058591877002,38.07613058092285,medium,0,1,0
49,2019,0,52.85385929148674,47.45514269071887,0.13868270747923486,0.0,5.285385929148674,0.0,0.0,medium,0,0,0
49,2020,0,52.85385929148674,48.132041644741214,0.13868270747923486,0.0,5.285385929148674,0.0,0.0,medium,0,0,0
49,2021,0,52.85385929148674,46.30558342558292,0.13868270747923486,0.0,5.285385929148674,0.0,0.0,medium,0,0,0
49,2022,1,52.85385929148674,54.95075950251198,0.13868270747923486,5.453800656083405,5.285385929148674,5.285385929148674,27.935304420042794,medium,0,1,0
49,2023,1,52.85385929148674,53.98956937962795,0.13868270747923486,5.453800656083405,5.285385929148674,5.285385929148674,27.935304420042794,medium,0,1,0
49,2024,1,52.85385929148674,55.50826511683715,0.13868270747923486,5.453800656083405,5.285385929148674,5.285385929148674,27.935304420042794,medium,0,1,0
50,2019,0,0.0,34.855414075971694,-2.3473007874506853,0.0,0.0,0.0,0.0,control,0,0,0
50,2020,0,0.0,36.519010049462345,-2.3473007874506853,0.0,0.0,0.0,0.0,control,0,0,0
50,2021,0,0.0,33.690475443931966,-2.3473007874506853,0.0,0.0,0.0,0.0,control,0,0,0
50,2022,1,0.0,36.5902878344003,-2.3473007874506853,0.0,0.0,0.0,0.0,control,0,0,0
50,2023,1,0.0,36.12851240623868,-2.3473007874506853,0.0,0.0,0.0,0.0,control,0,0,0
50,2024,1,0.0,38.20281916573563,-2.3473007874506853,0.0,0.0,0.0,0.0,control,0,0,0
51,2019,0,0.0,43.54363465565215,-1.0240782008102323,0.0,0.0,0.0,0.0,control,0,0,0
51,2020,0,0.0,44.79090393396372,-1.0240782008102323,0.0,0.0,0.0,0.0,control,0,0,0
51,2021,0,0.0,41.0559171542223,-1.0240782008102323,0.0,0.0,0.0,0.0,control,0,0,0
51,2022,1,0.0,43.325108072336555,-1.0240782008102323,0.0,0.0,0.0,0.0,control,0,0,0
51,2023,1,0.0,45.552540021294284,-1.0240782008102323,0.0,0.0,0.0,0.0,control,0,0,0
51,2024,1,0.0,44.63971792077352,-1.0240782008102323,0.0,0.0,0.0,0.0,control,0,0,0
52,2019,0,40.05855876330453,51.76507567495512,0.62482390986486,0.0,4.005855876330453,0.0,0.0,medium,0,0,0
52,2020,0,40.05855876330453,52.45029265463818,0.62482390986486,0.0,4.005855876330453,0.0,0.0,medium,0,0,0
52,2021,0,40.05855876330453,52.10267518507512,0.62482390986486,0.0,4.005855876330453,0.0,0.0,medium,0,0,0
52,2022,1,40.05855876330453,60.518425117449084,0.62482390986486,4.771385930704914,4.005855876330453,4.005855876330453,16.046881301931222,medium,0,1,0
52,2023,1,40.05855876330453,56.82227454646056,0.62482390986486,4.771385930704914,4.005855876330453,4.005855876330453,16.046881301931222,medium,0,1,0
52,2024,1,40.05855876330453,58.14025006301452,0.62482390986486,4.771385930704914,4.005855876330453,4.005855876330453,16.046881301931222,medium,0,1,0
53,2019,0,0.0,36.97021485588078,-2.0130845006553533,0.0,0.0,0.0,0.0,control,0,0,0
53,2020,0,0.0,39.61773883516079,-2.0130845006553533,0.0,0.0,0.0,0.0,control,0,0,0
53,2021,0,0.0,37.42770094510636,-2.0130845006553533,0.0,0.0,0.0,0.0,control,0,0,0
53,2022,1,0.0,38.998691716864435,-2.0130845006553533,0.0,0.0,0.0,0.0,control,0,0,0
53,2023,1,0.0,39.405070658990354,-2.0130845006553533,0.0,0.0,0.0,0.0,control,0,0,0
53,2024,1,0.0,39.46413468094262,-2.0130845006553533,0.0,0.0,0.0,0.0,control,0,0,0
54,2019,0,59.18840117637895,50.71556290796606,0.4636193518736129,0.0,5.918840117637895,0.0,0.0,medium,0,0,0
54,2020,0,59.18840117637895,51.946230841003725,0.4636193518736129,0.0,5.918840117637895,0.0,0.0,medium,0,0,0
54,2021,0,59.18840117637895,48.901184888744794,0.4636193518736129,0.0,5.918840117637895,0.0,0.0,medium,0,0,0
54,2022,1,59.18840117637895,57.72972278687187,0.4636193518736129,5.70977970825691,5.918840117637895,5.918840117637895,35.03266833815977,medium,0,1,0
54,2023,1,59.18840117637895,57.2966558949955,0.4636193518736129,5.70977970825691,5.918840117637895,5.918840117637895,35.03266833815977,medium,0,1,0
54,2024,1,59.18840117637895,56.954725108742956,0.4636193518736129,5.70977970825691,5.918840117637895,5.918840117637895,35.03266833815977,medium,0,1,0
55,2019,0,0.0,38.2736351381117,-1.7540094486114322,0.0,0.0,0.0,0.0,control,0,0,0
55,2020,0,0.0,39.74136010377003,-1.7540094486114322,0.0,0.0,0.0,0.0,control,0,0,0
55,2021,0,0.0,37.51973890894837,-1.7540094486114322,0.0,0.0,0.0,0.0,control,0,0,0
55,2022,1,0.0,40.54267993894345,-1.7540094486114322,0.0,0.0,0.0,0.0,control,0,0,0
55,2023,1,0.0,39.16855158644144,-1.7540094486114322,0.0,0.0,0.0,0.0,control,0,0,0
55,2024,1,0.0,38.846058584030374,-1.7540094486114322,0.0,0.0,0.0,0.0,control,0,0,0
56,2019,0,56.82243679068435,44.43892507318055,-0.3142868617158384,0.0,5.682243679068435,0.0,0.0,medium,0,0,0
56,2020,0,56.82243679068435,46.6110166559279,-0.3142868617158384,0.0,5.682243679068435,0.0,0.0,medium,0,0,0
56,2021,0,56.82243679068435,44.48950646862642,-0.3142868617158384,0.0,5.682243679068435,0.0,0.0,medium,0,0,0
56,2022,1,56.82243679068435,53.12224663634619,-0.3142868617158384,5.619546656456429,5.682243679068435,5.682243679068435,32.28789322831318,medium,0,1,0
56,2023,1,56.82243679068435,51.593788603861654,-0.3142868617158384,5.619546656456429,5.682243679068435,5.682243679068435,32.28789322831318,medium,0,1,0
56,2024,1,56.82243679068435,52.54764770689325,-0.3142868617158384,5.619546656456429,5.682243679068435,5.682243679068435,32.28789322831318,medium,0,1,0
57,2019,0,63.19765398700954,52.32082200887962,1.0534132027558993,0.0,6.319765398700953,0.0,0.0,medium,0,0,0
57,2020,0,63.19765398700954,53.09537195656558,1.0534132027558993,0.0,6.319765398700953,0.0,0.0,medium,0,0,0
57,2021,0,63.19765398700954,51.464557718164635,1.0534132027558993,0.0,6.319765398700953,0.0,0.0,medium,0,0,0
57,2022,1,63.19765398700954,59.414519000112776,1.0534132027558993,5.849423763284464,6.319765398700953,6.319765398700953,39.93943469461782,medium,0,1,0
57,2023,1,63.19765398700954,58.94133247979404,1.0534132027558993,5.849423763284464,6.319765398700953,6.319765398700953,39.93943469461782,medium,0,1,0
57,2024,1,63.19765398700954,61.30383699340357,1.0534132027558993,5.849423763284464,6.319765398700953,6.319765398700953,39.93943469461782,medium,0,1,0
58,2019,0,40.978464340463844,45.62338544734332,-0.3569516490775443,0.0,4.097846434046384,0.0,0.0,medium,0,0,0
58,2020,0,40.978464340463844,49.02743998536859,-0.3569516490775443,0.0,4.097846434046384,0.0,0.0,medium,0,0,0
58,2021,0,40.978464340463844,44.90994170433826,-0.3569516490775443,0.0,4.097846434046384,0.0,0.0,medium,0,0,0
58,2022,1,40.978464340463844,51.506436823369214,-0.3569516490775443,4.829197570921622,4.097846434046384,4.097846434046384,16.79234539702667,medium,0,1,0
58,2023,1,40.978464340463844,51.80507637609828,-0.3569516490775443,4.829197570921622,4.097846434046384,4.097846434046384,16.79234539702667,medium,0,1,0
58,2024,1,40.978464340463844,53.14209438418366,-0.3569516490775443,4.829197570921622,4.097846434046384,4.097846434046384,16.79234539702667,medium,0,1,0
59,2019,0,55.00692937834551,49.84195104030561,0.28751286424480194,0.0,5.500692937834551,0.0,0.0,medium,0,0,0
59,2020,0,55.00692937834551,50.739857651147126,0.28751286424480194,0.0,5.500692937834551,0.0,0.0,medium,0,0,0
59,2021,0,55.00692937834551,48.1711665284949,0.28751286424480194,0.0,5.500692937834551,0.0,0.0,medium,0,0,0
59,2022,1,55.00692937834551,59.1410746453826,0.28751286424480194,5.546050574653692,5.500692937834551,5.500692937834551,30.257622796342908,medium,0,1,0
59,2023,1,55.00692937834551,55.00523338043028,0.28751286424480194,5.546050574653692,5.500692937834551,5.500692937834551,30.257622796342908,medium,0,1,0
59,2024,1,55.00692937834551,57.00677594484772,0.28751286424480194,5.546050574653692,5.500692937834551,5.500692937834551,30.257622796342908,medium,0,1,0
60,2019,0,25.125857993733877,46.94537043200865,-0.21008733756409084,0.0,2.5125857993733876,0.0,0.0,low,0,0,0
60,2020,0,25.125857993733877,47.43153164571355,-0.21008733756409084,0.0,2.5125857993733876,0.0,0.0,low,0,0,0
60,2021,0,25.125857993733877,45.38105332857293,-0.21008733756409084,0.0,2.5125857993733876,0.0,0.0,low,0,0,0
60,2022,1,25.125857993733877,50.105112854920115,-0.21008733756409084,3.5855088002734723,2.5125857993733876,2.5125857993733876,6.3130873992128045,low,1,0,0
60,2023,1,25.125857993733877,49.76725036227852,-0.21008733756409084,3.5855088002734723,2.5125857993733876,2.5125857993733876,6.3130873992128045,low,1,0,0
60,2024,1,25.125857993733877,51.35403056080879,-0.21008733756409084,3.5855088002734723,2.5125857993733876,2.5125857993733876,6.3130873992128045,low,1,0,0
61,2019,0,71.67196996761074,58.72394403915514,1.5329687930495586,0.0,7.167196996761073,0.0,0.0,high,0,0,0
61,2020,0,71.67196996761074,56.28272105746686,1.5329687930495586,0.0,7.167196996761073,0.0,0.0,high,0,0,0
61,2021,0,71.67196996761074,53.70728301864935,1.5329687930495586,0.0,7.167196996761073,0.0,0.0,high,0,0,0
61,2022,1,71.67196996761074,63.80387322487788,1.5329687930495586,6.096844395976855,7.167196996761073,7.167196996761073,51.36871279038095,high,0,0,1
61,2023,1,71.67196996761074,60.94340972550135,1.5329687930495586,6.096844395976855,7.167196996761073,7.167196996761073,51.36871279038095,high,0,0,1
61,2024,1,71.67196996761074,65.51965274273512,1.5329687930495586,6.096844395976855,7.167196996761073,7.167196996761073,51.36871279038095,high,0,0,1
62,2019,0,65.73056439385552,52.184903094783515,1.0936931955084968,0.0,6.573056439385551,0.0,0.0,medium,0,0,0
62,2020,0,65.73056439385552,53.78279355908901,1.0936931955084968,0.0,6.573056439385551,0.0,0.0,medium,0,0,0
62,2021,0,65.73056439385552,52.403626929610205,1.0936931955084968,0.0,6.573056439385551,0.0,0.0,medium,0,0,0
62,2022,1,65.73056439385552,60.74452753368909,1.0936931955084968,5.929748119062157,6.573056439385551,6.573056439385551,43.205070955347864,medium,0,1,0
62,2023,1,65.73056439385552,58.381946719888255,1.0936931955084968,5.929748119062157,6.573056439385551,6.573056439385551,43.205070955347864,medium,0,1,0
62,2024,1,65.73056439385552,57.566357043593115,1.0936931955084968,5.929748119062157,6.573056439385551,6.573056439385551,43.205070955347864,medium,0,1,0
63,2019,0,97.81511766462302,59.17566239115664,1.9861420569139607,0.0,9.781511766462302,0.0,0.0,high,0,0,0
63,2020,0,97.81511766462302,59.29406633070455,1.9861420569139607,0.0,9.781511766462302,0.0,0.0,high,0,0,0
63,2021,0,97.81511766462302,57.28591451044079,1.9861420569139607,0.0,9.781511766462302,0.0,0.0,high,0,0,0
63,2022,1,97.81511766462302,68.16064116354485,1.9861420569139607,6.572075071080449,9.781511766462302,9.781511766462302,95.67797243744046,high,0,0,1
63,2023,1,97.81511766462302,66.28664976745901,1.9861420569139607,6.572075071080449,9.781511766462302,9.781511766462302,95.67797243744046,high,0,0,1
63,2024,1,97.81511766462302,68.32073871346016,1.9861420569139607,6.572075071080449,9.781511766462302,9.781511766462302,95.67797243744046,high,0,0,1
64,2019,0,0.0,43.98061262638846,-1.102131878580222,0.0,0.0,0.0,0.0,control,0,0,0
64,2020,0,0.0,43.742661306387056,-1.102131878580222,0.0,0.0,0.0,0.0,control,0,0,0
64,2021,0,0.0,44.20978598334033,-1.102131878580222,0.0,0.0,0.0,0.0,control,0,0,0
64,2022,1,0.0,45.47358128149462,-1.102131878580222,0.0,0.0,0.0,0.0,control,0,0,0
64,2023,1,0.0,44.8276650227404,-1.102131878580222,0.0,0.0,0.0,0.0,control,0,0,0
64,2024,1,0.0,46.723935948975964,-1.102131878580222,0.0,0.0,0.0,0.0,control,0,0,0
65,2019,0,70.82026568898131,50.59811603555021,0.3468834230557626,0.0,7.082026568898131,0.0,0.0,high,0,0,0
65,2020,0,70.82026568898131,50.99391952893756,0.3468834230557626,0.0,7.082026568898131,0.0,0.0,high,0,0,0
65,2021,0,70.82026568898131,50.50332719282269,0.3468834230557626,0.0,7.082026568898131,0.0,0.0,high,0,0,0
65,2022,1,70.82026568898131,57.214091593300985,0.3468834230557626,6.074597048874124,7.082026568898131,7.082026568898131,50.15510032257904,high,0,0,1
65,2023,1,70.82026568898131,57.4757484376959,0.3468834230557626,6.074597048874124,7.082026568898131,7.082026568898131,50.15510032257904,high,0,0,1
65,2024,1,70.82026568898131,57.928955346801025,0.3468834230557626,6.074597048874124,7.082026568898131,7.082026568898131,50.15510032257904,high,0,0,1
66,2019,0,48.03820160357342,42.99797312207059,-0.6821213938293091,0.0,4.803820160357342,0.0,0.0,medium,0,0,0
66,2020,0,48.03820160357342,44.32926667147038,-0.6821213938293091,0.0,4.803820160357342,0.0,0.0,medium,0,0,0
66,2021,0,48.03820160357342,43.03867545749084,-0.6821213938293091,0.0,4.803820160357342,0.0,0.0,medium,0,0,0
66,2022,1,48.03820160357342,50.76842787667034,-0.6821213938293091,5.225728168045938,4.803820160357342,4.803820160357342,23.076688133055637,medium,0,1,0
66,2023,1,48.03820160357342,48.467553212690824,-0.6821213938293091,5.225728168045938,4.803820160357342,4.803820160357342,23.076688133055637,medium,0,1,0
66,2024,1,48.03820160357342,48.426980288188965,-0.6821213938293091,5.225728168045938,4.803820160357342,4.803820160357342,23.076688133055637,medium,0,1,0
67,2019,0,65.67056438529774,52.53307828156851,0.3238218398670631,0.0,6.567056438529773,0.0,0.0,medium,0,0,0
67,2020,0,65.67056438529774,50.56517787026545,0.3238218398670631,0.0,6.567056438529773,0.0,0.0,medium,0,0,0
67,2021,0,65.67056438529774,51.54648970218883,0.3238218398670631,0.0,6.567056438529773,0.0,0.0,medium,0,0,0
67,2022,1,65.67056438529774,59.00201469067973,0.3238218398670631,5.927911827775812,6.567056438529773,6.567056438529773,43.12623026683535,medium,0,1,0
67,2023,1,65.67056438529774,56.251455136044164,0.3238218398670631,5.927911827775812,6.567056438529773,6.567056438529773,43.12623026683535,medium,0,1,0
67,2024,1,65.67056438529774,57.30122721311588,0.3238218398670631,5.927911827775812,6.567056438529773,6.567056438529773,43.12623026683535,medium,0,1,0
68,2019,0,73.04041503753996,51.56419065669764,1.238614219050157,0.0,7.304041503753996,0.0,0.0,high,0,0,0
68,2020,0,73.04041503753996,55.30181094278638,1.238614219050157,0.0,7.304041503753996,0.0,0.0,high,0,0,0
68,2021,0,73.04041503753996,52.77966949115252,1.238614219050157,0.0,7.304041503753996,0.0,0.0,high,0,0,0
68,2022,1,73.04041503753996,60.59870144567155,1.238614219050157,6.1314749509838675,7.304041503753996,7.304041503753996,53.34902228856093,high,0,0,1
68,2023,1,73.04041503753996,60.89582369300727,1.238614219050157,6.1314749509838675,7.304041503753996,7.304041503753996,53.34902228856093,high,0,0,1
68,2024,1,73.04041503753996,58.4634413736705,1.238614219050157,6.1314749509838675,7.304041503753996,7.304041503753996,53.34902228856093,high,0,0,1
69,2019,0,65.580268143304,50.172866442689084,0.7247119093368222,0.0,6.5580268143303995,0.0,0.0,medium,0,0,0
69,2020,0,65.580268143304,51.73454932725297,0.7247119093368222,0.0,6.5580268143303995,0.0,0.0,medium,0,0,0
69,2021,0,65.580268143304,50.006323328876775,0.7247119093368222,0.0,6.5580268143303995,0.0,0.0,medium,0,0,0
69,2022,1,65.580268143304,58.9708896138338,0.7247119093368222,5.925142384506247,6.5580268143303995,6.5580268143303995,43.00771569747653,medium,0,1,0
69,2023,1,65.580268143304,58.821553869963196,0.7247119093368222,5.925142384506247,6.5580268143303995,6.5580268143303995,43.00771569747653,medium,0,1,0
69,2024,1,65.580268143304,58.30516055953313,0.7247119093368222,5.925142384506247,6.5580268143303995,6.5580268143303995,43.00771569747653,medium,0,1,0
70,2019,0,40.35383756399984,46.22755506508552,-0.14846860876422388,0.0,4.035383756399984,0.0,0.0,medium,0,0,0
70,2020,0,40.35383756399984,47.31601609288205,-0.14846860876422388,0.0,4.035383756399984,0.0,0.0,medium,0,0,0
70,2021,0,40.35383756399984,43.81872693905349,-0.14846860876422388,0.0,4.035383756399984,0.0,0.0,medium,0,0,0
70,2022,1,40.35383756399984,52.380636977219474,-0.14846860876422388,4.790108627708248,4.035383756399984,4.035383756399984,16.284322061416844,medium,0,1,0
70,2023,1,40.35383756399984,50.279928960080156,-0.14846860876422388,4.790108627708248,4.035383756399984,4.035383756399984,16.284322061416844,medium,0,1,0
70,2024,1,40.35383756399984,50.451372044735464,-0.14846860876422388,4.790108627708248,4.035383756399984,4.035383756399984,16.284322061416844,medium,0,1,0
71,2019,0,40.925995244400305,47.85445285675816,-0.30966800998170774,0.0,4.092599524440031,0.0,0.0,medium,0,0,0
71,2020,0,40.925995244400305,47.26996524966003,-0.30966800998170774,0.0,4.092599524440031,0.0,0.0,medium,0,0,0
71,2021,0,40.925995244400305,46.742021816226725,-0.30966800998170774,0.0,4.092599524440031,0.0,0.0,medium,0,0,0
71,2022,1,40.925995244400305,53.284266698298204,-0.30966800998170774,4.8259408435327575,4.092599524440031,4.092599524440031,16.749370867446768,medium,0,1,0
71,2023,1,40.925995244400305,51.70891032361189,-0.30966800998170774,4.8259408435327575,4.092599524440031,4.092599524440031,16.749370867446768,medium,0,1,0
71,2024,1,40.925995244400305,52.501400056200616,-0.30966800998170774,4.8259408435327575,4.092599524440031,4.092599524440031,16.749370867446768,medium,0,1,0
72,2019,0,72.57622827754986,54.80812207298453,1.6943096982673695,0.0,7.257622827754986,0.0,0.0,high,0,0,0
72,2020,0,72.57622827754986,56.942556270344014,1.6943096982673695,0.0,7.257622827754986,0.0,0.0,high,0,0,0
72,2021,0,72.57622827754986,54.535134903010565,1.6943096982673695,0.0,7.257622827754986,0.0,0.0,high,0,0,0
72,2022,1,72.57622827754986,64.09371275067721,1.6943096982673695,6.119879433193912,7.257622827754986,7.257622827754986,52.673089109950276,high,0,0,1
72,2023,1,72.57622827754986,61.23598099429903,1.6943096982673695,6.119879433193912,7.257622827754986,7.257622827754986,52.673089109950276,high,0,0,1
72,2024,1,72.57622827754986,63.13175047875716,1.6943096982673695,6.119879433193912,7.257622827754986,7.257622827754986,52.673089109950276,high,0,0,1
73,2019,0,85.84182163468591,57.34877530634822,1.4618187921661636,0.0,8.584182163468592,0.0,0.0,high,0,0,0
73,2020,0,85.84182163468591,55.262557125172656,1.4618187921661636,0.0,8.584182163468592,0.0,0.0,high,0,0,0
73,2021,0,85.84182163468591,57.442944849012726,1.4618187921661636,0.0,8.584182163468592,0.0,0.0,high,0,0,0
73,2022,1,85.84182163468591,64.0374029429881,1.4618187921661636,6.397527541214475,8.584182163468592,8.584182163468592,73.68818341561231,high,0,0,1
