employee_id,baseline_score,high_need,treatment,outcome_y0,outcome_y1,individual_treatment_effect,followup_score
348,80.79990038703745,0,1,90.6591590197364,94.6591590197364,4,94.6591590197364
349,59.704822535270964,0,0,66.0332466264966,70.0332466264966,4,66.0332466264966
350,77.64660150712746,0,1,91.77061372231144,95.77061372231144,4,95.77061372231144
351,60.35010206440534,0,0,70.81036320026881,74.81036320026881,4,70.81036320026881
352,70.27092105639684,0,0,82.26843671903919,86.26843671903919,4,82.26843671903919
353,55.740706027511315,0,0,45.629646426125184,49.629646426125184,4,45.629646426125184
354,69.38911102764784,0,1,79.36115866337597,83.36115866337597,4,83.36115866337597
355,55.12036712466775,0,0,77.16280209866403,81.16280209866403,4,77.16280209866403
356,52.956470359688396,1,0,67.16132691965434,74.16132691965434,7,67.16132691965434
357,63.96198777728349,0,1,82.68253074881217,86.68253074881217,4,86.68253074881217
358,36.815518330818506,1,0,59.108337608249826,66.10833760824983,7,59.108337608249826
359,64.78513737523558,0,1,87.0421044892104,91.0421044892104,4,91.0421044892104
360,44.082099364594924,1,0,61.001192499935456,68.00119249993546,7,61.001192499935456
361,65.13280086349457,0,1,78.71739185221604,82.71739185221604,4,82.71739185221604
362,69.39176291198062,0,0,77.91899281691029,81.91899281691029,4,77.91899281691029
363,56.41162862264027,0,0,68.18310089603743,72.18310089603743,4,68.18310089603743
364,50.6309387940707,1,1,66.34520227324788,73.34520227324788,7,73.34520227324788
365,43.300426465935416,1,1,54.31315228682754,61.31315228682754,7,61.31315228682754
366,48.31842617684855,1,0,66.24235483171137,73.24235483171137,7,66.24235483171137
367,67.07774137527238,0,0,85.39244725088317,89.39244725088317,4,85.39244725088317
368,61.43506672589038,0,1,73.13619824082599,77.13619824082599,4,77.13619824082599
369,60.42064364547682,0,1,65.94140355004147,69.94140355004147,4,69.94140355004147
370,64.86770603459199,0,0,63.761538229791825,67.76153822979182,4,63.761538229791825
371,40.727113167258075,1,0,46.042946036222794,53.042946036222794,7,46.042946036222794
372,63.8744029313072,0,0,83.14295779035723,87.14295779035723,4,83.14295779035723
373,52.82958457779982,1,0,68.27167969129572,75.27167969129572,7,68.27167969129572
374,74.59938414519249,0,0,81.4841656286358,85.4841656286358,4,81.4841656286358
375,45.49974446884878,1,0,45.772174451960794,52.772174451960794,7,45.772174451960794
376,61.87824653389157,0,1,74.72801185013756,78.72801185013756,4,78.72801185013756
377,37.98840009142248,1,0,55.18351336320461,62.18351336320461,7,55.18351336320461
378,60.42803082792658,0,0,72.87887799536291,76.87887799536291,4,72.87887799536291
379,53.12907972160107,1,0,59.98025932981637,66.98025932981636,7,59.98025932981637
380,48.331090493155,1,1,55.956784652162966,62.956784652162966,7,62.956784652162966
381,55.092026548500606,0,0,70.49320761225611,74.49320761225611,4,70.49320761225611
382,48.667890895190844,1,0,56.21387889201623,63.21387889201623,7,56.21387889201623
383,59.281316656567014,0,1,80.10684847185783,84.10684847185783,4,84.10684847185783
384,44.45280902878918,1,0,47.74002053798045,54.74002053798045,7,47.74002053798045
385,55.02342031899628,0,1,74.74737113188098,78.74737113188098,4,78.74737113188098
386,65.56396528101483,0,0,67.98594470447979,71.98594470447979,4,67.98594470447979
387,60.22236097773843,0,0,66.79198963839914,70.79198963839914,4,66.79198963839914
388,25.262977946388077,1,1,40.191427509227736,47.191427509227736,7,47.191427509227736
389,56.31982791511737,0,1,53.076621525713946,57.076621525713946,4,57.076621525713946
390,54.16978357978381,1,0,74.40796466128195,81.40796466128195,7,74.40796466128195
391,68.7580938934535,0,1,70.84296077516143,74.84296077516143,4,74.84296077516143
392,63.79656610120526,0,1,62.72694908457582,66.72694908457582,4,66.72694908457582
393,46.690265205427735,1,1,70.79695169438318,77.79695169438318,7,77.79695169438318
394,76.82516733856983,0,0,84.05600298477593,88.05600298477593,4,84.05600298477593
395,53.5992569635685,1,0,58.925277146443854,65.92527714644385,7,58.925277146443854
396,58.95056022414947,0,1,68.51406844121502,72.51406844121502,4,72.51406844121502
397,59.09809255943742,0,0,80.11584560094933,84.11584560094933,4,80.11584560094933
398,37.826683878600406,1,1,56.91645846348561,63.91645846348561,7,63.91645846348561
399,58.19807249320389,0,1,59.22981688346346,63.22981688346346,4,63.22981688346346
400,63.332981235377424,0,0,73.25451183883477,77.25451183883477,4,73.25451183883477
401,67.54951925672475,0,0,77.66394471028929,81.66394471028929,4,77.66394471028929
402,66.93453771579841,0,1,90.67100148384802,94.67100148384802,4,94.67100148384802
403,58.14309815683636,0,1,86.4030526141466,90.4030526141466,4,90.4030526141466
404,43.36021964614368,1,1,62.121802418379126,69.12180241837913,7,69.12180241837913
405,59.67057436127976,0,0,64.72219438631895,68.72219438631895,4,64.72219438631895
406,53.16700458192282,1,1,54.15252331185795,61.15252331185795,7,61.15252331185795
407,63.41610485760149,0,0,71.64499666242392,75.64499666242392,4,71.64499666242392
408,63.898288616348076,0,0,75.96633529156675,79.96633529156675,4,75.96633529156675
409,71.12157182831825,0,1,74.68338250281748,78.68338250281748,4,78.68338250281748
410,50.44665387819114,1,0,55.52496419129329,62.52496419129329,7,55.52496419129329
411,60.46116272684214,0,1,79.99332218041876,83.99332218041876,4,83.99332218041876
412,61.428953609899224,0,1,80.17101262321087,84.17101262321087,4,84.17101262321087
413,66.69549533655916,0,0,76.53657113484428,80.53657113484428,4,76.53657113484428
414,59.69012918273621,0,0,70.50743587782044,74.50743587782044,4,70.50743587782044
415,65.60338572137918,0,1,62.77418616649775,66.77418616649774,4,66.77418616649774
416,64.76858297207023,0,0,77.61202304486532,81.61202304486532,4,77.61202304486532
417,79.89731680188629,0,0,85.94719783364557,89.94719783364557,4,85.94719783364557
418,65.08421188168455,0,1,67.68367915235768,71.68367915235768,4,71.68367915235768
419,67.01555013772682,0,0,71.42067238539516,75.42067238539516,4,71.42067238539516
420,46.92522279826189,1,0,54.394120551470664,61.394120551470664,7,54.394120551470664
421,57.62019356767797,0,0,74.00591142194374,78.00591142194374,4,74.00591142194374
422,57.489146462213185,0,0,75.90641306562186,79.90641306562186,4,75.90641306562186
423,65.51561501737733,0,1,76.26681194537156,80.26681194537156,4,80.26681194537156
424,55.804023119284096,0,1,59.78062851106132,63.78062851106132,4,63.78062851106132
425,49.991958629984495,1,1,61.73769757813982,68.73769757813983,7,68.73769757813983
426,65.8477027464022,0,0,69.43783905148459,73.43783905148459,4,69.43783905148459
427,56.42733925618555,0,1,73.63479620902228,77.63479620902228,4,77.63479620902228
428,66.11007567191018,0,0,74.98458403695453,78.98458403695453,4,74.98458403695453
429,47.819660483446555,1,1,65.77712735488704,72.77712735488704,7,72.77712735488704
430,70.87873148694307,0,1,71.2516679191069,75.2516679191069,4,75.2516679191069
431,49.943360627063576,1,1,65.4207456323452,72.4207456323452,7,72.4207456323452
432,66.07462864960497,0,0,66.29306250933172,70.29306250933172,4,66.29306250933172
433,52.24570640691926,1,0,59.81771727401273,66.81771727401272,7,59.81771727401273
434,55.2311794065087,0,1,60.16872531027982,64.16872531027983,4,64.16872531027983
435,65.36853740658253,0,1,70.71116849153952,74.71116849153952,4,74.71116849153952
436,56.170156789866994,0,1,68.98529215500642,72.98529215500642,4,72.98529215500642
437,60.66122751962342,0,1,69.1199582468473,73.1199582468473,4,73.1199582468473
438,71.09039617316186,0,0,64.9488419414129,68.9488419414129,4,64.9488419414129
439,63.31964148446225,0,0,64.04075449345024,68.04075449345024,4,64.04075449345024
440,61.42625032804042,0,0,71.35654771254443,75.35654771254443,4,71.35654771254443
441,47.15339505978119,1,1,67.59703753147086,74.59703753147086,7,74.59703753147086
442,58.077355875311284,0,0,68.25454811905591,72.25454811905591,4,68.25454811905591
443,72.12655898157375,0,1,93.92378363828921,97.92378363828921,4,97.92378363828921
444,44.93217990460643,1,0,48.74463583015037,55.74463583015037,7,48.74463583015037
445,62.03415549071973,0,0,81.32702455257206,85.32702455257206,4,81.32702455257206
446,56.37099105401427,0,1,75.03613650805433,79.03613650805433,4,79.03613650805433
447,57.781361146040986,0,0,63.97913170237545,67.97913170237544,4,63.97913170237545
448,64.09718534784383,0,0,78.13089157561163,82.13089157561163,4,78.13089157561163
449,60.64240819551171,0,1,74.97032975207117,78.97032975207117,4,78.97032975207117
450,41.05308782958823,1,0,37.23063032340728,44.23063032340728,7,37.23063032340728
451,65.43543207884684,0,1,90.61310277372208,94.61310277372208,4,94.61310277372208
452,41.07753795012571,1,0,67.0823807209976,74.0823807209976,7,67.0823807209976
453,55.70596890846022,0,0,64.64671201884903,68.64671201884903,4,64.64671201884903
454,58.91514895569337,0,0,72.96776884255776,76.96776884255776,4,72.96776884255776
455,76.62670010489177,0,1,80.12903360342786,84.12903360342786,4,84.12903360342786
456,67.57950622266038,0,0,76.95541412348952,80.95541412348952,4,76.95541412348952
457,75.31044729462465,0,1,78.71033143937045,82.71033143937045,4,82.71033143937045
458,56.47068899739682,0,1,76.43286855358167,80.43286855358167,4,80.43286855358167
459,64.78109411044085,0,1,81.46697068382521,85.46697068382521,4,85.46697068382521
460,68.08293671328411,0,0,84.93884452173292,88.93884452173292,4,84.93884452173292
461,50.03769240206371,1,1,56.11017975380123,63.11017975380123,7,63.11017975380123
462,63.70549820383467,0,1,79.64105062456986,83.64105062456986,4,83.64105062456986
463,54.36493348234313,1,0,57.28434062827989,64.28434062827989,7,57.28434062827989
464,53.23316535312796,1,0,51.61482685002288,58.61482685002288,7,51.61482685002288
465,50.009072681707124,1,1,55.75683305613793,62.75683305613793,7,62.75683305613793
466,73.99567595890696,0,0,66.21014826116145,70.21014826116145,4,66.21014826116145
467,62.486594003830824,0,1,70.74993885527567,74.74993885527567,4,74.74993885527567
468,62.98372613018706,0,0,85.9666057708701,89.9666057708701,4,85.9666057708701
469,60.443692126754954,0,1,67.40435066786333,71.40435066786333,4,71.40435066786333
470,59.37850884380183,0,0,68.33121090851715,72.33121090851715,4,68.33121090851715
471,52.503792164080444,1,0,70.68592736500808,77.68592736500808,7,70.68592736500808
472,74.22205003980402,0,1,78.3741660201331,82.3741660201331,4,82.3741660201331
473,80.81306920429559,0,1,94.21275835715561,98.21275835715561,4,98.21275835715561
474,80.77484619095927,0,0,92.92557269569986,96.92557269569986,4,92.92557269569986
475,78.56100997155995,0,0,96.34535131722151,100.34535131722151,4,96.34535131722151
476,59.82779811542208,0,1,74.30807216329335,78.30807216329335,4,78.30807216329335
477,75.9664156966175,0,1,87.55827181430212,91.55827181430212,4,91.55827181430212
478,58.89522923582728,0,0,61.457218794890245,65.45721879489025,4,61.457218794890245
479,72.35713154231401,0,1,75.49664741018094,79.49664741018094,4,79.49664741018094
480,62.596657947899295,0,1,86.66733167296961,90.66733167296961,4,90.66733167296961
481,60.036703711116644,0,1,68.99257662616291,72.99257662616291,4,72.99257662616291
482,65.65340986203266,0,0,66.38369679507205,70.38369679507205,4,66.38369679507205
483,64.50528084199642,0,1,89.26304588086674,93.26304588086674,4,93.26304588086674
484,67.33365195304813,0,0,82.89382406485348,86.89382406485348,4,82.89382406485348
485,59.73805244050864,0,1,67.05852981633556,71.05852981633556,4,71.05852981633556
486,60.40379348967969,0,0,78.728103384435,82.728103384435,4,78.728103384435
487,55.508885549213815,0,0,60.797951193595935,64.79795119359594,4,60.797951193595935
488,75.09535542057166,0,1,77.15660330973597,81.15660330973597,4,81.15660330973597
489,63.18328782601251,0,0,74.86424195091561,78.86424195091561,4,74.86424195091561
490,57.96380432632288,0,1,59.99916723831111,63.99916723831111,4,63.99916723831111
491,52.46966105165795,1,0,62.57587621293998,69.57587621293999,7,62.57587621293998
492,53.877592505402525,1,0,49.258280720398695,56.258280720398695,7,49.258280720398695
493,67.90594137906402,0,1,76.41546150212044,80.41546150212044,4,80.41546150212044
494,57.97847797042654,0,0,77.92673060271412,81.92673060271412,4,77.92673060271412
495,66.54434140886217,0,1,77.6903753811686,81.6903753811686,4,81.6903753811686
496,72.43194604520909,0,1,78.29539214074131,82.29539214074131,4,82.29539214074131
497,73.38647940568865,0,0,79.73023052665484,83.73023052665484,4,79.73023052665484
498,60.8673908613131,0,0,74.08971411782206,78.08971411782206,4,74.08971411782206
499,60.473690856461296,0,0,74.87796600885277,78.87796600885277,4,74.87796600885277
500,56.97263667129978,0,0,76.33628006988265,80.33628006988265,4,76.33628006988265
501,58.08816225791685,0,1,74.142771755324,78.142771755324,4,78.142771755324
502,67.16360405610367,0,0,71.04101009957044,75.04101009957044,4,71.04101009957044
503,45.95687931337979,1,0,61.14220851902031,68.1422085190203,7,61.14220851902031
504,54.84921441172067,1,1,53.12512801047727,60.12512801047727,7,60.12512801047727
505,50.35872096715953,1,1,69.75210852378476,76.75210852378476,7,76.75210852378476
506,57.979230899632505,0,1,72.15520986634878,76.15520986634878,4,76.15520986634878
507,43.132966054334446,1,1,41.024654491813834,48.024654491813834,7,48.024654491813834
508,50.66271105905528,1,0,52.81005786341203,59.81005786341203,7,52.81005786341203
509,79.6505063575053,0,1,82.7519141934719,86.7519141934719,4,86.7519141934719
510,46.85549653822166,1,1,59.85254781896804,66.85254781896805,7,66.85254781896805
511,85.67486477903043,0,1,94.80863398617316,98.80863398617316,4,98.80863398617316
512,63.14717504387047,0,1,64.85944005822513,68.85944005822513,4,68.85944005822513
513,80.36030674846225,0,0,88.6042529250551,92.6042529250551,4,88.6042529250551
514,47.9372058472963,1,0,55.94606958623011,62.94606958623011,7,55.94606958623011
515,51.37888556455999,1,1,57.65656850663657,64.65656850663657,7,64.65656850663657
516,58.205122514037086,0,1,76.71781510231817,80.71781510231817,4,80.71781510231817
517,71.4886973731837,0,0,79.86038664321084,83.86038664321084,4,79.86038664321084
518,66.34939892794247,0,1,83.8578070394345,87.8578070394345,4,87.8578070394345
519,58.75539710138211,0,1,72.09306948579263,76.09306948579263,4,76.09306948579263
520,58.30942380077213,0,1,64.60826678693056,68.60826678693056,4,68.60826678693056
521,64.11006809114164,0,0,74.33357376601782,78.33357376601782,4,74.33357376601782
522,57.900054516935555,0,0,79.24744358447722,83.24744358447722,4,79.24744358447722
523,71.96791166036101,0,0,80.65149463278458,84.65149463278458,4,80.65149463278458
524,59.302838856685135,0,1,70.45917091598766,74.45917091598766,4,74.45917091598766
525,77.52877708821788,0,0,78.2210377142341,82.2210377142341,4,78.2210377142341
526,63.77960107206541,0,0,81.29955166639168,85.29955166639168,4,81.29955166639168
527,45.826034641165336,1,1,69.99139251273259,76.99139251273259,7,76.99139251273259
528,64.55569628569089,0,0,69.4507852617081,73.4507852617081,4,69.4507852617081
529,69.19673204595259,0,1,76.4118512116821,80.4118512116821,4,80.4118512116821
530,60.59932073015474,0,0,70.8417021417317,74.8417021417317,4,70.8417021417317
531,77.00810934218126,0,1,76.88215409309271,80.88215409309271,4,80.88215409309271
532,72.5876458890336,0,0,81.6788649107657,85.6788649107657,4,81.6788649107657
533,51.92229045023453,1,1,65.1431002097554,72.1431002097554,7,72.1431002097554
534,54.94323017146304,1,1,72.23717513398041,79.23717513398041,7,79.23717513398041
535,68.74766674334602,0,0,71.51140732882894,75.51140732882894,4,71.51140732882894
536,53.17516896729549,1,1,71.86922602022857,78.86922602022857,7,78.86922602022857
537,52.24889769390526,1,0,69.58255799473004,76.58255799473004,7,69.58255799473004
538,61.31049429086605,0,1,66.77913693612398,70.77913693612398,4,70.77913693612398
539,54.14327601665434,1,0,62.218479017301675,69.21847901730168,7,62.218479017301675
540,68.31089560694797,0,0,82.36571209680575,86.36571209680575,4,82.36571209680575
541,73.87670266620727,0,0,80.57309520732261,84.57309520732261,4,80.57309520732261
542,37.974107492937186,1,0,62.84481553735097,69.84481553735097,7,62.84481553735097
543,50.78217147344244,1,1,69.15775868920421,76.15775868920421,7,76.15775868920421
544,61.46074706200764,0,1,72.59907169897453,76.59907169897453,4,76.59907169897453
545,66.8713547612974,0,0,79.8995527335583,83.8995527335583,4,79.8995527335583
546,65.65229934676783,0,1,88.33522169144254,92.33522169144254,4,92.33522169144254
547,59.846979864875,0,1,66.48961667026305,70.48961667026305,4,70.48961667026305
548,46.81375159318793,1,1,52.890652217216875,59.890652217216875,7,59.890652217216875
549,50.32001610713499,1,1,50.27071866266287,57.27071866266287,7,57.27071866266287
550,54.542936472429425,1,1,63.76685129515223,70.76685129515224,7,70.76685129515224
551,48.8540651326408,1,0,68.82136966167695,75.82136966167695,7,68.82136966167695
552,58.625838016815564,0,1,72.3046911563503,76.3046911563503,4,76.3046911563503
553,54.756494005228184,1,0,49.10825605043222,56.10825605043222,7,49.10825605043222
554,50.787761329731914,1,1,55.480731399065945,62.480731399065945,7,62.480731399065945
555,44.96112837670491,1,0,56.115434916169974,63.115434916169974,7,56.115434916169974
556,64.66909962817425,0,1,71.79649484519096,75.79649484519096,4,75.79649484519096
557,47.55970362343574,1,1,58.599251804342465,65.59925180434246,7,65.59925180434246
558,42.67338158619421,1,1,58.450228579434366,65.45022857943437,7,65.45022857943437
559,58.78302723786285,0,1,70.535467747728,74.535467747728,4,74.535467747728
560,48.500971529150654,1,1,56.037016861930056,63.037016861930056,7,63.037016861930056
561,80.2601341392997,0,1,83.7664715717091,87.7664715717091,4,87.7664715717091
562,54.269345213072114,1,0,61.915605668007714,68.91560566800771,7,61.915605668007714
563,29.601202621020615,1,0,52.0064784997403,59.0064784997403,7,52.0064784997403
564,42.177455882409376,1,0,49.75097810680316,56.75097810680316,7,49.75097810680316
565,58.78438191845161,0,0,72.86588563405581,76.86588563405581,4,72.86588563405581
566,62.728402421085974,0,0,76.22261741460915,80.22261741460915,4,76.22261741460915
567,71.68722189612781,0,0,77.83381479800983,81.83381479800983,4,77.83381479800983
568,73.02533972199446,0,0,81.82451232485444,85.82451232485444,4,81.82451232485444
569,64.8655208145222,0,1,73.90745974025857,77.90745974025857,4,77.90745974025857
570,83.47923717537799,0,1,93.31758643192573,97.31758643192573,4,97.31758643192573
571,46.986353474253136,1,1,52.43381083607844,59.43381083607844,7,59.43381083607844
572,57.612439426497275,0,1,74.16639246816669,78.16639246816669,4,78.16639246816669
573,68.845954896501,0,1,71.60570229795304,75.60570229795304,4,75.60570229795304
574,48.15813328071666,1,1,49.14304884064556,56.14304884064556,7,56.14304884064556
575,49.79436358054802,1,0,62.44643633153095,69.44643633153095,7,62.44643633153095
576,77.96784817960703,0,1,87.33813779649469,91.33813779649469,4,91.33813779649469
577,51.27340904757311,1,1,48.480076296664535,55.480076296664535,7,55.480076296664535
578,59.76259830121099,0,0,79.32953332027158,83.32953332027158,4,79.32953332027158
579,72.2533433239712,0,1,69.97009381141572,73.97009381141572,4,73.97009381141572
580,77.46108173385619,0,1,91.68403106887939,95.68403106887939,4,95.68403106887939
581,44.340151428680606,1,0,51.15381016233246,58.15381016233246,7,51.15381016233246
582,77.93550587137044,0,1,77.60953815303677,81.60953815303677,4,81.60953815303677
583,48.730027050882114,1,0,64.66265868490623,71.66265868490623,7,64.66265868490623
584,64.6631050159171,0,0,61.9936791213748,65.9936791213748,4,61.9936791213748
585,67.85176849666405,0,0,86.24457384244765,90.24457384244765,4,86.24457384244765
586,51.943386800433125,1,0,64.05328101854224,71.05328101854224,7,64.05328101854224
587,76.85180254234488,0,1,79.27777984817678,83.27777984817678,4,83.27777984817678
588,58.19187793116769,0,0,61.069805791027235,65.06980579102724,4,61.069805791027235
589,76.42390976032685,0,1,85.66004157799753,89.66004157799753,4,89.66004157799753
590,59.356669029839544,0,0,54.594123494919124,58.594123494919124,4,54.594123494919124
591,57.96215065872617,0,0,71.68396570683304,75.68396570683304,4,71.68396570683304
592,75.58428587558677,0,0,78.55353226315476,82.55353226315476,4,78.55353226315476
593,53.91450118672519,1,1,58.03223620513654,65.03223620513654,7,65.03223620513654
594,85.40100605997698,0,1,103.04884809375883,107.04884809375883,4,107.04884809375883
595,62.62327695913259,0,1,67.28099941480777,71.28099941480777,4,71.28099941480777
596,70.8058607480319,0,0,73.87204791613522,77.87204791613522,4,73.87204791613522
597,49.3178114085877,1,1,51.25777521761849,58.25777521761849,7,58.25777521761849
598,45.78517750761077,1,1,54.8635158892086,61.8635158892086,7,61.8635158892086
599,56.97853626663108,0,1,73.87392269133592,77.87392269133592,4,77.87392269133592
600,59.73764907521974,0,1,68.4171704753156,72.4171704753156,4,72.4171704753156
601,48.66039535679352,1,1,63.343330887320874,70.34333088732087,7,70.34333088732087
602,57.19353647351273,0,1,68.12880361775491,72.12880361775491,4,72.12880361775491
603,78.62768236135504,0,1,86.17752532216159,90.17752532216159,4,90.17752532216159
604,56.296647037940716,0,0,79.95270195589305,83.95270195589305,4,79.95270195589305
605,52.09029485790247,1,1,54.0764610290788,61.0764610290788,7,61.0764610290788
606,58.73223268526043,0,0,74.08256709681132,78.08256709681132,4,74.08256709681132
607,73.0904697559703,0,0,91.82654924427456,95.82654924427456,4,91.82654924427456
608,49.4385563317103,1,0,55.75906197481849,62.75906197481849,7,55.75906197481849
609,43.47618080792915,1,0,50.37816787006477,57.37816787006477,7,50.37816787006477
610,60.973773220466256,0,1,72.54968361150677,76.54968361150677,4,76.54968361150677
611,79.9676643674385,0,0,90.66992430378122,94.66992430378122,4,90.66992430378122
612,65.40496975169636,0,1,72.73158368779885,76.73158368779885,4,76.73158368779885
613,47.0882781534812,1,0,63.93048557155622,70.93048557155622,7,63.93048557155622
614,47.00805676893814,1,0,45.6788620806107,52.6788620806107,7,45.6788620806107
615,66.30156896986426,0,1,75.37306165216384,79.37306165216384,4,79.37306165216384
616,60.87466781641108,0,1,68.97810058335209,72.97810058335209,4,72.97810058335209
617,52.926976155798215,1,1,56.815820263806025,63.815820263806025,7,63.815820263806025
618,68.22343490268027,0,1,69.3804622076685,73.3804622076685,4,73.3804622076685
619,58.71600374929015,0,0,65.36649906760177,69.36649906760177,4,65.36649906760177
620,54.358739931009346,1,1,55.066798149471495,62.066798149471495,7,62.066798149471495
621,64.39289119817946,0,1,63.615604456918206,67.6156044569182,4,67.6156044569182
622,52.06010814905222,1,1,53.685177227863676,60.685177227863676,7,60.685177227863676
623,67.03837618202334,0,1,81.44841743148989,85.44841743148989,4,85.44841743148989
624,63.58011661681622,0,0,63.23995566641709,67.23995566641709,4,63.23995566641709
625,58.129907779751186,0,1,77.90731284398466,81.90731284398466,4,81.90731284398466
626,65.87706629645783,0,1,75.46781308548216,79.46781308548216,4,79.46781308548216
627,53.667549920626314,1,0,50.55541774431807,57.55541774431807,7,50.55541774431807
628,82.71494843240498,0,1,75.47064956900155,79.47064956900155,4,79.47064956900155
629,50.02580776353491,1,1,45.80271915191869,52.80271915191869,7,52.80271915191869
630,42.1534796597947,1,1,51.11587294949901,58.11587294949901,7,58.11587294949901
631,71.28366286024537,0,0,81.42632138028956,85.42632138028956,4,81.42632138028956
632,54.34839690543863,1,0,65.7832361476779,72.7832361476779,7,65.7832361476779
633,54.36763419974461,1,0,52.69092709484033,59.69092709484033,7,52.69092709484033
634,64.67911033006745,0,1,71.98994683485996,75.98994683485996,4,75.98994683485996
635,51.33323861082528,1,0,59.27899209638595,66.27899209638595,7,59.27899209638595
636,68.84704215844636,0,1,71.59850408711132,75.59850408711132,4,75.59850408711132
637,38.27047440078725,1,1,64.62270625226897,71.62270625226897,7,71.62270625226897
638,56.32823325404661,0,1,66.6726326312,70.6726326312,4,70.6726326312
639,80.58318993318409,0,0,87.11189259153353,91.11189259153353,4,87.11189259153353
640,46.324826862051246,1,1,59.84202656451273,66.84202656451274,7,66.84202656451274
641,64.1840137739969,0,1,79.19957299149027,83.19957299149027,4,83.19957299149027
642,74.16866796617192,0,0,75.77055724910943,79.77055724910943,4,75.77055724910943
643,47.783318825011335,1,1,63.00219128015142,70.00219128015142,7,70.00219128015142
644,80.6356583030053,0,1,85.26222038394913,89.26222038394913,4,89.26222038394913
645,56.07456448194306,0,0,72.09653278095637,76.09653278095637,4,72.09653278095637
646,53.98463692364606,1,0,65.20629764551417,72.20629764551417,7,65.20629764551417
647,47.507624019503915,1,0,53.2887651397394,60.2887651397394,7,53.2887651397394
648,55.29530155683208,0,0,63.235088088612336,67.23508808861234,4,63.235088088612336
649,78.41334531874953,0,1,68.96977915808375,72.96977915808375,4,72.96977915808375
650,63.073368075380166,0,0,72.42524015683978,76.42524015683978,4,72.42524015683978
651,50.95184528736465,1,1,59.26483113803438,66.26483113803438,7,66.26483113803438
652,55.907597138353545,0,1,86.82400013191939,90.82400013191939,4,90.82400013191939
653,47.64500435697431,1,1,66.47904221868033,73.47904221868033,7,73.47904221868033
654,49.78792215285873,1,0,55.24155691985736,62.24155691985736,7,55.24155691985736
655,49.707044647321055,1,0,51.8036911341687,58.8036911341687,7,51.8036911341687
656,27.94522918423081,1,1,48.610626625887924,55.610626625887924,7,55.610626625887924
657,60.197658211116014,0,0,70.33823647053468,74.33823647053468,4,70.33823647053468
658,73.16078415450546,0,0,76.42765972690071,80.42765972690071,4,76.42765972690071
659,47.523809459212416,1,1,63.6681086545445,70.6681086545445,7,70.6681086545445
660,62.377157766722156,0,0,82.3409050278853,86.3409050278853,4,82.3409050278853
661,53.193877202304535,1,0,61.791593849530045,68.79159384953005,7,61.791593849530045
662,61.819072113718526,0,0,75.05316897607852,79.05316897607852,4,75.05316897607852
663,75.39640386678747,0,0,91.65023482252253,95.65023482252253,4,91.65023482252253
664,75.05202927073081,0,1,93.73368577621542,97.73368577621542,4,97.73368577621542
665,51.05934815015879,1,1,69.24843193056348,76.24843193056348,7,76.24843193056348
666,67.43777981811282,0,1,82.97250696425257,86.97250696425257,4,86.97250696425257
667,60.0549431389962,0,1,55.64714491302395,59.64714491302395,4,59.64714491302395
668,48.53988847899066,1,0,67.10796031686252,74.10796031686252,7,67.10796031686252
669,57.07641987059345,0,1,65.51065748624248,69.51065748624248,4,69.51065748624248
670,51.640715296386304,1,1,72.673444463758,79.673444463758,7,79.673444463758
671,51.27844289461208,1,0,72.4009800453718,79.4009800453718,7,72.4009800453718
672,43.034548417995325,1,0,67.75067236417931,74.75067236417931,7,67.75067236417931
673,64.15860009182468,0,0,64.91288754516071,68.91288754516071,4,64.91288754516071
674,56.73678272676259,0,0,75.66069941642456,79.66069941642456,4,75.66069941642456
675,55.59261406226814,0,1,68.68133257592032,72.68133257592032,4,72.68133257592032
676,64.50241798424267,0,0,80.71042684697015,84.71042684697015,4,80.71042684697015
677,60.943640775255275,0,0,80.61027128619327,84.61027128619327,4,80.61027128619327
678,65.73856494759698,0,0,85.95910201751623,89.95910201751623,4,85.95910201751623
679,55.732687220639505,0,0,59.54253554063894,63.54253554063894,4,59.54253554063894
680,67.08908234429241,0,0,73.41657784263974,77.41657784263974,4,73.41657784263974
681,50.62537729212484,1,1,67.96185968186215,74.96185968186215,7,74.96185968186215
682,57.28876585139503,0,0,67.96077340665589,71.96077340665589,4,67.96077340665589
683,60.49905373232752,0,0,56.099300633754886,60.099300633754886,4,56.099300633754886
684,40.68614513567023,1,1,56.18210187072912,63.18210187072912,7,63.18210187072912
685,71.79262689337813,0,1,91.33035556408991,95.33035556408991,4,95.33035556408991
686,50.43278070486445,1,0,51.896903387472236,58.896903387472236,7,51.896903387472236
687,52.6341970791384,1,1,72.09269181533743,79.09269181533743,7,79.09269181533743
688,69.80943665544596,0,1,80.52561361649171,84.52561361649171,4,84.52561361649171
689,63.26583422284687,0,0,77.75256725577543,81.75256725577543,4,77.75256725577543
690,59.83230307747215,0,1,64.80034401489975,68.80034401489975,4,68.80034401489975
691,54.78080213651197,1,0,70.36377131758765,77.36377131758765,7,70.36377131758765
692,74.88505211542893,0,1,81.15207149214935,85.15207149214935,4,85.15207149214935
693,56.46813794013178,0,1,71.82890509506463,75.82890509506463,4,75.82890509506463
694,44.07431897274561,1,1,55.36714787320822,62.36714787320822,7,62.36714787320822
695,48.60104253129626,1,1,55.16212424035459,62.16212424035459,7,62.16212424035459
696,62.90068396345011,0,0,61.3036134006619,65.3036134006619,4,61.3036134006619
