customer_id,price_increase_pct,loyalty_years,automatic_payment,renewed,oracle_renewal_probability
443,24.69456940990123,5.24475737130473,1,1,0.4585253368703991
444,1.6288711641276072,3.5113971172014606,1,1,0.9726028943322406
445,13.99469470076622,5.159429771468535,1,1,0.8505877222795334
446,4.1519643016478005,7.571569394831693,1,1,0.9835334902051707
447,0.9400349474956493,7.986834282557669,1,1,0.9915711798964111
448,3.846560270558072,4.027246119104995,0,1,0.9291798150755914
449,22.662831932536125,5.049312033882313,0,0,0.36181969171631406
450,12.648337740662678,7.437537230513811,1,1,0.9261026519444032
451,8.41603845891015,4.927931435458752,1,1,0.9363038913435615
452,19.721799248062798,6.526207637123996,0,1,0.5784383563662283
453,19.224350139332703,0.4679494038483938,0,0,0.25959489263076396
454,23.635091830058567,6.287446705616453,1,0,0.5682391887864762
455,9.795040881271417,6.959088305624717,0,1,0.900882947476131
456,5.105873831555682,4.2311957282529224,1,1,0.9575653890573834
457,18.294081554917778,4.628885543832342,0,1,0.5294652822859868
458,0.39366046497360807,0.4436580899446536,1,1,0.9550244982969993
459,16.212789599215913,6.903273484461146,1,1,0.8530196285877666
460,19.82813385709663,2.0872689098699126,1,1,0.487972431744454
461,24.26291161864629,3.4516230086156154,0,0,0.22462149381391458
462,9.542643823094918,6.96729210049988,0,1,0.905035773658128
463,12.44382624892522,5.717128126462353,1,1,0.8958762342876173
464,1.274947025404094,1.2009030593988639,1,1,0.9560066452357276
465,2.518496943523141,4.5263709625203115,1,1,0.974741253948048
466,17.162613778690634,5.20713130484681,1,1,0.765027093404346
467,15.831174343933126,0.48147466602774447,0,0,0.39315786445445644
468,12.451508419580772,7.416474744429688,0,0,0.8627928054018461
469,1.3660804099774493,1.0279489468441207,0,1,0.9089443715461107
470,21.816142434465966,5.462872474833595,0,0,0.42169569819577407
471,16.987099994894514,1.766530133856313,0,0,0.4173380112752744
472,8.407055208521735,2.855341619227441,0,1,0.8133630152678141
473,22.789733243752856,4.503427439877977,0,1,0.3271003075635497
474,13.19211218961573,3.9925721179889377,0,1,0.7075753531494583
475,24.110522930628907,3.2352588755550933,1,0,0.3673895739897752
476,2.916388133465278,7.323429201749184,1,1,0.9859733902463989
477,13.014880732206308,1.4102381419931591,1,0,0.7341495110547813
478,8.387183007593102,5.2545081659184945,1,0,0.9411100158361891
479,3.9067134271990294,2.1485733287135504,0,1,0.8921072980662111
480,1.5243312502975948,0.4092733948148233,1,1,0.9449997010099659
481,24.16119415483467,5.8349047079442675,0,1,0.3432965675544613
482,9.869750525698809,1.9105277899870865,1,1,0.8457920585537946
483,12.951314170810157,0.6022921035906217,0,0,0.5282981161131032
484,0.04295608059607936,1.9871535695272131,1,1,0.9703784715325173
485,19.061207617961763,2.5794976640143643,1,0,0.5518286805869638
486,7.5778622879761945,0.4783894873850656,0,0,0.7409281585341969
487,20.425787750789873,2.5448267759129566,0,0,0.3173702882525955
488,21.033309615770857,7.451404689825516,0,0,0.5750147902034574
489,8.633516783882133,1.820686999448128,1,1,0.8702229944672268
490,21.730902012997706,3.168616059381386,1,1,0.46727322912188646
491,12.529224997664551,4.928008415818315,0,1,0.7733739721398495
492,21.50633944385645,6.728934465604415,1,0,0.6821788734510789
493,15.859077090946524,6.051544470805444,1,0,0.8344827698601895
494,23.519680165720715,6.91599097144359,1,1,0.6097580727378349
495,3.552778130016665,1.78377438672889,0,1,0.8897907792403501
496,3.145468616280847,0.082328457577856,0,1,0.8524030812685754
497,1.6008688303947194,1.3765548423446008,0,1,0.9123135836253895
498,22.750883430649445,1.9374582251360515,1,1,0.3520206377797009
499,1.4660184089947403,4.003017701390354,0,1,0.9524312065891666
500,15.678625165466043,5.400585737312583,0,1,0.6843829563481029
501,9.907954140006984,3.340108564466857,0,1,0.7888811299353403
502,0.9357336544056849,7.36228331951778,1,1,0.9902289857222225
503,3.670717232174192,3.826552679311007,1,1,0.9636538384953669
504,15.475612389271397,2.0661852189317758,0,0,0.5025685330242801
505,19.287953430699663,5.563565748321884,0,0,0.5407653526364755
506,0.6850235490886925,2.015847408469744,0,1,0.9346551580623467
507,13.63410030209456,3.6923904262310767,0,1,0.6752518224505965
508,10.920210285336637,4.370975971298281,1,1,0.8912328511175923
509,20.919969391687886,6.428761556554968,1,1,0.6893984025415659
510,10.687621430848907,5.733295810518336,0,1,0.8522324814418742
511,4.735270024401786,2.5180186221147043,1,1,0.9411425315956553
512,12.035755206413047,5.468599957641256,1,1,0.8971570674989239
513,15.240442302771273,1.961180651520353,0,0,0.5068505067642729
514,3.2678955403796035,3.945013886031976,0,0,0.9345379796568904
515,0.08107968677205923,0.9923886660116814,1,1,0.962441694061836
516,16.244753280933818,1.864884897729378,1,1,0.6326301316325634
517,6.520588219367299,7.350496131619644,1,1,0.9736712748438958
518,12.180328574927653,7.390295562475704,0,1,0.8677502533327816
519,20.619077947339022,1.8774556954075834,1,1,0.4400782071716126
520,13.50598747814005,1.693686784340783,0,0,0.5684198511385425
521,11.377707243723442,5.230407242400042,1,1,0.9026753294982195
522,16.107371080482544,7.1385002887128355,1,1,0.8622272495790203
523,15.27870569977909,6.087451672459807,1,1,0.849517453024231
524,11.76274692539881,1.782500908342186,1,1,0.7909242830054213
525,24.425378339122176,0.8447509876556145,0,0,0.13080863457274322
526,1.8603816149766195,2.2539163092844596,0,1,0.9245663408417742
527,24.900275806193015,1.017947095496747,1,0,0.22833400042773017
528,23.56223800379653,5.238284984277031,1,1,0.5089954181810119
529,21.65792850224646,7.165658807599635,0,0,0.5302955893322409
530,11.844461191688927,4.408394915975257,1,0,0.8750111138565345
531,10.476525815017624,0.40584006480597257,0,1,0.6251877964328578
532,0.26098693496585945,7.428802171692666,0,1,0.982637624509897
533,20.094984343274138,5.462005596991589,1,1,0.6712367813395911
534,4.1021126692163845,6.910857031165556,1,1,0.9809270203272202
535,7.192576009240653,0.2962055002362165,0,0,0.7458169728221804
536,0.6053643307289358,0.14928193215475094,0,1,0.9026359336720448
537,15.018435085114534,4.60057869051849,1,1,0.8054670237299522
538,3.4167884204598016,6.361907166479064,1,1,0.9807694226133156
539,15.142196481335796,2.6007031115650463,1,1,0.7147513329152293
540,22.181260175265482,0.00719087662544915,0,1,0.15565738382421768
541,8.328589385116128,1.3141217053454382,1,1,0.8625037816931295
542,7.185821040119447,5.973050026645205,0,1,0.9198332983687522
543,18.380597672996828,4.259503436105176,1,0,0.6756327381377567
544,19.643874692782575,7.748898861118933,1,1,0.7931204369003588
545,8.571126936002049,1.6298617272512432,0,1,0.7592119618081166
546,19.025996760925267,0.6081591192628233,1,1,0.4356780845366132
547,15.43617074339416,6.25052501303297,0,1,0.7352871149075196
548,24.03878756226183,5.083205482450989,0,0,0.308527490591505
549,0.6279988608463682,4.770633099444018,0,1,0.9655075062669147
550,19.715373431941515,6.5983541803192,1,1,0.7417028041410266
551,23.365933182138683,5.073259947658472,0,0,0.3344145617780414
552,7.703320692929608,3.210355638404031,1,1,0.9171232746278668
553,17.034241301414056,3.2942176348236725,1,0,0.6779679188707062
554,0.850934526574948,2.897156383789264,0,1,0.9449114494012901
555,0.6207173853315262,6.509231955751666,0,1,0.9770335500919217
556,17.48944066623264,3.2988616311429766,0,1,0.4859105988714998
557,21.240203261967437,5.942048329514812,1,1,0.6508675976614836
558,12.364116609712179,7.577057746538111,1,1,0.9316905662256829
559,22.968064304069554,4.625239612047358,0,0,0.3264700900584373
560,6.484596278127697,1.6050098607200631,1,1,0.9036082272539911
561,20.409957469685892,7.157277129115319,1,1,0.7434454662124803
562,24.621699980179894,6.014154349236155,0,1,0.3343648462036549
563,15.64675612974615,3.0915374891940397,1,1,0.7202199502705272
564,23.983735247356414,1.453792768354444,0,0,0.15866937513705642
565,1.5612232597522673,4.012838866095992,0,1,0.9517570978249313
566,23.01413287548165,5.592857779985489,0,0,0.37748002791514756
567,11.613632327392132,7.7884412945762875,1,1,0.9426094341762482
568,15.753932576276775,0.9775763893416407,0,1,0.42529116008075735
569,11.731743895912098,3.539687253871354,1,1,0.8529352963614709
570,23.26240138134399,7.645860665816741,1,1,0.6610046112353994
571,6.048746361763163,7.113488961758055,0,1,0.9487516188938072
572,9.860401202013277,5.087741894410563,0,1,0.8514710786240919
573,1.6963500173103885,0.9680215393323346,1,1,0.9501206632338094
574,18.694200277452598,5.715243470421688,0,1,0.5760801468210348
575,22.113782632919772,2.282041614192,0,0,0.2436464205089598
576,23.745414630141074,5.111609771546587,0,1,0.3213906458480057
577,11.203437850436194,1.33478865375214,1,0,0.78980168894383
578,1.9507716535912378,7.487808608120554,0,1,0.9769311998562034
579,8.613344461382985,7.0915632611891075,0,1,0.9206764183120858
580,15.57676953141048,5.889596921736289,0,1,0.7129356476117963
581,22.230862746959144,5.4128088154378355,0,0,0.40071635627066815
582,0.8128275643397409,0.6200048582694979,0,1,0.9090832320561701
583,21.475704524562584,0.6439901037612863,0,1,0.1960654718803831
584,24.306576591948744,1.1737477970059995,0,0,0.14264606729778137
585,21.86303387606835,0.14229160651242445,0,0,0.16781450808254797
586,18.787261561064998,6.601196349168151,1,1,0.7725172703024769
587,20.469368290296163,4.220380816623993,0,0,0.40815569468983676
588,15.57853079399173,3.4378243891622216,1,1,0.7390317846006244
589,20.839994304430576,0.4355004430415734,0,0,0.2064138665714895
590,22.861210989115477,0.625869873515402,0,0,0.15911747379944363
591,20.756174798560025,7.731037839715204,1,1,0.7575580040763372
592,20.912430542342932,3.792958822910541,1,1,0.5414229944567361
593,20.417091064199024,7.869999953878227,0,0,0.6256789661361796
594,24.170764516103933,7.738010717124543,1,1,0.6286395671633469
595,13.566616445329618,5.318946695286861,1,0,0.8646611715647573
596,18.805685469950927,4.5120041791800665,1,0,0.6721350756973319
597,14.377583022398039,6.076427369359452,1,1,0.8687985810825108
598,5.414447370566772,1.224479484486416,0,0,0.8346950570289544
599,8.733098260334742,4.519429178229765,1,1,0.9264030160083632
600,21.630445926057924,4.967398426933162,1,0,0.5790062674901373
601,4.617574373197317,7.121424674973631,1,1,0.9801203453239419
602,14.068776905418048,1.9409945634751846,0,0,0.558101062112604
603,14.90443109124651,1.3600478166198062,0,0,0.48590720357329786
604,23.617017861104227,2.8331063544552944,0,0,0.2190659820404811
605,11.923979684867414,6.941593421649256,0,0,0.8605260542129359
606,9.976355132699283,7.92853442890879,0,1,0.9173674430960513
607,8.810191295949704,6.2170847913491,1,1,0.9491296861624748
608,9.457633177907354,0.9738208429729465,0,0,0.6966388316058261
609,9.85026907756644,0.10223009157249674,1,1,0.7809971552647322
610,24.475277285596203,5.408606609272569,0,0,0.3084268296721589
611,20.1377446164071,5.607913441633431,1,1,0.6772374846732956
612,3.012090421471983,2.702877700263093,1,0,0.9579732837254219
613,7.07715830123172,0.2799728276184279,0,1,0.7490035606882675
614,2.879919902431724,1.6960785328779169,0,1,0.8992277451194929
615,13.942714570103643,5.654231987984993,0,1,0.7590223539318318
616,2.9527335405169444,0.073939675414044,0,1,0.8564673282999105
617,0.6466707086979107,2.4642746718421087,0,1,0.9413112168331738
618,6.338260948553695,5.101190039240379,1,1,0.9570327180853423
619,21.227368258867497,3.4745611699132954,0,1,0.3346937323065498
620,22.696570388706537,6.778702552798133,1,0,0.6368009147118674
621,5.869772490729039,3.4514337991933397,1,1,0.9422302867033661
622,16.103168862241905,4.489983996896818,1,1,0.7683514270024614
623,10.700370634608309,3.388029421919052,1,1,0.8706885327996144
624,6.600630346782788,4.9331518623292485,1,1,0.9532847498245448
625,15.287563601993211,0.12018070520268154,1,1,0.5737290136316249
626,14.693845823423835,7.1207604168452265,0,0,0.7964236666573288
627,15.042860081662138,0.676310570293353,1,1,0.6164718695248732
628,3.314313798391,1.920423386376953,1,1,0.9470661102409816
629,12.12367774162967,7.306335533403616,0,1,0.8666038332462597
630,10.13649428755699,6.0825092380759775,1,1,0.9343328070903544
631,24.202123925417947,2.6429830985200855,1,0,0.3313542478971877
632,5.176307970478497,7.624475679038484,0,1,0.9607641741462198
633,21.006476273430565,4.528575243354035,1,1,0.5807108865274122
634,6.352397554781502,3.349325759732441,0,1,0.8765769515755949
635,7.376313824386268,7.568426428647706,0,1,0.9420613580096545
636,17.10071256023952,0.3929436351547917,0,0,0.33540885349970806
637,10.09104820772225,4.069752239122881,1,1,0.8984711735267
638,1.252056785182862,3.372335651464234,1,1,0.9735061196532444
639,3.7125549692933193,1.450612468360494,0,1,0.8786691261682305
640,23.447415628177144,7.645505217209975,0,0,0.47860967352607503
641,7.882190282084972,7.3564021602121485,0,1,0.9338099178185953
642,0.875475003012402,4.310545559073033,1,1,0.9801002059238499
643,15.942380038570594,3.1682371720440763,0,1,0.5475430614217724
644,7.805227780461927,7.538369639976663,1,1,0.968454413215514
645,20.02789406145124,3.238801385255793,1,0,0.5479252676193664
646,20.693564666888907,4.700823997469543,1,1,0.6042860601777414
647,7.5176420939490285,6.357393946536922,0,1,0.9221984417571982
648,2.68776003948929,3.236848851113572,1,1,0.9648736946741426
649,7.898017453426098,0.09052120542414155,1,1,0.8348064310865828
650,13.38475574530254,6.314103695669595,1,1,0.893416946673281
651,19.554433707605014,2.501215980768275,0,1,0.3498937595803865
652,10.419068607931012,3.3132570573404445,1,1,0.8743246037507191
653,7.919611159907109,3.6997607170398714,0,1,0.8535115593033075
654,2.2328700842113665,0.6868891221044722,0,0,0.8872482954511763
655,15.603485011836435,7.155948179141523,1,1,0.8731165674311712
656,1.1351807756162096,2.463649914741083,1,1,0.9679208316466131
657,21.796273757306565,1.3923724366666912,1,0,0.3614306980892794
658,21.49662332353552,4.165352685118077,0,0,0.3613043080217753
659,10.816628473279245,7.093293654364998,0,1,0.8864918560730304
660,8.535174669019769,6.46585010606087,0,0,0.9101503906616527
661,21.49065254411397,5.075510093336586,1,0,0.5914118501298372
662,2.636632479578374,2.495729284272965,1,1,0.9586867529495617
663,7.221929333119393,4.305274385063226,1,1,0.9401004969508512
664,16.967232029232346,3.1282880782083993,1,0,0.6718771374649105
665,12.42986219297596,4.355589117528758,0,0,0.751749752637741
666,17.69175570431943,0.7223371476209834,1,1,0.5022112077472929
667,11.36164366818731,5.204832343065031,0,1,0.8181798106950259
668,4.5063546620839725,1.200116889431925,1,1,0.923923102955163
669,7.5598127803986115,7.964655590095681,1,0,0.9726351858442535
670,5.782292684066362,0.6829424065682685,1,1,0.8950216241558608
671,2.849000646587452,0.884760157838282,1,1,0.9381688303243096
672,9.348107197723705,1.7228911647867466,0,1,0.7370776653463276
673,7.987794114999633,2.6808993693766707,1,1,0.9025260954565716
674,21.399773087772523,4.558252245794302,1,1,0.5651331274816205
675,6.078264733916735,7.630651233896837,1,1,0.9771852423201505
676,21.914512452737085,0.7600963601256447,1,1,0.32252563016851094
677,17.946246760051142,1.6137011750400871,1,1,0.544125871771362
678,11.673364312526374,5.254551907188055,0,0,0.8115153729923292
679,23.528640740570246,1.644506422247173,1,1,0.305663096265152
680,16.960431631809907,0.27050332560980994,0,0,0.3344877260086446
681,3.716777134697918,1.5844635695595448,1,0,0.9388457234848376
682,14.278612344075862,5.504077257457743,1,1,0.8545606504799883
683,2.110932140095173,1.4302796757926393,1,1,0.9518139184469515
684,1.7788960304675112,6.885490025305861,0,1,0.9742269853584962
685,10.847977396228018,7.155126670088641,1,1,0.9418376387173675
686,15.637741242470938,6.609349192584298,1,1,0.8571050056195857
687,8.447736330236545,6.79032543804146,1,1,0.9580766793780761
688,7.023656924442043,5.963400618072988,0,1,0.921792738536139
689,13.612584235634955,0.6299556952823568,1,1,0.6728105007142816
690,4.753144413538434,2.792211412091027,0,1,0.8923107560533643
691,11.644151438907288,7.778707731975808,1,1,0.9421844121470844
692,22.327493669264395,4.681378686753082,1,0,0.5311052852244776
693,9.78301315680811,4.663427568124954,0,1,0.840007011728044
694,17.182473477826964,1.657862641217915,0,0,0.4025242888646678
695,4.046722309118364,2.8210998387194612,0,1,0.9045343639609259
696,9.47935035663586,2.0731624847118635,1,1,0.8595160115070873
697,20.777882929460297,7.708324195464733,1,1,0.7558350013803331
698,16.93177050999749,1.3064698751630628,0,1,0.3931319879232681
699,8.75512614265154,1.09456751622122,1,1,0.8464173236557364
700,8.31966727659245,6.642322737824638,0,1,0.9165689953634515
701,1.8860368916702535,0.2543959289737243,0,0,0.8830430858540678
702,15.747794826175266,1.871865432766488,0,1,0.4786741047684326
703,5.644555722684213,5.423789867463534,1,1,0.9646234804201338
704,7.934263222714086,5.997616640332416,1,1,0.953966563692062
705,24.58413723520953,0.1207090114325382,0,0,0.10946919207408853
706,4.115003486226546,5.756407913507078,0,1,0.9498286413489024
707,20.938818846101302,6.064036747068862,0,1,0.4965954093689277
708,0.46854513279769305,4.410724542960544,0,0,0.9635342920083488
709,9.46851980642484,1.3845936850394205,0,0,0.7166630416268215
710,5.923074101966949,7.978019847234503,0,1,0.9588523950477486
711,5.59808823107375,0.3955148241112596,1,1,0.8916075542453709
712,19.533883707240452,7.757312150974824,0,1,0.6560308515282772
713,2.821041213011541,5.700583178611725,1,1,0.9797739904319996
714,17.64418704446907,0.046104590082826746,0,1,0.2963189969471946
715,24.999457594342367,1.7589683043479303,1,0,0.25773967234418765
716,23.054056110645256,4.76177333921748,1,0,0.5032738285878182
717,10.005433531103172,4.599257756680198,0,1,0.8324154738401637
718,9.516849919819007,1.3727490455445785,1,0,0.8370481429129543
719,10.945962961979284,6.4577362636935725,0,1,0.8675632641631631
720,4.680138329716726,1.944426548426236,0,1,0.8726102221862982
721,1.1025292888238891,5.855593944032476,1,1,0.9856122698954529
722,21.605728971283416,7.349201761635007,1,1,0.7098750359095426
723,11.289022133629405,5.519475819937022,0,1,0.8309886427871964
724,7.082400807785691,3.9990550025656697,0,1,0.879206896683955
725,17.21958772940167,6.03145932408798,0,0,0.6565651382176115
726,19.415748380884725,1.7810769472733279,0,0,0.3170469510781325
727,9.819622897158153,7.674173059703273,1,1,0.956655744074858
728,1.0433930004808523,0.5624867086806695,1,1,0.9510694931630188
729,12.067297375159761,3.0515305135052557,0,1,0.7027136768151869
730,14.28588829504809,0.1003605517167685,0,0,0.43847010979943896
731,0.08029255469377272,3.5290339666706183,0,1,0.9582142287189098
732,7.859344316112516,6.303872463955551,1,1,0.9576391891146959
733,21.968486300590037,4.249537706679458,0,0,0.34650480727351524
734,3.5968988495508087,4.498977818533708,1,1,0.9693000409648621
735,9.373326737244891,1.9133535116627476,0,1,0.744978220060387
736,6.9857332715029585,6.98761803028947,1,1,0.9689193620204932
737,23.57307706273271,7.540896942279601,0,0,0.4667146496364924
738,1.1523416885963977,2.230541907280754,1,1,0.9660362819501385
739,9.365201337476364,6.422535761734586,0,1,0.8961976474019048
740,24.4261775014192,7.059624747866257,1,1,0.578738752439776
741,22.12114294415812,7.0480138733794435,1,1,0.6747432987131924
742,6.907965842962241,1.244171893531962,0,0,0.7949731513670024
743,21.1122123242674,5.753191476731459,1,0,0.6457861845424941
744,24.678061154887455,7.6913230185289,1,0,0.604408102115818
745,3.8414267661678188,7.313072535254328,1,1,0.983433714315483
746,22.41543670134907,2.9519313166834475,0,1,0.2637991241979488
747,6.712641980868011,0.4597269437780058,1,1,0.8723678530157375
748,24.604824348191926,4.8311074863363315,1,0,0.43797054853026507
749,8.146012795525964,3.1950019870043125,0,1,0.8320907945940356
750,19.61416348115419,1.8355581993084424,0,1,0.3121653501283133
751,24.880275120613508,7.580446456270194,1,1,0.5892480256983759
752,4.90322059098427,6.334109092169682,0,0,0.949674456428957
753,10.842079551229206,3.4098970735819023,0,1,0.7625662908611052
754,11.63828707617746,7.323998521815794,1,1,0.9360081212087539
755,23.15201237297685,0.1050879216047429,0,0,0.13679826211810692
756,3.444335073980362,6.635037313817425,0,1,0.9634707437424133
757,5.997153974469824,7.447843638790684,1,1,0.9765234051611628
758,13.330109452478942,6.409188147197032,1,1,0.8964868951808584
759,16.96003225821122,0.2838589579267907,1,1,0.5088291679899825
760,8.204397556607121,5.391348541020399,0,1,0.8925572097195731
761,24.90381969413171,7.2949377574511045,1,0,0.5715303098920053
762,1.4050365717839464,6.684543907376659,1,1,0.987523876220754
763,10.88118564200276,1.2307906649258706,0,1,0.6540243856838968
764,3.067680400347714,2.202684209925591,1,1,0.9524140237683546
765,19.770717963577646,2.4110945907475356,0,1,0.33624645357922006
766,22.823471564969356,7.854052146937567,0,1,0.5191774960438558
767,9.07144787536002,3.601994458307547,0,0,0.8222429312587485
768,16.43998793009536,7.040842537363567,1,1,0.8520290159308607
769,14.577857046330681,3.7751442109526474,1,1,0.7861748069827931
770,2.836263273768194,7.738244300751423,1,1,0.987465432245362
771,17.777106122280077,1.5499810533248333,0,0,0.3710106283702234
772,9.627835432169164,5.747534370532029,1,1,0.9350145001236279
773,16.462180298379003,4.709884917647057,0,1,0.6147160660030978
774,22.060253584544622,0.1514028305982933,1,1,0.286078050220111
775,1.2851127026972053,2.35659940997056,0,1,0.9330344347478119
776,17.804953283586205,3.378143124730302,1,1,0.6515507644599962
777,14.079995947639167,1.266073762476494,0,0,0.5173576302131532
778,16.248815030243385,6.185720232507175,1,1,0.829174229521309
779,13.25916720765448,5.530687533902157,1,1,0.8766103013512166
780,22.80206896522581,2.771018894297815,1,0,0.3966775939423648
781,7.260499558722477,4.248837769328497,1,1,0.938936362316905
782,4.013367070357613,6.042895393747826,0,1,0.9538182667634924
783,17.018411164408935,2.155613444569501,1,0,0.6163379194588965
784,12.601300505174118,4.32574823250968,0,1,0.7445865484191083
785,5.838565143989391,5.275403777983975,1,1,0.9621360058502362
786,4.173339997929359,4.500186486918598,1,1,0.9660669462206806
787,3.1275764390314404,7.552446384489206,1,1,0.9862058888643402
788,17.433847984425945,0.2873929273846736,0,0,0.31666985904186523
789,3.4280049741577527,5.09002224411406,0,1,0.9480716129521426
790,0.4374610214114699,0.9864679185686063,0,1,0.9211451872657408
791,4.673454461379977,2.3803651713316363,0,1,0.8839178335551234
792,3.0191893181449156,2.9945417312369216,1,1,0.9606546030068288
793,0.029528706236855995,1.700228876087551,1,1,0.9684077002098914
794,8.98114557969279,2.8575237554317603,0,0,0.7972507894709083
795,18.296965343945065,5.871023896931553,0,1,0.6024279681385919
796,21.167898356843608,6.530636712725495,1,1,0.6850614726506364
797,1.9532112044411325,1.7227602093172205,0,1,0.9138742414266025
798,19.42424495427046,0.5888257654693891,1,0,0.41701338490087814
799,18.21186304395511,1.0561945889640647,0,0,0.3263701418251489
800,3.6547083398045577,4.836110608809294,1,1,0.9713301130202528
801,16.321548906849543,4.492651571704838,1,1,0.7613976818265416
802,16.25588033396006,6.1142732961138515,0,1,0.6987530714348534
803,12.374505813046996,4.93653948959184,0,1,0.7785710412635835
804,6.9839280534084756,4.149676635634575,0,1,0.884812583595653
805,1.9008100515834876,3.2179333456904056,1,1,0.9692358579662403
806,21.680764467694328,0.48198772770599074,1,0,0.3171586233931235
807,21.48385659929277,7.6673703189530045,1,0,0.7296948029837095
808,17.355628913857853,6.079817624300124,1,1,0.7949691780493024
809,0.5452665082787689,6.357922471741844,0,1,0.9765178717857395
810,13.14102568089591,4.710789744551073,1,1,0.8563383784709862
811,16.501233179696285,5.200194274412928,0,1,0.6405667056840942
812,13.758145753702083,4.925984227972741,1,1,0.8488705541288212
813,5.647270729508663,5.158474027152678,1,1,0.9623673797475794
814,14.920897130890195,6.350382020686771,1,1,0.8651022006846859
815,9.429196869055739,6.598142587241626,1,1,0.9481569314229351
816,22.23607793244053,0.3258554555349251,0,0,0.16461425243438732
817,20.553506752755865,7.139637584120598,1,1,0.7376677722252855
818,11.458290449404002,6.5070492712571735,1,1,0.9254768666482525
819,8.302654287923907,0.19635388737648984,1,1,0.8281606546342501
820,8.800567435855353,6.33209312996301,1,1,0.9505275037021416
821,12.472488533620293,1.2773301183132917,1,1,0.7467798748271177
822,21.58219469354727,3.538833223810168,1,1,0.4961313094241423
823,14.790065354678203,1.5092951561577168,1,1,0.6726112171985678
824,5.453338466964455,7.060333989556681,0,1,0.9531525878350886
825,19.01899210521259,2.1575032593596655,0,0,0.3530594846290537
826,13.041909127684779,5.8069924719149935,1,1,0.8875678010757219
827,15.46791320418216,3.5028794461856574,1,1,0.7458247551244669
828,11.81271865765195,3.965920381806897,0,1,0.7550133169477711
829,23.33210938265765,6.604863732967092,0,1,0.42198930716648647
830,19.199118867799317,6.56551738329014,1,0,0.7576581158467636
831,19.111063556749404,5.956751208297529,0,1,0.5719052667847075
832,9.537364061023299,3.6233409116555784,1,1,0.8977872122217977
833,23.308362649002778,3.3237053425298075,1,0,0.40665376041656953
834,22.18272503134903,3.7610536072153433,1,1,0.48244780532059717
835,13.14525812302507,1.1053642968076725,0,1,0.5496213638360762
836,19.898057439371623,4.26576301276945,1,0,0.6135200096664707
837,24.514690712798398,1.31897244041446,1,0,0.2542464820227468
838,4.5183819113918275,2.2160733008262934,1,1,0.9392633645649352
839,18.859171073580853,4.045511731112992,1,0,0.6448029412697366
840,6.8661281593742105,2.97828318482241,0,0,0.8555591184954695
841,9.83990027029799,6.155092750894197,0,0,0.8814298041922118
842,16.41047346047339,5.106125111665682,1,1,0.7844153128852409
843,20.3850292579989,7.704477500950159,0,1,0.6176934048231181
844,12.325531130139112,2.8626836431686398,1,0,0.8158452823488422
845,21.117428829317696,1.9936813755347593,0,0,0.2645108223091445
846,14.127026436508508,2.902022598771806,0,0,0.6114997338799412
847,11.059666363808073,2.5490299887492647,0,1,0.7152513690935978
848,10.271544998079552,3.3850872245318087,0,1,0.7796353840304522
849,11.754714752433301,1.7726446660154664,0,0,0.6478463719942081
850,5.18451172891437,0.454710353207572,0,1,0.8139552834176478
851,0.7242267290683974,1.4278870279520834,1,1,0.9620330249557625
852,24.44833517916427,6.400309196445953,1,1,0.5387655134302295
853,8.454538444105586,2.1733875113802448,0,1,0.7858006621100816
854,5.728472933391063,0.32160239071084007,0,1,0.7934846490881181
855,3.6839625437338013,5.824681406825752,0,1,0.9541221940561577
856,5.343755365195757,5.553519172756796,1,1,0.9674210875220423
857,8.45552295297131,3.3907648310543426,0,1,0.8308677141107894
858,18.453815178486234,3.8938260353114567,1,1,0.6531312224020774
859,24.747698615341704,1.2516070249249944,1,1,0.2433868269545015
860,18.08745535261716,6.378610628310997,0,1,0.6399448040826653
861,6.763352267335376,5.973386057685179,1,1,0.9621743870645982
862,4.5243203466726,0.863527755970634,1,1,0.9178033797249212
863,14.531923011697332,3.2033787142685517,0,1,0.6113676579943947
864,18.519136216946777,2.589905583746427,0,1,0.3984644912858016
865,4.241385308329085,1.4600112732189805,0,1,0.8684077630536956
866,4.928062339921535,4.540985154323972,0,1,0.9243368434488828
867,6.453049206671244,2.5864827125782996,1,1,0.9226712366060591
868,12.308843821673873,7.8795852471061005,1,0,0.9367610942215532
869,20.630251250398587,4.448596144247532,1,1,0.5924777650671755
870,23.1234332183142,3.386284847602222,1,1,0.4183599459522014
871,10.091956154372319,2.1273850730563293,0,1,0.7298812770481025
872,1.5122339481851765,3.038754169228473,1,1,0.9700290921446219
873,21.232475802430788,7.196591675368822,0,0,0.5511544799767905
874,5.255912536821225,4.567942761722568,1,1,0.9596989456627095
875,20.652366763972037,3.277486438541951,1,1,0.522277922132495
876,11.561186857021466,7.814558210753742,1,1,0.943453316789543
877,0.7470351748417675,4.403050331891817,1,1,0.9809651560462644
878,7.24850060621316,3.381729604014395,0,1,0.8589849762436921
879,9.93512298949932,2.2660114613897484,1,1,0.8551428705660605
880,11.107338428633184,3.4067308260817812,0,1,0.7536722231838139
881,10.60983176081551,3.023386056635946,0,1,0.7532168099781695
882,20.511527717048896,1.2400985282928536,0,0,0.25078098873431026
883,15.379412531488962,5.847341697203883,1,0,0.8395747957952376
884,8.016490913015781,5.233293916961028,1,1,0.9444344131551949
885,12.018369582435326,3.4783381445093564,1,1,0.8444206171287075
886,22.94726059659378,1.2680185603780307,0,0,0.1785529252641658
