student_id,baseline_score,motivation_score,digital_access,treatment,outcome_y0,outcome_y1,observed_exam_score
295,64.06703137376017,0.5975237007641041,0,1,63.92483938276626,69.40285834337755,69.40285834337755
296,68.28816570719155,0.39720417899197863,1,1,74.70567944345096,80.02344278664455,80.02344278664455
297,67.40771216593842,0.16712052002319525,0,0,68.62640811404472,73.76010453006327,68.62640811404472
298,56.61553421167027,-0.15678457760007608,1,0,62.4056713107564,67.28024364867633,62.4056713107564
299,80.69447984598976,1.6458283138229475,0,1,80.48253612013932,86.79919877119767,86.79919877119767
300,67.9752110230744,0.05888933144353704,1,1,60.72551501271935,65.77262647787418,65.77262647787418
301,52.79100067711619,0.10612145796908293,1,0,64.59912430927358,69.68402147564885,64.59912430927358
302,44.02516721171535,0.9347930075844975,1,1,47.932043051106994,53.67987745717459,53.67987745717459
303,53.246154516417405,-2.1028838709842756,1,1,40.01203984660476,43.32973274981734,43.32973274981734
304,65.06207551324957,-0.386611291951582,1,1,66.19284411690104,70.88355508333977,70.88355508333977
305,64.90771184811702,-1.2073556305664117,1,0,69.6645460724745,73.69866156802136,69.6645460724745
306,63.70995711948178,-0.48738401467644754,1,1,64.89257119711817,69.50266398537701,69.50266398537701
307,71.51612466779558,0.3756512335921902,1,0,83.12627935721243,88.42680034408617,83.12627935721243
308,55.38887780379941,-0.12520230991679168,1,1,57.204393984957704,62.10423213702427,62.10423213702427
309,51.358898864156394,-1.0112360424009152,1,0,54.06449886286581,58.25551002894508,54.06449886286581
310,43.97306780959812,-0.4166566706835777,1,0,48.524930465088914,53.19160512854205,48.524930465088914
311,53.79698815832696,-1.6060733734695916,1,0,58.078371751996784,61.79351305322111,58.078371751996784
312,63.42602858096411,-0.9570242799409903,0,1,60.48003173833024,64.71441231437746,64.71441231437746
313,56.02831848922781,-0.5342670458790572,1,1,68.70190033058385,73.2744866938806,73.2744866938806
314,77.23038619714904,-0.3626438511061062,1,1,71.04268275474395,75.75256767385906,75.75256767385906
315,68.62330048635133,-0.01891983111803848,1,1,67.20480192783239,72.18966606293796,72.18966606293796
316,71.33935470836794,1.6845960203788068,1,1,76.9070531303993,83.25472994670235,83.25472994670235
317,49.08401825034088,-0.13998149706780516,1,1,52.31532928111983,57.20334408346559,57.20334408346559
318,68.38187959261717,-0.49523958400268453,1,0,74.49303215705548,79.09684048985334,74.49303215705548
319,58.613803893317396,-0.2346466447408506,0,1,72.09631061036941,76.90859329457673,76.90859329457673
320,71.62430251108653,0.03204147625313882,1,0,75.55398818452595,80.57962136552845,75.55398818452595
321,71.8796818441444,-0.9285112531510379,1,0,74.48097262758681,78.73816362506598,74.48097262758681
322,47.65624178589169,0.8756460376644658,1,1,53.69496622238152,59.395483052513086,59.395483052513086
323,73.15649286698317,1.687936803639441,1,0,77.29498595473677,83.64533539764832,77.29498595473677
324,68.7524346573721,-0.5922271186229116,1,0,75.3469094629739,79.87312776807556,75.3469094629739
325,71.73707856676232,0.08618089293414752,1,1,74.3308479744325,79.39979268877983,79.39979268877983
326,44.111033107022664,0.4932685689116482,1,0,37.743174753150946,43.137789608280265,37.743174753150946
327,51.62978526415819,-0.3352029314420594,0,0,46.1604035648139,50.89224121966025,46.1604035648139
328,52.23121054793643,-0.9997658737998093,1,1,62.72838559888311,66.92857289984326,66.92857289984326
329,75.4520126124691,1.1927127075901118,1,0,84.80367902582005,90.75784919189213,84.80367902582005
330,58.26146454625427,-0.40731978669748903,1,0,57.2058279700733,61.87997214071531,57.2058279700733
331,53.790591678988456,-1.3883884809937714,1,0,54.48417153045569,58.37346074566067,54.48417153045569
332,67.54539308300846,1.2316653440347063,1,0,77.82508601415624,83.810418289384,77.82508601415624
333,75.12636732386038,0.15451303880310707,1,0,73.73295545085207,78.85656588189455,73.73295545085207
334,65.55445295935185,-0.2525458097719472,1,0,66.96390586779037,71.76186921997282,66.96390586779037
335,68.90192097380611,0.32576498320393893,1,1,70.54640550844469,75.80701749500784,75.80701749500784
336,54.982803891597236,0.5089217053517058,0,0,57.603667879432535,63.010805243713904,57.603667879432535
337,57.52673190511979,0.10609004642160413,1,1,49.526239678324146,54.611111715461426,54.611111715461426
338,60.67112568935769,0.5908325142678058,0,1,64.19207924283687,69.66474525425112,69.66474525425112
339,54.47841057749302,1.1813380032728056,0,1,63.694353098561,69.63942350117925,69.63942350117925
340,59.55014864693761,0.27639591179396233,1,1,68.07747393353307,73.29859066296824,73.29859066296824
341,20.712902460250397,-0.3720171008776314,1,1,40.11728210661103,44.81966842590892,44.81966842590892
342,55.48099479688043,-0.15084182081086428,1,1,57.84141076225108,62.72073730560239,62.72073730560239
343,72.10840085224514,-0.03029933808529678,0,0,74.91748058540786,79.89324111493963,74.91748058540786
344,68.44300723959485,-1.5306594513320715,1,1,59.817177144430346,63.59264958336469,63.59264958336469
345,65.1487048446312,-0.1745338210333319,1,0,72.03419603156097,76.8945689747343,72.03419603156097
346,73.92406440921168,1.4191447677954965,1,1,80.4631153290737,86.5984311433101,86.5984311433101
347,48.72040531758118,1.4661422244447604,0,0,52.71854457617303,58.89145835572884,52.71854457617303
348,78.90900035185223,0.24725955188356483,0,0,84.24338713190879,89.44119477341565,84.24338713190879
349,59.73165685024633,-0.4116444655915031,1,1,59.26969840427669,63.94038283180349,63.94038283180349
350,76.0423650064795,-0.05308126007918164,1,1,86.68222549812631,91.63976049006297,91.63976049006297
351,60.318274604004856,-0.19794359628841754,0,1,73.30514426901988,78.14678939198915,78.14678939198915
352,69.33720096036076,1.3751507735057291,1,1,82.64683797322776,88.74695859203234,88.74695859203234
353,56.12791457046483,0.3776007356498387,1,0,69.20272559520167,74.50480618372154,69.20272559520167
354,68.53555547967986,-0.11554388961460091,1,1,76.16215857473792,81.06972346304623,81.06972346304623
355,55.56397011333432,0.7757684210644129,1,1,63.737401309293844,69.35801604614538,69.35801604614538
356,53.59679123608036,1.183373363729865,1,1,52.95419501252073,58.90089370350462,58.90089370350462
357,63.60180707025771,2.004816213568492,1,0,66.78963719337328,73.39349016422807,66.78963719337328
358,38.92319848256228,-1.2429249922410428,1,1,45.94595124120639,49.95161124741355,49.95161124741355
359,64.3501248865778,0.9321145947517883,1,1,76.18722758682331,81.93291926262474,81.93291926262474
360,45.529181240540844,-0.11570255456000095,0,0,54.65931947682201,59.56675743317401,54.65931947682201
361,64.66618260317688,0.7818778692896289,0,0,67.38713982123234,73.01264211666404,67.38713982123234
362,68.53796628361874,0.5518986060937516,0,0,62.11912303102359,67.56064191589859,62.11912303102359
363,56.73784420240025,0.7058470557999376,0,0,69.57657536785693,75.14125301249689,69.57657536785693
364,51.482671630973364,0.054655861573154184,1,1,60.00684489726629,65.05056958652482,65.05056958652482
365,44.81856951448674,2.028309000114613,1,1,58.770667050607436,65.39331425069912,65.39331425069912
366,49.380387433498676,0.5761042189624376,1,1,64.39296445972798,69.85384783489793,69.85384783489793
367,66.43431034115672,1.4843060012719913,1,0,76.40874877454769,82.59619357556528,76.40874877454769
368,61.304606114445804,0.3026449956048524,1,1,81.0210244863346,86.26314048281847,86.26314048281847
369,60.38240331406983,-0.9573933183961862,1,1,61.63441495024998,65.86850029553304,65.86850029553304
370,64.42518730417453,0.2436936706119321,0,0,75.57717157196835,80.7721265084579,75.57717157196835
371,42.47919378841643,-0.540745063902605,1,0,43.46118691022086,48.02859085909878,43.46118691022086
372,63.52218448300654,-1.577759259971603,0,1,66.24377486769973,69.98156745972244,69.98156745972244
373,53.48144052527257,-0.2710544107605341,1,1,61.992435096848965,66.77559156824054,66.77559156824054
374,73.27216740472045,0.2458192582674346,1,0,72.7156476655011,77.91230307211504,72.7156476655011
375,46.817949517135254,1.0708937233086953,1,1,61.71878189022065,67.5754968688676,67.5754968688676
376,61.707496848992335,1.8435995656874307,1,0,69.51792721027978,75.99280686282972,69.51792721027978
377,39.98945462856589,-1.2591372009609552,1,0,43.72363590532278,47.71632614455402,43.72363590532278
378,60.38911893447871,1.2468547599174302,1,1,64.29045822291087,70.28794203084482,70.28794203084482
379,53.753708837819154,1.1379856350479467,0,1,64.37000656670601,70.28039507474436,70.28039507474436
380,49.39190044832273,-2.014634314042601,0,0,48.777495080053505,52.16578762881942,48.777495080053505
381,55.53820595318237,1.3224606610162473,1,0,64.38067710547473,70.43864563428772,64.38067710547473
382,49.698082631991674,0.04294476735031187,1,1,43.28307551000693,48.31743132388718,48.31743132388718
383,59.34665150597001,-1.0491186720038896,0,0,54.603108497913354,58.76381356031024,54.603108497913354
384,45.866190026171985,-1.1364911792986592,1,1,44.88548627763052,48.976293334191595,48.976293334191595
385,55.47583665363298,1.8922787734451938,1,0,64.5996649944211,71.11348801317726,64.5996649944211
386,65.05815025546804,-0.8979964676853882,1,1,70.57479422242193,74.85639704827362,74.85639704827362
387,60.202146343398574,-0.7977851878164144,1,1,68.47416116765646,72.83593301740333,72.83593301740333
388,28.42088904217098,1.4169983390428573,1,0,53.802882453874616,59.936481125108905,53.802882453874616
389,56.654389013743064,3.016291028423705,0,0,73.18157379380786,80.59460661654683,73.18157379380786
390,54.699803254348915,0.8065744691872466,1,0,72.75932949115139,78.40458906650119,72.75932949115139
391,67.96190353950318,-0.011803533477968035,0,1,69.63113807036689,74.62169524358451,74.62169524358451
392,63.45142372836842,-0.18765702831422784,0,0,63.167587716313115,68.01746209366173,63.167587716313115
393,47.9002410958434,0.833828250644818,1,0,56.97795447824617,62.645017078762024,56.97795447824617
394,75.29560667142712,0.6213613001057364,1,1,80.57661201079836,86.07370105088295,86.07370105088295
395,54.18114269415318,-0.0756321454151072,0,0,58.26595123765926,63.20544552132717,58.26595123765926
396,59.04596384013588,-0.00432177151659822,0,1,50.38651079418309,55.38305337696981,55.38305337696981
397,59.18008414494311,0.8735527474420023,1,0,65.12792492185461,70.82676711980821,65.12792492185461
398,39.84243988963673,-1.035410049873792,1,0,46.799864495375715,50.97153645547668,46.799864495375715
399,58.361884084730804,-0.255759709224328,1,0,56.24512763205651,61.040519864677044,56.24512763205651
400,63.0299829412522,-0.03093394457955029,1,1,59.273091761333504,64.24834460566987,64.24834460566987
401,66.86319932429522,0.6139741118417426,1,1,61.162098656399024,66.65327794587242,66.65327794587242
402,66.30412519618038,0.41487846479639373,1,0,63.33618931402956,68.66809208586668,63.33618931402956
403,58.31190741530578,0.3486130957542793,1,1,78.28671320444886,83.56560368105228,83.56560368105228
404,44.87292695103971,-0.8262610372705619,1,1,48.45304015602056,52.79203132620411,52.79203132620411
405,59.70052214661796,-0.6857084650296127,0,1,69.04847675438504,73.49990998236134,73.49990998236134
406,53.7881859835662,0.6362015662024998,0,0,68.46369116630844,73.97265241927043,68.46369116630844
407,63.10554987054681,0.3013913754624153,1,0,75.70601357004361,80.94712667041354,75.70601357004361
408,63.543898742134616,0.1270356350666281,1,0,65.18877225556282,70.29040076361613,65.18877225556282
409,70.11051984392569,0.03171691017883914,1,0,74.7678728108146,79.79324633895767,74.7678728108146
410,51.31513988926468,0.7149667697325708,1,0,57.46574006996917,63.037713485755226,57.46574006996917
411,60.419238842583766,0.0987339395936538,1,1,69.84281333527291,74.92180048694783,74.92180048694783
412,61.29904873627203,0.07869892791442512,1,0,55.55761321761831,60.62057235994985,55.55761321761831
413,66.08681394232651,0.9647882079255388,1,1,69.20222064658314,74.97405121292357,74.97405121292357
414,59.71829925703292,0.3910672922801555,0,1,69.63424425769864,74.94709809152276,74.94709809152276
415,65.09398701943562,1.2100951749359434,1,1,68.35555584118778,74.32363198113653,74.32363198113653
416,64.33507542915476,0.9535621726045564,1,1,67.62839893851557,73.39124867659922,73.39124867659922
417,78.08846981989663,-0.2461828666120301,1,1,83.62412672316177,88.42718042987214,88.42718042987214
418,64.62201080153142,-0.23565068299704892,1,0,74.75650847729943,79.5679879309018,74.75650847729943
419,66.37777285247893,-0.1834504558482677,0,1,65.90849651962421,70.7617361549456,70.7617361549456
420,48.11383890751081,0.08940534520726014,1,1,60.00328900129695,65.07481327746275,65.07481327746275
421,57.836539606979976,-2.2816362501891425,0,0,50.09196877001404,53.26665976986273,50.09196877001404
422,57.71740587473926,0.18723828383780752,1,1,61.23841331936761,66.38820394643786,66.38820394643786
423,65.01419547034303,-0.29210256757889924,1,0,65.53383964827653,70.3001575942134,65.53383964827653
424,56.18547556298554,-2.2775003576313595,1,1,60.63480626815271,63.81280598204762,63.81280598204762
425,50.90178057271318,1.00415509090867,1,1,64.01391479790833,69.81723887063526,69.81723887063526
426,65.3160934058202,0.2634275233404001,0,1,63.86658253604358,69.0773245547159,69.0773245547159
427,56.75212659653232,-0.961819167516533,1,1,61.94828711771002,66.1788317836968,66.1788317836968
428,65.55461424719107,-2.2385192076920863,1,1,62.94565728533202,66.15484191917835,66.15484191917835
429,48.926964075860504,0.3056169038112427,1,0,55.720278763257994,60.96477228630699,55.720278763257994
430,69.88975589722097,1.461172615632994,1,0,87.26445916284511,93.43339725535151,87.26445916284511
431,50.8576005700578,-0.3317121351754881,0,1,58.79157083155831,63.52620112341792,63.52620112341792
432,65.52238968145907,-1.0726656567790442,1,1,74.90664110471502,79.04850857929179,79.04850857929179
433,52.95064218810842,0.6392152224549212,1,1,58.24023458199457,63.751606759958506,63.751606759958506
434,55.66470855137155,1.027297469945431,1,1,62.54514384182122,68.36698181777757,68.36698181777757
435,64.88048855143866,-0.4852085912449865,1,0,68.81233500875896,73.42416813576297,68.81233500875896
436,56.51832435442454,-0.5490192358867595,1,0,66.46371944007655,71.02450405136713,66.46371944007655
437,60.60111592693038,0.8288995084406434,0,0,65.95395100046352,71.61707060721604,65.95395100046352
438,70.08217833923806,0.28798624805518824,1,0,74.45675205199613,79.68714105044029,74.45675205199613
439,63.017855894965685,-1.5916794444597995,1,1,66.75371786626202,70.48037431069419,70.48037431069419
440,61.29659120730947,1.1642675735713865,1,1,72.05651827708246,77.98793233593958,77.98793233593958
441,48.32126823616472,-0.2119296292230881,0,0,44.91087041431031,49.74132671093184,44.91087041431031
442,58.25214170482844,-0.8423823976160421,1,0,58.54660317863887,62.87269726054603,58.54660317863887
443,71.02414452870342,-1.689787776063873,1,0,58.90949505404622,62.55766483319512,58.90949505404622
444,46.301981731460394,-1.4900806129694204,1,1,51.28104723796479,55.088982747589256,55.088982747589256
445,61.84923226429067,0.9196825290636674,1,1,63.74914498018156,69.4848910034325,69.4848910034325
446,56.700900958194794,-0.4100056975006639,1,1,66.90909349592127,71.58108893792074,71.58108893792074
447,57.983055587309984,1.809452123772596,1,0,73.82713639364454,80.27469809266262,73.82713639364454
448,63.724713952585304,-0.37871810610996515,1,1,68.41695586484101,73.11398137995305,73.11398137995305
449,60.584007450465194,-0.6949769036865562,0,1,61.01528210503589,65.45930058208664,65.45930058208664
450,42.77553439053476,-0.2184339349259953,1,1,41.73633772282082,46.56159057488002,46.56159057488002
451,64.94130188986077,-0.1489558257053454,0,0,63.607972087135096,68.48880742657082,63.607972087135096
452,42.797761772841554,0.7434052357608929,1,1,46.603023090096706,52.19774727870542,52.19774727870542
453,56.09633537132748,1.913198314208814,1,0,75.84522996937721,82.37578862074426,75.84522996937721
454,59.01377177790306,0.9872071149491322,1,1,60.66602689208101,66.45579258404031,66.45579258404031
455,75.11518191353797,-0.41108333965177635,1,0,67.41753302192959,72.08866635020817,67.41753302192959
456,66.89046020241852,-1.1835442499007094,1,0,64.90011085477538,68.9532754548548,64.90011085477538
457,73.91858844965877,-0.3461489624572621,1,0,72.35363635893735,77.07671718897154,72.35363635893735
458,56.79153545217893,-0.22612939206126365,1,1,65.4711777006276,70.29027418697859,70.29027418697859
459,64.34644919130986,-1.1361097988320856,1,1,66.37315007763343,70.46426223856776,70.46426223856776
460,67.34812428480373,-0.7598685665053355,1,1,73.95112067837793,78.34322582517366,78.34322582517366
461,50.94335672914883,-1.6758003503355527,1,1,54.84617012887262,58.505529848604176,58.505529848604176
462,63.36863473075879,-0.07594024213385961,1,0,65.30428020191933,70.24352800821224,65.30428020191933
463,54.87721225667558,0.842845240173458,1,1,64.40485612287249,70.07913231501125,70.07913231501125
464,53.84833213920724,-0.8728963337584876,0,0,55.581694688708076,59.883377621701285,55.581694688708076
465,50.917338801551935,0.07024231604421795,0,0,58.87412602326168,63.93031987609706,58.87412602326168
466,72.72334178082451,-1.1297523518492294,1,1,76.13263471160344,80.22883283012406,80.22883283012406
467,62.26054000348257,-0.12135230816588435,1,0,69.32639618809829,74.22931434156558,69.32639618809829
468,62.712478300170055,-1.2561562421805454,1,1,60.291640897873336,64.2867159041289,64.2867159041289
469,60.40335647886814,-0.7976555452886077,1,0,62.90921503299423,67.27109059676334,62.90921503299423
470,59.43500803981985,0.011522076073338376,1,1,69.35080390540423,74.3600215662629,74.3600215662629
471,53.185265603709496,0.0967414544566504,1,1,73.39484822822394,78.47224139178925,78.47224139178925
472,72.92913639982183,0.44927592038230607,0,0,78.19455907609289,83.55397981239874,78.19455907609289
473,78.92097200390509,0.7522098317053864,0,0,75.26733816459068,80.86910602995499,75.26733816459068
474,78.88622380996297,-1.196203260504575,0,0,69.32762988694081,73.37066727853716,69.32762988694081
475,76.87364542869086,-0.27359716423031333,1,0,65.17363741811045,69.95475968672619,65.17363741811045
476,59.84345283220189,0.49413999475475706,1,0,71.426918397789,76.8222303935928,71.426918397789
477,74.51492336056137,-0.9192160482694238,1,1,82.19525974212621,86.45988690351066,86.45988690351066
478,58.995662941661166,0.5814280243558775,1,1,70.38616847974428,75.85131089922899,75.85131089922899
479,71.23375594755818,1.2129880386625762,0,0,73.21489588302335,79.18528631395341,73.21489588302335
480,62.3605981344539,1.3911860365491968,0,0,61.85561564585934,67.9685644750987,61.85561564585934
481,60.03336701010604,-0.3888309027136799,1,0,61.51948679393668,66.20842207176574,61.51948679393668
482,65.13946351093878,-1.120489831850342,0,0,53.4822098690404,57.58581800356013,53.4822098690404
483,64.09570985636039,0.00456973688679859,0,1,80.87827859473472,85.88193438424416,85.88193438424416
484,66.66695632095285,-0.4398402739251036,1,1,61.46428988267906,66.11241766353898,66.11241766353898
485,59.761865855007855,0.909918877012158,1,1,63.721327607030254,69.44926270863998,69.44926270863998
486,60.367084990617904,0.5654330719512486,1,0,51.13020364562068,56.58255010318168,51.13020364562068
487,55.91716868110347,1.461903151373082,1,1,54.92690446892904,61.0964269900275,61.0964269900275
488,73.72305038233787,0.17420978352069788,1,0,73.44782802586575,78.5871958526823,73.44782802586575
489,62.893898023647736,-1.2148364914882908,1,1,70.79848488397857,74.82661569078795,74.82661569078795
490,58.148913023929886,-1.0508233562795255,1,1,44.12289008532795,48.28223140030433,48.28223140030433
491,53.154237319689045,0.9608952457784243,1,1,40.23423974717497,46.00295594379771,46.00295594379771
492,54.43417500491138,0.4947594047523672,1,0,62.312097953675156,67.70790547747706,62.312097953675156
493,67.18721943551274,1.46754550449742,1,0,93.60242535836676,99.7764617619647,93.60242535836676
494,58.16225270038777,1.1831020375532133,1,0,66.9894440766646,72.93592570670717,66.9894440766646
495,65.94940128078377,1.7847925404517868,0,0,84.61845338787758,91.04628742023901,84.61845338787758
496,71.30176913200827,1.059321208905936,0,1,67.59180086058893,73.43925782771367,73.43925782771367
497,72.16952673244423,1.3630214309764503,1,1,81.19108476014304,87.2815019049242,87.2815019049242
498,60.78853714664827,0.8577067032704853,1,1,69.46136014347425,75.14752550609064,75.14752550609064
499,60.430628051328455,1.147631527704991,1,1,65.46198054458453,71.38008576674852,71.38008576674852
500,57.24785151936344,-1.2243111760232879,1,1,60.366475387389954,64.38702644657133,64.38702644657133
501,58.26196568901532,0.2211469094172244,1,1,78.39967446594198,83.57659199347576,83.57659199347576
502,66.5123673237306,0.8183459428847013,0,1,73.49124861020793,79.14592536451569,79.14592536451569
503,47.23352664852708,0.4396757874986338,0,1,47.305230590886794,52.6569712208857,52.6569712208857
504,55.317467647018795,1.1398379707907718,1,0,78.5850977579075,84.49696813454013,78.5850977579075
505,51.23520087923593,-0.380073520323899,1,1,60.81520630607977,65.51114748982066,65.51114748982066
506,58.1629371814841,-1.1089566713350687,1,1,62.17290917449068,66.28574383742261,66.28574383742261
507,44.66633277666767,-0.04744631182325953,1,0,41.17422023300131,46.1362631835427,41.17422023300131
508,51.51155550823208,-1.0077370365330742,1,0,50.67682234421105,54.87063271498459,50.67682234421105
509,77.86409668864117,1.4479373470274723,1,0,91.89317523566166,98.05152511328363,91.89317523566166
510,48.05045139838333,1.143355874793629,1,0,58.56980767560996,64.48449237544486,58.56980767560996
511,83.34078616275494,-0.10276251059526814,1,0,87.71433987770271,92.6321298692265,87.71433987770271
512,62.86106822170042,0.7272568249794351,0,1,65.14199218969307,70.72379764967661,70.72379764967661
513,78.50936977132932,0.2448561701810251,0,1,86.23741628309628,91.4333012192411,91.4333012192411
514,49.03382349754209,-0.0016750101171232263,1,0,54.72112112888222,59.71978112078852,54.72112112888222
515,52.16262324050908,1.4033949930559826,1,0,54.250195848445955,60.372911842890744,54.250195848445955
516,58.36829319457917,1.5293893356624022,1,0,69.86626225471865,76.08977372324857,69.86626225471865
517,70.44427033925791,1.271056684266989,1,1,73.92664537139338,79.94349071880697,79.94349071880697
518,65.77218084358407,0.46471087137497913,1,0,71.95842507769405,77.33019377479403,71.95842507769405
519,58.86854281943828,0.0906842102031253,1,1,64.85120411608644,69.92375148424894,69.92375148424894
520,58.46311254615648,0.18624562250355903,1,1,71.88330035373178,77.03229685173463,77.03229685173463
521,63.73642553740149,0.6828623682527157,1,0,69.44456728274625,74.99085717734842,69.44456728274625
522,58.0909586517596,1.5200681967192804,1,1,56.762349110384264,62.978403667759686,62.978403667759686
523,70.87991969123729,0.2738177738655985,1,1,71.83989563742324,77.05894985651572,77.05894985651572
524,59.36621714244103,0.5990609364088374,0,0,61.22268664854538,66.70193539767244,61.22268664854538
525,75.93525189837989,-0.24390039127351124,1,1,79.98453462628103,84.78941431326223,84.78941431326223
526,63.436000974604916,0.7360866512686418,0,0,55.16534279652454,60.75421211753945,55.16534279652454
527,47.11457694651394,0.31234260582900186,0,1,43.60429543490481,48.85416951956802,48.85416951956802
528,64.14154207790081,0.28746250406641816,1,0,72.52697906562845,77.75694906888158,72.52697906562845
529,68.36066549632054,-0.9028393228052445,1,0,78.24394930302998,82.52167784478578,78.24394930302998
530,60.544837027413394,0.058582159830311974,0,1,78.56440985719573,83.61127558505997,83.61127558505997
531,75.46191758380114,0.047704582773675897,1,0,79.48395895067003,84.52212261688896,79.48395895067003
532,71.44331444457599,1.1917409401937415,1,1,78.26026146035014,84.21365421250513,84.21365421250513
533,52.65662768203139,-0.03634575211413469,1,1,49.4398283326026,54.410751730911294,54.410751730911294
534,55.402936519511854,-0.0491367299698405,1,0,63.28777565581234,68.24846627183646,63.28777565581234
535,67.95242431213273,1.5519762271726005,1,1,70.43425010808056,76.67583108981864,76.67583108981864
536,53.79560815208681,1.0710048729336765,1,0,59.92503351607468,65.78183741442162,59.92503351607468
537,52.95354335809569,-0.47597534223548427,0,0,67.70336757897067,72.32258730518228,67.70336757897067
538,61.191358446241864,0.9809560452921796,0,1,75.9666973501175,81.75146218635125,81.75146218635125
539,54.67570546968577,0.8721524914350891,1,0,61.281168786711724,66.9788907798598,61.281168786711724
540,67.55535964267997,-0.13042336303892477,1,1,69.79139431230992,74.68705562187878,74.68705562187878
541,72.6151842420066,0.18152509181178728,1,1,78.01430437164676,83.1595244450962,83.1595244450962
542,39.976461357215626,-0.22652326283118557,1,1,35.51455283860059,40.333334228335644,40.333334228335644
543,51.62015588494767,0.8433200971648711,1,1,72.77183483496285,78.44649091269474,78.44649091269474
544,61.3279518745524,0.17602759123177256,1,0,75.9787257181003,81.11954779108572,75.9787257181003
545,66.24668614663399,0.29015576180586294,0,1,65.04815924305377,70.28028385249847,70.28028385249847
546,65.13845395160712,-0.31573008189293583,1,0,59.885403232210514,64.63281916669617,59.885403232210514
547,59.86089078625,-1.4892495490891162,1,0,60.660272800913376,64.46887316164208,60.660272800913376
548,48.012501448352666,-0.48342273794090107,0,1,64.3228384107954,68.93610022044268,68.93610022044268
549,51.20001464284999,-0.16409262137708197,0,0,54.833734367620174,59.70246027051851,54.833734367620174
550,55.03903315675402,0.4547739992516808,1,0,73.16475505114796,78.52857425054931,73.16475505114796
551,49.86733193876436,0.41831977394612296,1,0,63.11448976020487,68.44914557936177,63.11448976020487
552,58.750761833468694,-2.6845859612163814,1,1,42.612575774348585,45.46490700537548,45.46490700537548
553,55.23317636838926,1.0662311909608944,1,0,53.54795734553114,59.40094229829985,53.54795734553114
554,51.625237572483556,-0.16056543434977447,1,0,55.71341247350832,60.5849601260285,55.71341247350832
555,46.328298524277194,1.5755869136281173,0,1,65.26258438979485,71.52305392069735,71.52305392069735
556,64.24463602561296,-1.0379141019885256,0,0,63.53419807422162,67.7038667926308,63.53419807422162
557,48.690639657668854,-1.1098780896470686,1,1,53.37310819890504,57.485205727187385,57.485205727187385
558,44.248528714722006,0.30957972406676476,1,0,49.10017565370266,54.34783943295607,49.10017565370266
559,58.893661125329864,-1.3067655092319248,0,0,60.050308281147096,64.00489587376155,60.050308281147096
560,49.54633775377332,0.9042200011507314,1,1,50.32142804029047,56.04480404121106,56.04480404121106
561,78.41830376299973,0.2933693786718041,1,1,70.89772571921719,76.13242122215463,76.13242122215463
562,54.790313830065564,0.8321443029951338,1,0,75.31484479843002,80.98056024082612,75.31484479843002
563,32.36472965547329,-0.7593708611180806,1,1,37.412503732656305,41.80500704376184,41.80500704376184
564,43.79768716582671,0.9866696514041011,1,1,56.33860667271659,62.12794239383987,62.12794239383987
565,58.89489265313783,0.5776421083500467,1,0,68.37389747158772,73.83601115826777,68.37389747158772
566,62.48036583735088,1.591913148334612,1,1,62.21727630404312,68.49080682271081,68.49080682271081
567,70.62474717829801,-0.5132384764139489,1,0,65.47792511562334,70.06733433449217,65.47792511562334
568,71.84121792908587,-0.028516488158135404,1,1,67.47152732223373,72.44871413170722,72.44871413170722
569,64.42320074047473,1.5026097987360914,1,0,63.84635952562511,70.04844736461399,63.84635952562511
570,81.34476106852544,-0.6026816016703197,1,0,87.12950453993656,91.6473592586003,87.12950453993656
571,48.169412249321034,-0.8785867517115913,1,0,63.04530934655526,67.34243994518599,63.04530934655526
572,57.829490387724796,0.43497545529228776,0,0,57.60512576386321,62.95310612809703,57.60512576386321
573,68.04177717863728,2.741685032727916,1,1,79.54821837880935,86.74156640499169,86.74156640499169
574,49.23466661883333,0.7117012234111871,1,1,55.972121821358954,61.541482800087906,61.541482800087906
575,50.72214870958911,1.2384324372420579,1,0,59.845054692047086,65.83580064184073,59.845054692047086
576,76.33440743600639,-0.9159348342687349,0,0,64.38336094092935,68.65061307351436,64.38336094092935
577,52.066735497793736,1.7247354155636387,1,0,58.589645113752994,64.96943344620391,58.589645113752994
578,59.78418027382818,1.6821802194072997,1,1,67.96146151408594,74.30720568961178,74.30720568961178
579,71.13940302179199,1.3708656574389,1,0,65.29868455333951,71.39537707929063,65.29868455333951
580,75.87371066714199,-0.5169444904050986,1,0,84.3017493852816,88.88819379295752,84.3017493852816
581,45.76377402607328,0.5315926968932895,0,0,57.406053296755175,62.831327454269804,57.406053296755175
582,76.30500533760949,0.4696189257573352,1,1,81.36470199636624,86.7403971369721,86.7403971369721
583,49.75457004625647,-0.18991909863867157,1,1,55.570352781903175,60.41841750299224,60.41841750299224
584,64.23918637810645,2.5048864780861533,1,1,71.50128729979909,78.505196482268,78.505196482268
585,67.13797136060369,-1.0032013478261057,1,0,75.72492073076364,79.92235965250276,75.72492073076364
586,52.675806182211936,-0.46878511932274075,1,0,53.0085167504589,57.63348865500071,53.0085167504589
587,75.31982049304081,0.932100191215792,1,0,68.4962743276623,74.24195448063494,68.4962743276623
588,58.3562526646979,2.2601094215435085,1,0,74.03348640723095,80.84157394446576,74.03348640723095
