applicant_id,preparation_hours,experience_years,mentor_program,received_offer,oracle_offer_probability
446,9.964714323954722,0.6384254129713116,1,0,0.03936112820637683
447,2.2560838739895583,11.48931640313808,1,0,0.11081055863115709
448,9.231744649339372,1.2541466168577378,0,0,0.01781429221988311
449,54.390796638086705,7.23380769177153,0,0,0.785308241703338
450,30.356010577590425,9.591066920558026,1,1,0.5656936167771459
451,20.19849230138436,3.661025139811196,0,0,0.07183958326549185
452,47.33231819535071,3.964974293087399,0,1,0.5176466321479839
453,46.13844033439848,5.672739804689661,0,0,0.5615654032783431
454,56.72422039214056,4.4895426289912495,0,1,0.7411632167829032
455,23.5080981150514,8.874266248909814,1,1,0.3756377649814295
456,12.254097195733637,11.521077466814214,0,0,0.121609346931572
457,43.90579573180267,8.60708825712988,0,0,0.6304751145738102
458,0.9447851159366594,9.46006215332608,0,0,0.032231931166889966
459,38.91069503811819,10.146860669213677,1,0,0.7634128515574129
460,47.58752125703191,9.466737647805779,1,1,0.8676294940664242
461,58.23098788475109,11.749576349618586,1,1,0.9637143234767774
462,22.902345175427804,8.52680938470745,0,0,0.18622631572256773
463,29.865182997420526,5.874565371712938,0,0,0.22026349710103377
464,3.0598728609698256,0.17515187249649422,0,1,0.008329922966753759
465,6.044392664455538,9.758919803815921,0,0,0.053821087238684354
466,41.19027306885753,6.076808545964729,0,0,0.4616090606269485
467,37.994818425439504,7.5852522356801035,1,0,0.6567852217125052
468,29.883620206993854,2.531452147627881,0,0,0.13815380713297742
469,3.2785929839458783,4.815538875254351,1,0,0.04229414386529547
470,52.358741842718324,10.743712980543055,0,1,0.8456015516787897
471,40.76903998774684,7.722803878361528,0,1,0.521470652941319
472,20.176932500452164,8.110076865873019,0,0,0.1413067927622385
473,54.69535978500685,2.7658763907644306,0,0,0.6378993189513736
474,31.66106925507775,5.529143739660481,0,1,0.24007944873938056
475,57.86525503350937,1.2976730323116819,1,1,0.8127233211281852
476,6.999331520316668,5.674368245694166,0,0,0.03016566521599718
477,31.235713757295137,5.460733735659687,0,1,0.2307142672449837
478,20.129239218223447,1.6184179390302122,1,1,0.11278627751884161
479,9.376112225277671,4.620854294388713,0,0,0.03156219838510253
480,3.6583950007142274,7.648883005607901,0,0,0.03070503367188462
481,57.98686597160321,2.310949514216393,0,0,0.6903195580748565
482,23.68740126167714,8.242450288572613,1,0,0.35469144698107635
483,31.08315400994438,4.263784481473771,0,0,0.194307999889807
484,0.10309459343059046,11.320120063464994,1,0,0.08982401507485517
485,45.74689828310823,10.390255710454138,1,1,0.8655646678589927
486,18.18686949114287,0.9733976610958743,1,0,0.08652917511403105
487,49.02189060189569,10.865357312222999,1,1,0.9050113737247576
488,50.47994307785005,0.46045269129822586,1,0,0.6510985592637957
489,20.72044028131712,7.945897607235908,0,0,0.14420986033581154
490,52.1541648311945,7.623953704926278,0,1,0.7596419995821236
491,30.07013999439492,1.512027500476833,1,0,0.24300179989984688
492,51.61521466525548,0.8188212205834082,1,1,0.6883989811749682
493,38.06178501827166,4.7971995841576796,1,0,0.545224440536681
494,56.44723239772972,5.444974413852201,0,1,0.766406937817406
495,8.526667512039996,6.711408970213162,0,1,0.04112963181168562
496,7.549124679074033,5.284288368492281,0,0,0.02975636553500103
497,3.8420851929473265,2.4685178940393215,1,0,0.030314258414774736
498,54.60212023355867,9.762905438031881,0,1,0.8515607864100784
499,3.518444181587377,8.97041936882777,0,0,0.037659738527697995
500,37.6287003971185,0.9001289656318492,1,0,0.37232589967156265
501,23.77908993601676,7.036935642583606,0,0,0.1618255436308429
502,2.2457607705736438,9.92533888642101,0,0,0.039190374675115235
503,8.809721357218061,2.503613616967355,1,0,0.04799551594548298
504,37.14146973425136,1.224877919591536,1,0,0.3744129563927673
505,46.2910882336792,5.425056675376309,0,0,0.5547577502736969
506,1.6440565178128619,10.38559505358004,1,0,0.08880908635073706
507,32.721840725026944,3.271851223335963,1,0,0.3577345586567062
508,26.20850468480793,5.1059651807149,0,0,0.14903650257783627
509,50.20792654005093,8.555077390706915,0,0,0.754751426689699
510,25.650291434037374,6.5290191624290985,1,1,0.3310834055678359
511,11.364648058564287,11.441940183807665,0,0,0.11152788601451731
512,28.88581249539131,3.5618877088853966,1,0,0.2889833234586184
513,36.57706152665106,5.494049433638303,1,0,0.5396190798214139
514,7.842949296911048,0.4176599391883813,0,0,0.013600999885696493
515,0.19459124825294216,1.6297010542535375,0,0,0.008126504838197695
516,38.987407874241164,3.6072521587646884,1,1,0.5167528804056435
517,15.649411726481517,6.279493442743292,0,1,0.07270969163168614
518,29.23278857982637,2.5402838245398427,0,0,0.13112629539894993
519,49.48578707361366,9.700522200655167,1,1,0.8909263620607002
520,32.414369947536116,3.8790260817661886,0,1,0.20404527167183337
521,27.30649738493626,5.534302256518405,1,0,0.32848363551238524
522,38.65769059315811,11.114507595799662,1,1,0.7878387599382844
523,36.66889367946982,11.63728927060536,1,1,0.7706321447245703
524,28.230592620957143,3.392905121415417,0,0,0.13689763644322825
525,58.62090801389322,7.200255462920056,1,1,0.9271038451493677
526,4.464915875943887,2.5118667976856965,0,0,0.01408005869911078
527,59.760661934863236,3.917891837647247,1,1,0.8902507060148092
528,56.54937120911167,9.514089463163947,0,0,0.8687082593024336
529,51.9790284053915,7.697979182074019,0,0,0.7589010846934635
530,28.42670686005342,1.2543397962857732,0,0,0.100994319275503
531,25.143661956042294,8.624769626777884,0,0,0.22354233998750483
532,0.6263686439180627,1.9133225338547066,1,0,0.020527873228603798
533,48.22796242385793,10.851464475512861,0,1,0.7902454226996027
534,9.845070406119323,9.449835890672105,0,1,0.0718744471758786
535,17.262182422177567,9.33272974983441,0,0,0.13313396037558253
536,1.452874393749446,2.4248671459610707,1,0,0.02413291970157993
537,36.04424420427488,5.7336783392147925,1,1,0.5371634650945214
538,8.200292209103523,9.756278754819952,0,0,0.06522854710771246
539,36.34127155520591,6.737423806202388,1,1,0.5860798215035946
540,53.23502442063716,10.874775840509413,1,1,0.9343822399276064
541,19.988614524278706,8.107172847414844,1,0,0.2743103655899378
542,17.245970496286674,10.363503555452533,0,0,0.15448652910086638
543,44.11343441519238,2.82267569991395,1,1,0.6036342658792019
544,47.14529926267817,2.705864324307653,1,0,0.6657000088808487
545,20.57070464640492,1.6991668569149403,1,0,0.11847778868877938
546,45.662392226220646,4.886265755610344,0,0,0.5171413897701429
547,37.046809784145985,9.236128880430684,0,1,0.4973972333017115
548,57.6930901494284,11.053788777369853,1,1,0.9573028512488636
549,1.5071972660312838,9.83979988684815,0,0,0.03612243012096286
550,47.31689623665964,7.395700817472987,0,1,0.6575453019404005
551,56.078239637132846,3.975223510798458,1,1,0.8523585739135845
552,18.48796966303106,2.6026374319350127,1,0,0.11393173745749674
553,40.88217912339373,9.642999029841814,0,1,0.6042288440350695
554,2.042242863779875,2.314089905234983,1,0,0.025023654697738488
555,1.489721724795663,9.877699185923408,0,0,0.036289322358550855
556,41.97465759895833,1.4887050957436796,1,1,0.497668101451632
557,50.976487828721844,5.31363469232378,1,1,0.8169897282816522
558,29.673879863309228,6.413742439560249,1,1,0.4156527592115383
559,55.123354329766926,10.853775841363708,0,1,0.8788793585795468
560,15.563031067506472,2.781070446520905,1,0,0.09122819047138125
561,48.98389792724614,8.900091450992882,1,1,0.8717460475541695
562,59.092079952431746,4.750105367070482,1,1,0.8976393037237976
563,37.55221471139076,3.975091322619394,0,0,0.29801377363690534
564,57.56096459365539,4.799776998471552,0,0,0.7657117728867188
565,3.7469358234054417,6.407779672698716,0,0,0.025216458224813082
566,55.23391890115596,3.917851344920277,1,0,0.8406747354500157
567,27.872717585741114,4.805689894634079,0,0,0.16312955844534757
568,37.80943818306426,8.538203308328505,1,1,0.6885590205784984
569,28.156185350189034,11.198798728621947,0,1,0.3725327306276891
570,55.82976331522558,9.92144236740282,1,1,0.939373024168979
571,14.516991268231592,6.433595288121703,0,0,0.06740985265528408
572,23.664962884831866,10.335417521076424,1,1,0.43910194855551965
573,4.071240041544932,8.44496197002115,1,0,0.0810929713057352
574,44.86608066588624,10.99894521534971,0,1,0.7373225024369453
575,53.07307831900746,1.060000757632661,0,1,0.5304977358800115
576,56.98899511233858,10.726002426519592,0,1,0.8944831064470485
577,26.88825084104686,10.928081517102937,0,1,0.3345132334058255
578,4.681851968618971,2.437661429838454,1,0,0.032583546371378634
579,20.672026707319166,3.5856847415755695,1,0,0.15754739700169032
580,37.38424687538515,6.569968983611494,0,1,0.3937438967716763
581,53.354070592701945,1.0847452142766532,0,0,0.5381863429949147
582,1.9507861544153782,3.030496346572694,1,0,0.02793639456904257
583,51.5416908589502,0.01456447591405885,0,0,0.4499028056817513
584,58.33578382067699,7.200815553858645,0,0,0.8410468828764486
585,52.47128130256404,11.055995904357786,1,1,0.9317756817791671
586,45.08942774655599,2.927279020593226,0,0,0.42095191034444057
587,49.126483896710795,3.4172329251898033,1,1,0.7306544609883397
588,37.38847390558015,5.518010209487281,0,0,0.3520516146974829
589,50.01598633063338,3.3796751429150578,1,1,0.7457483100750836
590,54.86690637387714,5.329751543135501,0,1,0.7346635250253489
591,49.814819516544055,6.4907480543453575,0,1,0.6760844199329812
592,50.18983330162304,8.78450309162737,0,1,0.7615869526337764
593,49.00101855407766,6.211031396174625,0,1,0.6481625193262589
594,58.00983483864944,11.046809528326756,0,1,0.9079528855452837
595,32.55987946879108,2.4417882326420255,1,0,0.3226308841517913
596,45.13364512788222,4.945847152651302,1,0,0.7065092771504322
597,34.50619925375529,11.155718766806176,0,0,0.5186316489944433
598,12.994673689360251,1.0285542600433657,0,0,0.024348106411990342
599,20.959435824803382,2.994835837491246,0,0,0.06915570227100211
600,51.91307022253901,11.880078253051586,1,0,0.9371065505389584
601,11.08217849567356,0.4677553776568639,0,0,0.018566149192143284
602,33.765064573003315,6.083325838609776,1,0,0.4979616430420803
603,35.77063461899162,4.420988459108562,1,0,0.47496553285568105
604,56.68084286665014,1.3074315055254577,0,0,0.6240896698142469
605,28.617551243681795,7.12030692098924,0,1,0.23669587471611916
606,23.94325231847828,7.139990120161836,0,0,0.16636760424378727
607,21.14445911027929,7.41729421525947,1,0,0.27282504600817875
608,22.69831962697765,11.897658516881046,1,0,0.4822430490051122
609,23.640645786159457,3.944229589741682,1,1,0.20856126790426835
610,58.74066548543089,8.101970650977512,1,1,0.9374793736216781
611,48.33058707937704,9.506141919028963,1,1,0.8762567078943597
612,7.229017011532759,6.192373904694607,1,0,0.07512259461478248
613,16.985179922956128,11.937671832538562,1,0,0.35274299801781606
614,6.911807765836137,2.2420712013511053,1,0,0.03870821425168721
615,33.46251496824874,11.468537923790278,1,1,0.7065300257840205
616,7.086560497240666,11.01460336710129,0,0,0.07213852766049166
617,1.5520097008749856,4.684282396893389,1,1,0.035358044409163236
618,15.211826276528868,10.998697287135982,1,0,0.2818915934799556
619,50.94568382128199,8.666515769327638,0,1,0.7708554144487575
620,54.471768932895685,8.643039942878902,1,0,0.916378960848444
621,14.087453977749693,6.390289539867192,0,1,0.06444410400166081
622,38.64760526938057,9.160992680740838,0,1,0.5321782783821816
623,25.68088952305994,10.758826828049163,0,0,0.30336710599072386
624,15.84151283227869,0.3749843412392946,1,0,0.06408532329979087
625,36.69015264478371,10.218279373757433,0,0,0.5306295977452099
626,35.2652299762172,4.576161970921203,1,0,0.4695737358227239
627,36.10286419598913,5.061844618268065,0,1,0.30795137650907883
628,7.9543531161384,3.747017524877908,0,0,0.023954722860838145
629,29.09682657991121,3.8396452039428937,1,0,0.30299806021692294
630,24.32758629013678,9.053101105249617,1,1,0.40134787147585366
631,58.08509742100308,2.146202246387758,1,1,0.8365718049849241
632,12.423139129148392,11.952366814430857,0,0,0.13148416131217458
633,50.41554305623336,6.31205197105287,0,1,0.6819017796875084
634,15.245754131475607,1.2392245034072773,0,0,0.03103884039443448
635,17.703153178527046,5.431479343613759,0,0,0.07622007695753577
636,41.04171014457485,1.3198708874275598,0,0,0.2735551173989855
637,24.218515698533402,8.515611071410573,0,0,0.20561101716843355
638,3.0049362844388683,8.500065994770384,0,0,0.0332617453145164
639,8.910131926303965,8.356798346796221,0,0,0.05557295667600762
640,56.27379750762514,3.722875054715266,0,1,0.7065941232306897
641,18.917256677003934,3.0052404244663897,1,1,0.1254316190791967
642,2.101140007229765,1.571772490233322,1,0,0.022243944862700277
643,38.261712092569425,8.483213985274354,1,0,0.6957221329959016
644,18.732546673108622,1.6842656290760973,0,0,0.04590965568244798
645,48.06694574748297,4.26156026516446,0,0,0.5475620324482611
646,49.66455520053337,5.659518580830439,0,0,0.6411251370202918
647,18.04234102547767,3.202903564606776,0,0,0.055123193325629934
648,6.450624094774295,8.558741773894523,0,0,0.045991999096226956
649,18.955241888222638,7.226986749622787,0,0,0.11198096538745872
650,32.1234137887261,4.1764285260537815,0,0,0.2077925866186816
651,46.93064089825203,6.863268542811532,0,0,0.6283550798180235
652,25.00576465903443,4.023306100417056,1,0,0.23317125384160145
653,19.00706678377706,7.538898523762519,0,1,0.11787428481015637
654,5.358888202107279,10.268086413778581,0,0,0.054923169780140044
655,37.44836402840745,4.870154569889175,1,1,0.5338284565556467
656,2.724433861478903,2.210414388997555,1,0,0.026200974532339893
657,52.31105701753575,7.739759197950018,0,1,0.7659011191530428
658,51.59189597648525,1.9628818562688841,0,1,0.5336789345233038
659,25.959908335870185,5.65421470557775,0,0,0.1580788761464308
660,20.484419205647445,6.346841072493267,1,0,0.22705472317803635
661,51.57756610587354,0.7533054646234341,1,1,0.6852339630965836
662,6.327917950988098,8.589254980800774,0,0,0.045708956092827616
663,17.33263039948654,4.00273359489899,0,0,0.05880433906394325
664,40.72135687015763,9.608377093508818,0,0,0.5991568008355813
665,29.831669263142302,0.7068228486215808,0,0,0.10472139329839655
666,42.460213690366636,6.5533737541031005,0,1,0.5119461857748993
667,27.267944803649545,8.135237337420591,0,1,0.24479744282800214
668,10.815251189001533,7.028285299396749,1,0,0.11632075614549603
669,18.143550672956668,3.9248362574422373,0,0,0.06243614445849701
670,13.877502441759269,9.968178679377575,0,1,0.11036218401126989
671,6.837601551809884,1.4908998277513503,0,0,0.014818129281636058
672,22.43545727453689,1.2287961103115852,0,0,0.05953913440815689
673,19.17070587599912,6.271929973378734,1,0,0.2038253865639002
674,51.35945541065405,9.419979765889673,0,1,0.7990784871518687
675,14.587835361400165,7.8582624656328,0,0,0.08484627076079967
676,52.594829886569,1.2835640386272709,1,1,0.7240647780605903
677,43.07099222412275,11.385440876435311,0,1,0.716520939197522
678,28.0160743500633,5.410606051350394,0,1,0.17965746572431654
679,56.46873777736859,1.5838171204261302,0,1,0.6303640714463957
680,40.70503591634378,3.326683611840358,0,0,0.33906013611042113
681,8.920265123275005,11.819090385268055,0,0,0.09592640819130467
682,34.26866962578207,1.1705681280585476,0,0,0.1617208032337475
683,5.066237136228415,2.098390110236466,1,0,0.031923115059264776
684,4.269350473122026,10.254540265042408,1,0,0.10898608219427755
685,26.03514575094724,10.087063576738274,0,1,0.28661930389084134
686,37.53057898193025,0.16534452150337975,0,0,0.18146008818340098
687,20.274567192567705,4.8706451503621215,0,0,0.08739170077555083
688,16.856776618660902,10.161649183626244,1,0,0.28472854811213255
689,32.6702021655239,8.465290302141362,0,1,0.3641882920895772
690,11.407546592492244,3.5988208841937297,0,0,0.03215563697635291
691,27.94596345337749,8.556609200436803,1,0,0.4649302027433164
692,53.58598480623455,4.552547202409571,0,1,0.6823519520401564
693,23.479231576339462,0.09575325753055708,1,0,0.1188678810419769
694,41.237936346784714,7.287685041867105,1,1,0.7122855542842883
695,9.712133541884073,9.28554417135067,1,0,0.14819801054945006
696,22.750440855926065,6.268787612890165,0,0,0.1331933367343072
697,49.866919030704715,11.43056371030841,0,1,0.8292828416372833
698,40.636249223993985,7.048755753203628,0,0,0.48968450251064
699,21.012302742363694,9.820255209832899,1,0,0.35792357474715036
700,19.967201463821876,7.953709385715278,1,0,0.2687477505473704
701,4.526488540008609,8.385592971807984,1,0,0.08359821091953973
702,37.794707582820635,7.6288165123953755,0,1,0.44704831012104423
703,13.546933734442113,7.000189687010993,1,0,0.14516852337304997
704,19.042231734513805,1.5746402799958639,0,0,0.0463843257688822
705,59.001929364502864,8.608473475214105,0,1,0.877463216806693
706,9.87600836694371,6.388618008006874,0,0,0.04412021272306635
707,50.25316523064312,6.0992302348927785,0,0,0.6706043782592185
708,1.1245083187144633,5.295411201856224,1,0,0.03758098183753662
709,22.724447535419618,8.182582338919065,0,0,0.1750662673083634
710,14.215377844720678,3.601291437481022,0,0,0.04159384059636484
711,13.435411754577,10.440017611005528,0,1,0.11417036443854396
712,46.88132089737708,7.864496813509449,1,1,0.8235650003260884
713,6.770498911227698,8.52396496678704,1,0,0.10361122380008649
714,42.34604890672577,6.494628398355417,0,1,0.5067399601848649
715,59.99869822642168,4.618834462480121,1,1,0.9033556156043014
716,55.32973466554862,0.8120701806633885,0,0,0.5730672881781121
717,24.013040474647614,10.386492325678606,0,1,0.25863841701454426
718,22.840439807565616,11.359491642498595,0,0,0.2691292981904944
719,26.270311108750278,3.0816281716932066,0,0,0.11101217547311736
720,11.232331991320144,4.463125716541489,1,1,0.08134606008610853
721,2.646070293177334,0.3961557661783428,1,1,0.019241122676733516
722,51.8537495310802,7.193857988020644,0,1,0.7405947489432315
723,27.093653120710574,4.496973482981808,0,0,0.14658787989376026
724,16.99776193868566,2.8154466595252092,0,0,0.04712919427038159
725,41.327010550564005,11.558301981493544,0,1,0.6880411457182848
726,46.59779611412334,8.30477809448175,0,1,0.676690274930337
727,23.56709495317957,2.2047382476471644,1,0,0.16296635786568786
728,2.5041432011540454,2.3241744487790275,0,0,0.011351412750583099
729,28.961513700383424,2.6214120094254465,0,1,0.12976748563034457
730,34.286131908115415,8.933846947710599,0,1,0.4196857652464842
731,0.19270213126505453,8.408922307804458,1,0,0.05720667491790079
732,18.862426358670035,8.85950443520417,1,0,0.278492078481156
733,52.72436712141609,9.531958506859628,0,1,0.8218962350420448
734,8.63255723892194,10.736352678344284,1,0,0.1673219729964328
735,22.49598416938774,9.579145441937174,0,0,0.20842806682987106
736,16.7657598516071,7.585298613850847,0,0,0.0981676373355555
737,56.57538495055851,9.515183610616432,1,1,0.9394737534841126
738,2.7656200526313546,1.495848039217703,1,0,0.02336276121380509
739,22.476483209943275,11.772711667895486,0,0,0.27620335029220744
740,58.622826003406075,3.9337555016541983,0,1,0.7572951371135312
741,53.09074306597949,4.481686257886071,1,0,0.8257077277972634
742,16.579118023109377,2.2343308128478476,1,0,0.09152563699551766
743,50.66930957824176,6.850460744929231,0,0,0.706441350352838
744,59.2273467717299,7.957177182613268,1,1,0.938734629480724
745,9.219424238802764,8.15394497184431,0,0,0.055305770723520595
746,53.79704808323777,5.476996933004163,1,0,0.8571489277239701
747,16.11034075408323,0.716797890726196,0,0,0.03083866044693894
748,59.05157843566062,2.7467627220980586,1,1,0.8613859983312823
749,19.550430709262315,0.4747267927751455,0,0,0.04062082455461496
750,47.073992354770056,5.785457427255336,1,1,0.7695118738913623
751,59.71266028947242,1.3635605814359248,0,1,0.6909379649059674
752,11.767729418362247,10.808642714885007,1,0,0.21507583118954787
753,26.020990922950094,5.57170094132323,1,0,0.3034724104684494
754,27.931888982825907,6.315320128375877,1,0,0.37218228245090373
755,55.56482969514444,2.423807652836697,0,0,0.6435271464681842
756,8.266404177552868,7.438932867113417,0,0,0.045214321290835226
757,14.393169538727577,5.033236578263475,0,0,0.05330238406397936
758,31.99226268594946,5.344543960285285,1,1,0.4250289098890154
759,40.704077419706934,10.129412503709762,0,1,0.6198443161829681
760,19.69055413585709,1.2611883954676246,1,1,0.1029382570659343
761,59.7691672659161,2.530319314081231,1,1,0.865089943436172
762,3.3720877722814713,4.111818663342918,0,1,0.01661585472778049
763,26.114845540806627,5.405557855181582,0,0,0.15444634932338697
764,7.3624329608345125,1.1342003810602437,0,0,0.014661578337407813
765,47.449723112586355,4.789640975823996,0,0,0.555263958748515
766,54.77633175592645,2.5095229413829614,0,0,0.6295695016719011
767,21.771474900864046,11.943271738866983,0,0,0.2686753532577401
768,39.45597103222886,5.114831782351105,1,1,0.5909366172760223
769,34.986856911193634,8.199368801683859,1,0,0.6148259957718389
770,6.8070318570436665,2.2973123440809555,1,0,0.03868728104659207
771,42.665054693472186,4.330435074162898,0,1,0.4229571041137323
772,23.10680503720599,2.417372532096382,0,0,0.07628690716845027
773,39.50923271610961,3.185748561452807,0,1,0.30894724415448255
774,52.944608602907095,5.496485546130869,1,1,0.8473725371148095
775,3.084270486473293,4.559750348149306,1,0,0.0398549886058737
776,42.731887880606884,8.878247789801462,1,1,0.7889872283726135
777,33.791990274334005,3.1002435552025323,0,0,0.20379866459400395
778,38.997156072584126,11.827648885407775,1,1,0.812361795512892
779,31.82200129837075,10.785658393889992,1,1,0.6471767117553906
780,54.72496551654194,7.9369623806585725,0,0,0.8097143749361675
781,17.425198940933946,7.771892662116086,1,0,0.218678457993818
782,9.63208096885827,3.2194628585283476,0,0,0.02563959006758201
783,40.84418679458144,10.105700601869545,1,1,0.7938297686536984
784,30.243121212417883,3.6502274508059673,0,0,0.16709392264232675
785,14.012556345574538,2.394229020997533,1,0,0.07503590323908492
786,10.016015995030463,8.174850061096095,0,0,0.05959415854239055
787,7.506183453675456,10.943667398762518,0,0,0.0740219325427286
788,41.84123516262227,11.83073839954411,0,0,0.7080935551390408
789,8.227211937978607,3.8485013250710374,1,0,0.056563260846999544
790,1.0499064513875278,3.5851468671967943,0,0,0.012239353874945184
791,11.216290707311947,8.979044033274171,0,0,0.07529821252423528
792,7.246054363547798,1.1731617888866386,1,0,0.03349833350752732
793,0.07086889496845439,7.927866777643897,0,0,0.02307793071967717
794,21.554749391262696,4.62961097205934,0,0,0.0940408510060373
795,43.91271682546816,5.943479990402741,1,0,0.7175010742230703
796,50.80295605642466,0.8382044306649252,1,1,0.672337334159832
797,4.687706890658719,8.122372250060764,1,0,0.08137091285092175
798,46.61818789024911,0.46470084005562784,1,0,0.5640774543210604
799,43.70847130549226,0.7108647713919569,1,1,0.5057876877727016
800,8.771300015530938,11.173520169660069,0,0,0.0857061001641344
