employee_id,motivation_score,education_years,selection_probability,treatment,outcome_y0,outcome_y1,individual_treatment_effect,observed_performance
222,0.26874223036543404,12.381994400287471,0.3862854987967482,0,74.42630414573586,78.80254326824746,4.376239122511608,74.42630414573586
223,-0.6264482497057002,11.711323602889394,0.155874690558434,0,57.288241615764896,60.41121406617692,3.1229724504120195,57.288241615764896
224,0.18373630511241906,10.107379020989548,0.28228629262721805,1,77.78587120906339,82.04310203622077,4.257230827157387,82.04310203622077
225,1.044881001733469,16.230513198674338,0.7545416804156363,0,92.92675995028452,98.38959335271137,5.462833402426856,92.92675995028452
226,0.05492752110738219,11.727846907593102,0.3026131347618454,1,79.33823814884107,83.4151366783914,4.076898529550335,83.4151366783914
227,0.5022988934111438,11.311213081093864,0.4152430473547265,1,73.49422511078284,78.19744356155843,4.703218450775601,78.19744356155843
228,0.7957594018498204,16.311327491329845,0.6951931982315935,1,81.33201334902513,86.44607651161488,5.114063162589749,86.44607651161488
229,1.4179971089188474,14.708173320011863,0.7934428061134099,1,90.74804963346207,96.73324558594845,5.985195952486386,96.73324558594845
230,0.5088630461011977,12.626511777246225,0.4691195267445121,0,79.68282586582387,84.39523413036555,4.7124082645416765,79.68282586582387
231,1.2544637115847812,13.99384309870874,0.7363522232853924,1,83.39200157992036,89.14825077613905,5.756249196218693,89.14825077613905
232,0.7054093034778255,15.688994025456484,0.648397047542811,1,83.661664583656,88.64923760852496,4.987573024868956,88.64923760852496
233,-0.922885029232273,12.921075682023163,0.13397806121779085,0,65.67474058122055,68.38270154029536,2.7079609590748177,65.67474058122055
234,-1.231225314351374,9.51109309188482,0.05747259619667156,0,62.21494431533015,64.49122887523822,2.2762845599080763,62.21494431533015
235,1.420188251167197,14.493160146156525,0.7882052595461665,0,90.92931422060613,96.91757777224021,5.988263551634075,90.92931422060613
236,-0.3109098951270191,12.86365728444977,0.247786593481356,0,76.36817517677626,79.93290132359843,3.5647261468221734,76.36817517677626
237,-0.7563829549031402,15.063605615301178,0.21160101431941922,1,67.44049281274923,70.38155667588484,2.9410638631356036,70.38155667588484
238,-0.7515609459208809,15.481287347731914,0.22401064891018319,0,68.34765192574804,71.2954666014588,2.9478146757107666,68.34765192574804
239,-0.4567429279065657,13.678071633933914,0.23822471559532377,0,73.84010171142548,77.20066161235628,3.360559900930808,73.84010171142548
240,-0.7132984187944962,10.967247908565557,0.128211751092716,0,64.95036496307397,67.95174717676167,3.0013822136877053,64.95036496307397
241,0.47653130130582994,11.698640434011116,0.42249160460560026,0,71.56068695766005,76.22783077948822,4.667143821828162,71.56068695766005
242,-1.783821665075606,10.634876401407,0.035291056870192974,0,67.06568778049376,68.56833744938791,1.5026496688941515,67.06568778049376
243,0.10875937715384434,13.511548812428455,0.38173206139501953,0,76.7556356887582,80.90789881677358,4.152263128015382,76.7556356887582
244,1.2409569918191246,13.460222848286705,0.7160256138757568,1,72.44231512321892,78.1796549117657,5.737339788546774,78.1796549117657
245,-2.2251584200713976,9.393000417720597,0.016980422750049542,0,58.592396011698895,59.47717422359894,0.8847782119000436,58.592396011698895
246,-0.004804715542172572,14.686971816322092,0.39267294103193295,0,78.29183706900047,82.28511046724142,3.9932733982409583,78.29183706900047
247,-0.29823015001792436,14.26038003979697,0.29501987558628456,0,72.63772858006132,76.22020637003622,3.582477789974906,72.63772858006132
248,1.248806116798661,14.476849626982862,0.7497545380347722,0,76.8067213724792,82.55504993599733,5.748328563518125,76.8067213724792
249,2.3301339347286922,15.469255901451637,0.9313585893583209,1,93.96176994547083,101.223957454091,7.262187508620169,101.223957454091
250,-0.5178293719000016,9.938337380330946,0.13738838182364296,0,61.060179676665854,64.33521855600586,3.2750388793399976,61.060179676665854
251,0.19331168637433158,13.808371516006718,0.41847886028448616,1,75.25571235782276,79.52634871874682,4.2706363609240645,79.52634871874682
252,0.08631285665687352,13.179170089580051,0.36275148791205325,0,74.25274431536772,78.37358231468734,4.120837999319623,74.25274431536772
253,-0.13869165046645154,11.412048503995866,0.24463444007503576,0,68.65328360012276,72.45911528946974,3.805831689346968,68.65328360012276
254,-0.056806668857211216,11.971407921503436,0.2817934049453228,1,71.7989323874131,75.719403051013,3.9204706635999043,75.719403051013
255,1.5494878826973135,13.826028698311466,0.7972224922717884,1,87.72313503972657,93.8924180755028,6.169283035776239,93.8924180755028
256,0.25052081753244265,14.179447309928808,0.45062706761592086,0,80.27554601738125,84.62627516192667,4.3507291445454195,80.27554601738125
257,0.23861791264821555,14.565325226478711,0.46225306366950053,0,73.79160366705295,78.12566874476046,4.334065077707502,73.79160366705295
258,-0.1186330763027177,13.088617442638988,0.3027761950000054,0,71.85109095054182,75.68500464371802,3.8339136931761955,71.85109095054182
259,0.12758954143552154,11.460694868614429,0.31285577690473027,0,65.21248755027703,69.39111290828676,4.178625358009731,65.21248755027703
260,-0.19282047903361293,12.936594945973223,0.2786495045128996,0,78.2936351830006,82.02368651235355,3.730051329352942,78.2936351830006
261,0.5887536490004548,12.453127628715505,0.4871134748909214,0,82.06988118293334,86.89413629153398,4.824255108600637,82.06988118293334
262,0.39983846531122735,14.441244700756087,0.5075987233524937,1,79.41123398498759,83.97100783642331,4.559773851435718,83.97100783642331
263,0.5401176529819153,13.471195328915949,0.5126318912123378,1,75.7836977106073,80.53986242478199,4.756164714174681,80.53986242478199
264,-2.261839759006468,11.78137062645399,0.023607956410217453,0,56.38082486542304,57.21424920281398,0.8334243373909449,56.38082486542304
265,0.6832611996347762,12.195383569299832,0.5063341287815388,1,74.56308709392265,79.51965277341134,4.956565679488687,79.51965277341134
266,-0.7444896503064167,13.073366580834826,0.1653602993345432,0,71.07313460550532,74.03084909507633,2.957714489571017,71.07313460550532
267,-0.6839539484961363,10.391516632977478,0.12214208285054776,0,61.19767074753365,64.24013521963906,3.0424644721054093,61.19767074753365
268,0.191606007456236,12.650928340408033,0.3737075356432405,1,76.98179216737975,81.25004057781848,4.26824841043873,81.25004057781848
269,-1.6224930573618503,9.695712864420676,0.03708322539297506,0,68.68040929329219,70.40891901298559,1.7285097196934096,68.68040929329219
270,-0.6616689568678608,11.401328459205374,0.1439486600172123,0,70.05686112618221,73.1305245865672,3.073663460384995,70.05686112618221
271,-2.5037517082142347,10.354428974224778,0.014022352797800198,0,57.30003290563003,57.7947805141301,0.49474760850007193,57.30003290563003
272,0.585390344625331,13.132704265631554,0.5132395577414383,1,77.73872879181091,82.55827527428637,4.819546482475463,82.55827527428637
273,1.0086813521466402,11.262300826708575,0.5702374049781099,1,78.13055478131122,83.54270867431651,5.412153893005296,83.54270867431651
274,0.4243182629810382,11.556872614206625,0.4011916021194639,1,78.02674934970422,82.62079491787767,4.5940455681734536,82.62079491787767
275,-1.5304619463589546,11.142421354276216,0.05164722868243927,0,66.71691943199353,68.574272707091,1.8573532750974637,66.71691943199353
276,-0.06877043651849955,14.65367113751533,0.3725306138227327,1,70.14495873150464,74.04868012037875,3.9037213888741005,74.04868012037875
277,-0.24182056016644435,12.42176776158327,0.25071682677981627,0,75.86189461614998,79.52334583191696,3.661451215766978,75.86189461614998
278,2.470913664768584,18.516537265556664,0.9634305792971354,1,93.18600441473826,100.64528354541429,7.459279130676018,100.64528354541429
279,-0.6586313456533366,10.554198779548079,0.1284630019174611,0,65.09885194661254,68.17676806269787,3.077916116085329,65.09885194661254
280,-0.8180360359541664,13.832646880301185,0.16947937233784527,0,78.11138372769476,80.96613327735892,2.854749549664167,78.11138372769476
281,0.21073755428100974,14.52161589954192,0.45186961461063,1,73.62271428586475,77.91774686185816,4.295032575993414,77.91774686185816
282,0.06568916200798444,11.947568413653972,0.3129684989025687,1,75.60413406297472,79.6960988897859,4.091964826811179,79.6960988897859
283,0.17642399262735603,13.990250016922904,0.4204247479022703,1,79.05496815607798,83.30196174575627,4.246993589678299,83.30196174575627
284,-0.29823742150892324,13.333498006600731,0.2651370619436804,1,67.23522662667612,70.81769423656363,3.5824676098875075,70.81769423656363
285,0.49389520275674814,10.077766140253175,0.36582069657963756,1,77.23239498838983,81.92384827224927,4.691453283859447,81.92384827224927
286,0.14479491479840645,16.259192741668716,0.500616120229408,1,80.17993358313373,84.3826464638515,4.202712880717769,84.3826464638515
287,-0.7957217909698205,14.626016709314618,0.19240012166201415,0,68.66020215156479,71.54619164420704,2.8859894926422514,68.66020215156479
288,-0.9203822252628556,11.295262433162392,0.10685885325411452,0,63.17680285579982,65.88826774043183,2.711464884632002,63.17680285579982
289,0.19008016289847326,13.718860498080028,0.41401739458784426,0,77.99861094033898,82.26472316839684,4.266112228057863,77.99861094033898
290,1.8981353156520728,14.479510752798436,0.8709506992430567,0,95.85979021699526,102.51717965890816,6.657389441912901,95.85979021699526
291,-0.4653306667066633,12.547770195257476,0.20521391140278278,1,69.34558452812124,72.69412159473191,3.3485370666106715,72.69412159473191
292,-0.5944334962557108,11.64348503156686,0.1597506856582669,0,65.60308519733185,68.77087830257386,3.167793105242005,65.60308519733185
293,0.47914989301488925,15.08185937740757,0.557749843708422,1,82.85486871368816,87.52567856390901,4.670809850220845,87.52567856390901
294,0.36989208460999423,14.771797877932554,0.5114611835561773,0,88.80737056450901,93.325219482963,4.517848918453992,88.80737056450901
295,0.40670313737601727,15.03119946874729,0.5332933725387707,1,80.88502684664525,85.45441123897167,4.569384392326424,85.45441123897167
296,0.8288165707191549,12.92830647265414,0.5804326589085759,1,79.15717553660201,84.31751873560883,5.160343199006817,84.31751873560883
297,0.7407712165938427,14.969466721815008,0.6320633142738606,1,78.85461310808792,83.8916928113193,5.037079703231379,83.8916928113193
298,-0.3384465788329724,11.256026467482297,0.1974840372999936,1,70.20514824063827,73.73132303027211,3.5261747896338385,73.73132303027211
299,2.0694479845989764,12.933782342213027,0.8671757862319787,1,79.90202921087375,86.79925638931232,6.897227178438566,86.79925638931232
300,0.79752110230744,12.827333357599942,0.5669148399228651,0,78.81479446386626,83.93132400709668,5.116529543230416,78.81479446386626
301,-0.7208999322883816,9.193662388632468,0.09884369720710978,0,62.09370013564884,65.0844402304451,2.9907400947962657,62.09370013564884
302,-1.597483278828465,10.794686627792183,0.04523024408661835,0,49.55263111061505,51.3161545202552,1.763523409640149,49.55263111061505
303,-0.6753845483582596,14.780741588233,0.2210923449291136,0,78.84938039679453,81.90384202909297,3.0544616322984366,78.84938039679453
304,0.5062075513249568,12.733806773777404,0.47256969940100363,1,84.51379055318975,89.2224811250447,4.708690571854939,89.2224811250447
305,0.4907711848117015,13.055585211488838,0.48059914897793077,1,78.51584453751688,83.20292419625326,4.687079658736382,83.20292419625326
306,0.37099571194817804,14.98473468451703,0.5203143586932526,0,85.25122206860759,89.77061606533503,4.519393996727449,85.25122206860759
307,1.1516124667795584,13.653631711752357,0.6993273172588486,1,83.8915616448641,89.50381909835548,5.612257453491382,89.50381909835548
308,-0.4611122196200593,14.098246264430493,0.2496142142640154,1,77.61830599833647,80.97274889086839,3.354442892531917,80.97274889086839
309,-0.8641101135843603,13.403015562699043,0.15243165441406945,0,70.2915685099904,73.0818143509723,2.7902458409818958,70.2915685099904
310,-1.602693219040188,13.593322286595464,0.06859752976161466,0,67.1361126293199,68.89234212266363,1.7562294933437372,67.1361126293199
311,-0.6203011841673041,12.964080201453857,0.18525775889275717,0,81.7214535888435,84.85303193100927,3.131578342165774,81.7214535888435
312,0.3426028580964109,14.349353646453556,0.4860411671964938,1,68.8428358704405,73.32247987177547,4.479644001334975,73.32247987177547
313,-0.3971681510772191,10.77364578283398,0.17469998210230553,0,66.39702201290034,69.84098660139223,3.4439645884918932,66.39702201290034
314,1.723038619714904,13.975245021629364,0.8333888211742257,1,83.5530612214394,89.96531528904028,6.412254067600865,89.96531528904028
315,0.8623300486351324,16.668110643595067,0.7240838656600086,1,80.04920503450704,85.25646710259622,5.207262068089185,85.25646710259622
316,1.1339354708367932,13.80055900875226,0.6996241587256165,0,86.45498995685264,92.04249961602416,5.587509659171511,86.45498995685264
317,-1.0915981749659116,10.021890346419207,0.07303376562385233,0,62.20272713342183,64.67448968846955,2.471762555047724,62.20272713342183
318,0.8381879592617161,16.885855490113748,0.7250142092896426,1,82.38848000764875,87.56194315061515,5.173463142966402,87.56194315061515
319,-0.13861961066826073,14.130237359996677,0.3334912731052196,1,70.55409445485496,74.3600269999194,3.805932545064435,74.3600269999194
320,1.1624302511086528,13.488099688053387,0.6965946048721848,1,79.28248267483545,84.90988502638757,5.627402351552114,84.90988502638757
321,1.1879681844144405,15.754239417229009,0.7730543047679983,1,84.05942315131476,89.72257860949497,5.663155458180217,89.72257860949497
322,-1.2343758214108314,10.208497316080484,0.06358922490713173,0,62.09945601114449,64.37132986116933,2.271873850024836,62.09945601114449
323,1.3156492866983167,13.464803696753023,0.7347641629910362,0,86.49152576844581,92.33343476982346,5.841909001377643,86.49152576844581
324,0.87524346573721,14.237222755548252,0.6438261938363999,1,84.48789091759895,89.71323176963104,5.225340852032094,89.71323176963104
325,1.173707856676232,12.344124267015582,0.659753225705528,0,77.9151404479079,83.55833144725463,5.643190999346725,77.9151404479079
326,-1.5888966892977336,11.211757692921745,0.04869586811512449,0,66.27539491936686,68.05093955435004,1.7755446349831732,66.27539491936686
327,-0.8370214735841814,9.172559202359178,0.08637930496303081,0,70.7558122480024,73.58398218498455,2.828169936982146,70.7558122480024
328,-0.7768789452063574,12.050069902111874,0.13906381005652516,0,67.61238714851217,70.52475662522328,2.9123694767111,67.61238714851217
329,1.5452012612469104,16.336166680173005,0.853870739233505,0,83.5758440035366,89.73912576928228,6.163281765745674,83.5758440035366
330,-0.17385354537457304,13.164451013445534,0.29090252179498527,0,72.26069880352549,76.01730384000108,3.7566050364755976,72.26069880352549
331,-0.6209408321011541,11.945843282326884,0.16180740718837008,0,73.0078669013763,76.13854973643468,3.1306828350583844,73.0078669013763
332,0.7545393083008463,13.608386310042734,0.5843158466937592,1,85.69713005769175,90.75348508931293,5.056355031621185,90.75348508931293
333,1.5126367323860372,15.116938945159967,0.8219340460928156,1,78.22458132449731,84.34227274983776,6.1176914253404515,84.34227274983776
334,0.5554452959351855,14.27837154396883,0.5495483633660792,0,82.47818460137808,87.25580801568734,4.77762341430926,82.47818460137808
335,0.8901920973806119,15.442407640428033,0.6907280809488853,0,80.72160975258538,85.96787868891823,5.246268936332856,80.72160975258538
336,-0.5017196108402762,13.311967414000467,0.21802130180278714,0,75.78417024895317,79.08176279377679,3.2975925448236136,75.78417024895317
337,-0.2473268094880213,11.664583545398337,0.22743965977432878,0,66.96217430695059,70.61591677366735,3.6537424667167704,66.96217430695059
338,0.06711256893576842,13.684474908506719,0.3759924736463755,0,72.17481740482356,76.26877500133364,4.093957596510076,72.17481740482356
339,-0.5521589422506974,10.119363890331908,0.1357437427123163,1,70.27218970385105,73.49916718470008,3.2269774808490235,73.49916718470008
340,-0.044985135306239356,14.649282236649112,0.3793410044272609,1,74.2069450860401,78.14396589661136,3.9370208105712647,78.14396589661136
341,-3.9287097539749603,9.160451994350218,0.0019749902517000755,0,44.96061312982372,43.46041947425878,-1.500193655564944,44.96061312982372
342,-0.45190052031195693,9.496693214195453,0.13878661043561513,0,65.11392605043685,68.4812653220001,3.36733927156326,65.11392605043685
343,1.2108400852245138,12.598505273925412,0.6790285401749598,0,87.23447464787779,92.92965076719211,5.695176119314319,87.23447464787779
344,0.8443007239594842,13.409440719569053,0.6036953429354305,0,76.1166060317073,81.29862704525058,5.182021013543277,76.1166060317073
345,0.51487048446312,13.789675595199123,0.5174769273738626,0,89.96825480644857,94.68907348469693,4.720818678248368,89.96825480644857
346,1.3924064409211676,15.556193354067538,0.8099213157451577,1,86.32908945106853,92.27845846835817,5.9493690172896345,92.27845846835817
347,-1.1279594682418816,10.03793939026161,0.07018317249283963,0,64.76168601593439,67.18254276039575,2.420856744461366,64.76168601593439
348,1.8909000351852228,15.628956451936201,0.8893637057151965,1,98.92988398394156,105.57714403320088,6.647260049259312,105.57714403320088
349,-0.02683431497536692,12.256738528762451,0.2989160800725007,0,73.43381604952468,77.39624800855917,3.9624319590344865,73.43381604952468
350,1.6042365006479504,13.897414330743423,0.8098263005473771,0,85.34073936043244,91.58667046133957,6.24593110090713,85.34073936043244
351,0.03182746040048536,14.397035584882827,0.3925299625486611,1,70.78079222999447,74.82535067455515,4.044558444560679,74.82535067455515
352,0.9337200960360765,14.104797012543406,0.6556385112349316,0,77.95153772762487,83.25874586207537,5.307208134450507,77.95153772762487
353,-0.387208542953517,14.191318565014313,0.2702410948371523,0,78.02068514611982,81.47859318598489,3.4579080398650763,78.02068514611982
354,0.8535555479679854,14.296747817324285,0.639783381874054,1,74.37566676021618,79.57064452737136,5.19497776715518,79.57064452737136
355,-0.4436029886665682,11.4371330425417,0.1817460364210451,0,77.27132591828732,80.65028173415412,3.3789558158668047,77.27132591828732
356,-0.6403208763919643,12.330511984048007,0.16693332802338193,0,71.59607936008899,74.69963013314025,3.10355077305125,71.59607936008899
357,0.3601807070257715,15.308079644185076,0.5298441389484192,0,79.55564708922132,84.0599000790574,4.50425298983608,79.55564708922132
358,-2.1076801517437724,10.848471480546777,0.02463016627262389,0,59.0294584758539,60.07870626341262,1.049247787558719,59.0294584758539
359,0.4350124886577801,13.43073912535843,0.47818482605964474,1,84.71877562478733,89.32779310890822,4.609017484120892,89.32779310890822
360,-1.4470818759459156,10.288273578602938,0.05008130688420944,0,59.128532054991176,61.102617428666896,1.974085373675718,59.128532054991176
361,0.4666182603176881,14.988927865250373,0.550205562074126,1,82.28206711252385,86.93533267696861,4.653265564444763,86.93533267696861
362,0.8537966283618745,16.338505805416773,0.7112384970444032,1,83.29005113300374,88.48536641271036,5.195315279706624,88.48536641271036
363,-0.3262155797599754,11.63529964946616,0.20980163318054112,0,61.98013991930551,65.52343810764154,3.5432981883360344,61.98013991930551
364,-0.8517328369026635,11.781134707126316,0.1235011967168879,0,65.6759741749093,68.48354820324558,2.807574028336271,65.6759741749093
365,-1.518143048551326,11.1720808897976,0.0526428432777336,0,59.45866611094923,61.333265842977376,1.8745997320281438,59.45866611094923
366,-1.0619612566501322,10.519105691029294,0.08133129703040017,0,63.27328525783374,65.78653949852355,2.513254240689815,63.27328525783374
367,0.6434310341156714,13.99092611165954,0.565333553667258,0,80.87561330025278,85.77641674801473,4.90080344776194,80.87561330025278
368,0.13046061144458007,13.695316889706348,0.39515992369100267,0,75.69097742970213,79.87362228572454,4.182644856022412,75.69097742970213
369,0.03824033140698362,14.577674246653089,0.401367191143286,1,78.24022705376754,82.29376351773732,4.0535364639697775,82.29376351773732
370,0.442518730417453,12.289388058183162,0.4352286342995919,1,71.81236176328923,76.43188798587367,4.619526222584434,76.43188798587367
371,-1.7520806211583568,12.789332189480971,0.05098913744338628,0,58.427976195831064,59.975063326209366,1.5470871303783005,58.427976195831064
372,0.3522184483006544,14.780110624154368,0.5062723610018032,0,81.5165754522633,86.0096812798842,4.493105827620916,81.5165754522633
373,-0.6518559474727434,11.210074667120063,0.14170408097557702,0,67.10610061837872,70.19350229191687,3.0874016735381593,67.10610061837872
374,1.327216740472045,14.10700247158136,0.7569704766604125,0,83.94417817433028,89.80228161099114,5.858103436660863,83.94417817433028
375,-1.3182050482864747,12.586347898845519,0.0821158110160042,0,69.00826557712898,71.16277850952791,2.1545129323989354,69.00826557712898
376,0.17074968489923337,13.064198510919836,0.38312830200189424,0,66.42571788741336,70.66476744627228,4.239049558858927,66.42571788741336
377,-2.001054537143411,12.899531637629487,0.03851641015345681,0,63.05301136018515,64.25153500818438,1.1985236479992247,63.05301136018515
378,0.03891189344787083,14.561722128457788,0.40095570287021975,0,72.00419214921295,76.05866880003997,4.054476650827019,72.00419214921295
379,-0.6246291162180845,12.382374735025909,0.17085122726744667,0,65.56747491756758,68.69299415486226,3.125519237294682,65.56747491756758
380,-1.060809955167727,12.583544510400333,0.10981371473772378,0,62.332583362424444,64.84744942518962,2.514866062765182,62.332583362424444
381,-0.44617940468176326,15.122315887204003,0.2853342371302169,0,78.40407805002084,81.77942688346637,3.3753488334455315,78.40407805002084
382,-1.0301917368008324,10.946747323029694,0.08978522985058532,0,62.29872935957578,64.85646092805462,2.5577315684788346,62.29872935957578
383,-0.06533484940299886,11.765081879681015,0.27303954144738185,1,78.89278906451592,82.80132027535173,3.9085312108358017,82.80132027535173
384,-1.4133809973828018,9.253342315984057,0.044523566070047774,0,68.10581438933033,70.12708099299441,2.0212666036640776,68.10581438933033
385,-0.4524163346367017,12.401529438900237,0.20403304452441628,1,60.51496715129486,63.88158428280348,3.3666171315086175,63.88158428280348
386,0.5058150255468031,15.285685081336599,0.5739482444372069,1,83.26907246012165,87.97721349588717,4.708141035765524,87.97721349588717
387,0.020214634339857564,13.441053654622461,0.3533918155722103,1,71.39839900407043,75.42669949214623,4.028300488075801,75.42669949214623
388,-3.157911095782902,9.0,0.005029518231134111,0,55.70370182506826,55.282626290972196,-0.4210755340960626,55.70370182506826
389,-0.33456109862569355,11.414691439843532,0.2023209956364896,1,73.76923186779015,77.30084632971418,3.531614461924029,77.30084632971418
390,-0.5300196745651082,12.165662854966868,0.18302009597288293,0,68.7187348634518,71.97670731906065,3.2579724556088485,68.7187348634518
391,0.7961903539503182,13.322758011926453,0.5858605949417974,0,85.3195388829646,90.43420537849504,5.114666495530446,85.3195388829646
392,0.3451423728368415,13.250909649214272,0.4431404008849152,1,72.62233227975176,77.10553160172334,4.483199321971578,77.10553160172334
393,-1.2099758904156603,12.214105288017683,0.08800723604214762,0,72.27550776452642,74.5815415179445,2.3060337534180757,72.27550776452642
394,1.529560667142712,14.724854361150335,0.8157670026462939,1,75.18746709832308,81.32885203232289,6.141384933999797,81.32885203232289
395,-0.5818857305846821,11.583189168545166,0.16056274982372806,0,65.64734290453605,68.8327028817175,3.185359977181445,65.64734290453605
396,-0.09540361598641178,12.49089102069761,0.288904212036531,0,76.9843176151918,80.85075255281082,3.8664349376190237,76.9843176151918
397,-0.08199158550568914,12.4781446788629,0.2919388012633166,0,74.40302949336511,78.28824127365715,3.8852117802920354,74.40302949336511
398,-2.015756011036327,11.921390910381131,0.0325378439394899,1,63.27339754546388,64.45133913001303,1.177941584549142,64.45133913001303
399,-0.16381159152691946,11.69644922361407,0.24725010854903293,0,64.2784844416906,68.04914821355291,3.7706637718623126,64.2784844416906
400,0.30299829412522017,13.841524254091874,0.4534828463055374,0,80.23873187572707,84.66292948750238,4.424197611775308,80.23873187572707
401,0.6863199324295222,14.366585459957921,0.5930416023503841,0,69.63833563651582,74.59918354191716,4.960847905401331,69.63833563651582
402,0.6304125196180377,13.337256778139404,0.5354346809278291,0,81.35830122639058,86.24087875385584,4.882577527465252,81.35830122639058
403,-0.16880925846942163,13.063563360687322,0.28887761284372326,0,74.73747975508336,78.50114679322617,3.7636670381428097,74.73747975508336
404,-1.512707304896029,11.176878915374886,0.05302126869822074,0,65.56627010750303,67.44847988064859,1.8822097731455596,65.56627010750303
405,-0.029947785338203598,14.009564569258696,0.3598755345066047,0,70.22965516519123,74.18772826571775,3.958073100526515,70.22965516519123
406,-0.62118140164338,11.037427725115519,0.14301286494270177,0,72.20804682197962,75.33839285967889,3.130346037699268,72.20804682197962
407,0.3105549870546811,14.278697701977881,0.4732219876753194,1,81.09143761417602,85.52621459605257,4.434776981876554,85.52621459605257
408,0.35438987421346124,12.197151816129274,0.40480867349359967,1,76.2950474842023,80.79119330810114,4.496145823898845,80.79119330810114
409,1.011051984392569,12.00599575853774,0.5998341950523447,1,70.66499910761229,76.08047188576188,5.415472778149597,76.08047188576188
410,-0.8684860110735324,12.363564298526388,0.13153695152391617,1,62.91494879062196,65.69906837511901,2.7841195844970548,65.69906837511901
411,0.04192388425837659,13.686373694119743,0.36870524329426485,1,75.32006742935745,79.37876086731917,4.058693437961727,79.37876086731917
412,0.12990487362720243,10.455539717472304,0.27994538087921444,1,71.63763883323196,75.81950565631004,4.181866823078083,75.81950565631004
413,0.608681394232651,15.329642042335847,0.6067316671301366,0,81.44700428058805,86.29915823251376,4.852153951925711,81.44700428058805
414,-0.028170074296708345,10.958550241904915,0.25695711582614816,0,65.893692996661,69.85425489264561,3.9605618959846085,65.893692996661
415,0.509398701943562,15.142749016238508,0.5694452677032307,0,83.41620627695283,88.12936445967382,4.713158182720987,83.41620627695283
416,0.43350754291547544,12.322638523943509,0.4337681600732635,0,76.47793947554459,81.08485003562626,4.6069105600816656,76.47793947554459
417,1.8088469819896633,13.68892646531864,0.8417473311702323,1,84.18364930376443,90.71603507854995,6.532385774785528,90.71603507854995
418,0.4622010801531417,14.423829029822677,0.5263665181145326,0,80.93897815877789,85.58605967099228,4.647081512214398,80.93897815877789
419,0.6377772852478921,11.18880371575558,0.4520057733535097,0,72.1062446190058,76.99913281835286,4.892888199347049,72.1062446190058
420,-1.188616109248919,13.570782384796098,0.10963791574225683,0,67.86020397104502,70.19614141809654,2.3359374470515135,67.86020397104502
421,-0.21634603930200239,13.092827861213873,0.27776400635243037,0,75.25662587195748,78.95374141693468,3.697115544977197,75.25662587195748
422,-0.22825941252607393,11.937811049759013,0.23952699363430693,0,71.0783791341839,74.7588159566474,3.6804368224634967,71.0783791341839
423,0.5014195470343024,11.785892237855034,0.4335251660208422,1,74.43298114662373,79.13496851247176,4.701987365848023,79.13496851247176
424,-0.38145244370144593,13.107367622040849,0.238733298548886,0,70.70250526162695,74.16847184044492,3.4659665788179757,70.70250526162695
425,-0.909821942728682,9.0,0.07746654833661455,0,65.86353342366307,68.58978270384291,2.7262492801798452,65.86353342366307
426,0.531609340582019,13.975013721150258,0.5300920561923786,0,83.44471993812319,88.18897301493801,4.744253076814827,83.44471993812319
427,-0.32478734034676826,11.869303212165013,0.2163787157956604,1,74.43733953383396,77.98263725734849,3.5452977235145244,77.98263725734849
428,0.5554614247191074,12.453766637329899,0.47674914178906863,0,76.83572565793193,81.61337165253869,4.77764599460675,76.83572565793193
429,-1.1073035924139496,14.493990794459737,0.13645030509307704,1,69.44042308625788,71.89019805687835,2.449774970620471,71.89019805687835
430,0.988975589722097,12.926321149540767,0.6281832670945355,1,81.54165978555992,86.92622561117085,5.384565825610935,86.92622561117085
431,-0.9142399429942203,10.972701698216806,0.10273783304529004,0,65.65501327325201,68.3750773530601,2.7200640798080915,65.65501327325201
432,0.5522389681459073,11.757253065647566,0.4480529255304815,1,78.59500601401338,83.36814056941765,4.77313455540427,83.36814056941765
433,-0.7049357811891581,11.604208257437696,0.141304601386203,0,69.34951068804928,72.36260059438446,3.013089906335179,69.34951068804928
434,-0.4335291448628451,13.492993256523176,0.23811669903603125,0,70.76631931755776,74.15937851474978,3.393059197192017,70.76631931755776
435,0.48804885514386653,13.01806636888973,0.4782516532632049,0,70.29987730283393,74.98314570003535,4.683268397201413,70.29987730283393
436,-0.3481675645575458,13.278584925072607,0.25149855927391873,1,73.36626943142852,76.87883484104796,3.512565409619436,76.87883484104796
437,0.06011159269303819,12.856014223327492,0.34346332180032096,0,70.59305564657485,74.67721187634511,4.084156229770254,70.59305564657485
438,1.0082178339238053,14.422158421713377,0.6873625435690905,1,77.15435406311383,82.56585903060716,5.411504967493327,82.56585903060716
439,0.30178558949656814,15.615787366161374,0.5239212151831626,0,81.45843978045122,85.8809396057464,4.422499825295195,81.45843978045122
440,0.12965912073094676,11.456914779081846,0.3132820537373123,0,73.96928423659195,78.15080700561528,4.181522769023325,73.96928423659195
441,-1.167873176383528,12.474411418662879,0.09587384902852787,0,72.47599193641982,74.84096948948287,2.364977553063061,72.47599193641982
442,-0.1747858295171559,15.048017791526318,0.3564514466201932,1,77.29783374642537,81.05313358510135,3.755299838675982,81.05313358510135
443,1.1024144528703415,13.245316181354791,0.6720052729827077,0,81.72468102652729,87.26806126054578,5.543380234018478,81.72468102652729
444,-1.369801826853961,10.3082815281318,0.05504807082665814,0,69.11482439075648,71.19710183316094,2.082277442404455,69.11482439075648
